       0   -1201.9318    45.746916    -923.9311   -1206.3592    3.6671048   0.76032557            0            0 
       0   -1201.9318    45.746916   -923.93107   -1206.3592    3.6671048   0.76032558            0            0 
       0   -1201.9317    45.746916   -923.93104   -1206.3592    3.6671048   0.76032557            0            0 
       0   -1201.9317    45.746916   -923.93099   -1206.3591    3.6671048   0.76032558            0            0 
       0   -1201.9316    45.746916   -923.93095   -1206.3591    3.6671049   0.76032556            0            0 
       0   -1201.9317    45.746916   -923.93098   -1206.3591    3.6671048   0.76032557            0            0 
       0   -1201.9317    45.746916   -923.93103   -1206.3591    3.6671048   0.76032558            0            0 
       0   -1201.9317    45.746916   -923.93106   -1206.3592    3.6671048   0.76032557            0            0 
       0   -1201.9318    45.746916   -923.93108   -1206.3592    3.6671048   0.76032558            0            0 
       0   -1201.9317    45.746916   -923.93106   -1206.3592    3.6671048   0.76032556            0            0 
       0   -1201.9317    45.746916   -923.93104   -1206.3592    3.6671049   0.76032555            0            0 
       0   -1201.9317    45.746916   -923.93099   -1206.3591    3.6671048   0.76032558            0            0 
       0   -1201.9316    45.746916   -923.93095   -1206.3591    3.6671048   0.76032556            0            0 
       0   -1201.9317    45.746916   -923.93098   -1206.3591    3.6671048   0.76032558            0            0 
       0   -1201.9317    45.746916   -923.93102   -1206.3591    3.6671048   0.76032558            0            0 
       0   -1201.9318    45.746916   -923.93106   -1206.3592    3.6671049   0.76032555            0            0 
       0   -1201.9318    45.746916   -923.93108   -1206.3592    3.6671048   0.76032558            0            0 
       0   -1201.9318    45.746916   -923.93108   -1206.3592    3.6671048   0.76032558            0            0 
       0   -1201.9318    45.746916   -923.93105   -1206.3592    3.6671048   0.76032557            0            0 
       0   -1201.9317    45.746916   -923.93101   -1206.3592    3.6671048   0.76032556            0            0 
       0   -1201.9317    45.746916   -923.93095   -1206.3591    3.6671049   0.76032555            0            0 
       0   -1201.9317    45.746916   -923.93096   -1206.3591    3.6671048   0.76032558            0            0 
       0   -1201.9317    45.746916   -923.93102   -1206.3592    3.6671049   0.76032555            0            0 
       0   -1201.9318    45.746916   -923.93107   -1206.3592    3.6671048   0.76032557            0            0 
       0   -1201.9318    45.746916   -923.93107   -1206.3592    3.6671048   0.76032557            0            0 
       0   -1201.9318    45.746916   -923.93107   -1206.3592    3.6671048   0.76032557            0            0 
       0   -1201.9318    45.746916   -923.93107   -1206.3592    3.6671048   0.76032557            0            0 
       0   -1201.9317    45.746916   -923.93102   -1206.3591    3.6671049   0.76032555            0            0 
       0   -1201.9316    45.746916   -923.93096   -1206.3591    3.6671048   0.76032558            0            0 
       0   -1201.9316    45.746916   -923.93095   -1206.3591    3.6671049   0.76032555            0            0 
       0   -1201.9317    45.746916   -923.93101   -1206.3591    3.6671048   0.76032556            0            0 
       0   -1201.9317    45.746916   -923.93105   -1206.3592    3.6671048   0.76032557            0            0 
       0   -1201.9318    45.746916   -923.93108   -1206.3592    3.6671048   0.76032558            0            0 
       0   -1201.9318    45.746916   -923.93108   -1206.3592    3.6671048   0.76032558            0            0 
       0   -1201.9317    45.746916   -923.93106   -1206.3592    3.6671049   0.76032555            0            0 
       0   -1201.9317    45.746916   -923.93102   -1206.3591    3.6671048   0.76032558            0            0 
       0   -1201.9317    45.746916   -923.93098   -1206.3591    3.6671048   0.76032558            0            0 
       0   -1201.9316    45.746916   -923.93095   -1206.3591    3.6671048   0.76032556            0            0 
       0   -1201.9317    45.746916   -923.93099   -1206.3591    3.6671048   0.76032558            0            0 
       0   -1201.9317    45.746916   -923.93104   -1206.3592    3.6671049   0.76032555            0            0 
       0   -1201.9318    45.746916   -923.93106   -1206.3592    3.6671048   0.76032556            0            0 
       0   -1201.9318    45.746916   -923.93108   -1206.3592    3.6671048   0.76032558            0            0 
       0   -1201.9318    45.746916   -923.93106   -1206.3592    3.6671048   0.76032557            0            0 
       0   -1201.9317    45.746916   -923.93102   -1206.3592    3.6671048   0.76032558            0            0 
       0   -1201.9317    45.746916   -923.93098   -1206.3591    3.6671048   0.76032557            0            0 
       0   -1201.9317    45.746916   -923.93095   -1206.3591    3.6671049   0.76032556            0            0 
       0   -1201.9317    45.746916   -923.93099   -1206.3591    3.6671048   0.76032558            0            0 
       0   -1201.9317    45.746916   -923.93104   -1206.3592    3.6671048   0.76032557            0            0 
       0   -1201.9318    45.746916   -923.93107   -1206.3592    3.6671048   0.76032558            0            0 
       0   -1201.9318    45.746916    -923.9311   -1206.3592    3.6671048   0.76032557            0            0 
