0.0     -1206.77626477
0.1282282715750936     -1206.77622362
0.2564565431501872     -1206.77615935
0.38468481472528077     -1206.77610214
0.5129130863003744     -1206.77603774
0.6411413578754679     -1206.7760922
0.7693696294505615     -1206.77615296
0.8975979010256552     -1206.7762045
1.0258261726007487     -1206.77622708
1.1540544441758422     -1206.77620386
1.2822827157509358     -1206.77617991
1.4105109873260295     -1206.77611404
1.538739258901123     -1206.77605916
1.6669675304762166     -1206.77610109
1.7951958020513104     -1206.77615996
1.9234240736264039     -1206.77622746
2.0516523452014974     -1206.77624798
2.179880616776591     -1206.77625294
2.3081088883516845     -1206.77621416
2.436337159926778     -1206.77617637
2.5645654315018716     -1206.77608722
2.6927937030769655     -1206.77609945
2.821021974652059     -1206.77616725
2.9492502462271526     -1206.77622671
3.077478517802246     -1206.77623982
3.2057067893773397     -1206.77623391
3.333935060952433     -1206.77621058
3.4621633325275267     -1206.77614168
3.5903916041026207     -1206.77606796
3.7186198756777142     -1206.77604883
3.8468481472528078     -1206.77613926
3.9750764188279013     -1206.77617851
4.103304690402995     -1206.77622054
4.231532961978089     -1206.77621885
4.359761233553182     -1206.77620641
4.487989505128276     -1206.77614615
4.616217776703369     -1206.77609512
4.744446048278463     -1206.7760616
4.872674319853556     -1206.77612482
5.00090259142865     -1206.77619836
5.129130863003743     -1206.77622914
5.257359134578837     -1206.77625862
5.385587406153931     -1206.77624146
5.513815677729024     -1206.77619015
5.642043949304118     -1206.77612997
5.770272220879211     -1206.77607185
5.898500492454305     -1206.77613209
6.026728764029398     -1206.77618083
6.154957035604492     -1206.77623527
6.283185307179586     -1206.77626477
