# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 24.376 -312258 -96.4655 162249 72.1453 72.1453 35.9943 120
100 23.4336 -312263 318.466 162254 72.1462 72.1462 35.9947 120
200 23.2764 -312263 70.9079 162309 72.1542 72.1542 35.9987 120
300 24.7985 -312261 39.9685 162310 72.1544 72.1544 35.9988 120
400 26.7772 -312260 277.584 162330 72.1574 72.1574 36.0004 120
500 26.6356 -312261 -118.633 162367 72.1629 72.1629 36.0031 120
600 25.748 -312265 175.475 162332 72.1576 72.1577 36.0005 120
700 24.0827 -312269 17.7778 162409 72.1691 72.1691 36.0062 120
800 23.7365 -312273 -263.618 162433 72.1727 72.1727 36.008 120
900 24.0731 -312272 447.046 162351 72.1605 72.1605 36.0019 120
1000 25.3477 -312270 -420.845 162419 72.1706 72.1706 36.0069 120
1100 26.3329 -312268 -76.0035 162399 72.1675 72.1675 36.0054 120
1200 25.8514 -312270 -32.4034 162387 72.1658 72.1658 36.0045 120
1300 24.7091 -312271 -67.3985 162394 72.1668 72.1668 36.005 120
1400 23.9349 -312273 -571.373 162441 72.1738 72.1738 36.0085 120
1500 24.3436 -312274 -60.49 162393 72.1667 72.1667 36.005 120
1600 24.9887 -312274 106.91 162381 72.1649 72.1649 36.0041 120
1700 25.8873 -312273 -200.711 162461 72.1768 72.1768 36.01 120
1800 25.8424 -312273 79.7147 162471 72.1783 72.1783 36.0108 120
1900 25.0142 -312276 438.404 162463 72.1771 72.1771 36.0102 120
2000 24.15 -312277 -404.781 162516 72.1849 72.1849 36.0141 120
2100 24.302 -312277 13.8104 162461 72.1768 72.1768 36.01 120
2200 25.2554 -312278 -270.726 162495 72.1818 72.1818 36.0125 120
2300 25.4412 -312277 13.429 162497 72.1822 72.1822 36.0127 120
2400 25.4965 -312277 250.996 162497 72.1821 72.1821 36.0127 120
2500 25.1372 -312279 44.7505 162512 72.1843 72.1843 36.0137 120
2600 24.5892 -312279 -238.146 162508 72.1837 72.1837 36.0135 120
2700 24.5515 -312280 349.436 162479 72.1795 72.1795 36.0114 120
2800 24.7003 -312278 -430.533 162582 72.1947 72.1947 36.0189 120
2900 25.2551 -312278 -93.2009 162553 72.1904 72.1904 36.0168 120
3000 25.5664 -312278 64.0464 162471 72.1783 72.1783 36.0108 120
3100 25.5721 -312280 381.312 162464 72.1772 72.1772 36.0102 120
3200 25.0929 -312280 -328.602 162556 72.1908 72.1908 36.017 120
3300 24.4834 -312280 -315.774 162537 72.1881 72.1881 36.0156 120
3400 24.7 -312280 501.061 162477 72.1791 72.1791 36.0112 120
3500 25.0513 -312279 -203.689 162540 72.1885 72.1885 36.0158 120
3600 25.4929 -312278 49.9455 162521 72.1857 72.1857 36.0144 120
3700 25.3259 -312278 203.365 162533 72.1874 72.1874 36.0153 120
3800 25.0274 -312278 -32.2181 162567 72.1925 72.1925 36.0178 120
3900 25.0596 -312280 172.118 162493 72.1816 72.1816 36.0124 120
4000 24.715 -312280 -210.604 162534 72.1876 72.1876 36.0154 120
4100 25.0846 -312280 -159.732 162541 72.1887 72.1887 36.0159 120
4200 25.4501 -312279 622.305 162500 72.1826 72.1826 36.0129 120
4300 25.4377 -312280 -409.585 162575 72.1937 72.1937 36.0184 120
4400 25.0851 -312280 46.4025 162522 72.1858 72.1858 36.0145 120
4500 24.4817 -312281 7.77763 162518 72.1852 72.1852 36.0142 120
4600 24.7317 -312281 122.109 162525 72.1863 72.1863 36.0148 120
4700 25.2497 -312280 207.846 162509 72.1839 72.1839 36.0136 120
4800 25.3547 -312280 -93.176 162554 72.1905 72.1905 36.0169 120
4900 25.5446 -312280 -15.628 162549 72.1898 72.1898 36.0165 120
5000 24.7339 -312280 7.03113 162506 72.1835 72.1835 36.0133 120
5100 24.6126 -312281 -365.162 162546 72.1893 72.1893 36.0163 120
5200 24.702 -312281 370.909 162536 72.1879 72.1879 36.0155 120
5300 24.9614 -312280 -333.984 162587 72.1955 72.1955 36.0193 120
5400 25.1516 -312280 609.666 162506 72.1834 72.1834 36.0133 120
5500 25.2863 -312280 -192.035 162557 72.191 72.191 36.0171 120
5600 25.0833 -312280 135.623 162547 72.1895 72.1895 36.0163 120
5700 24.9019 -312280 -9.94757 162538 72.1882 72.1882 36.0157 120
5800 24.7473 -312281 122.858 162545 72.1892 72.1892 36.0162 120
5900 24.6443 -312280 -436.367 162581 72.1946 72.1946 36.0189 120
6000 24.959 -312280 263.355 162540 72.1884 72.1884 36.0158 120
6100 25.5287 -312280 -118.328 162548 72.1897 72.1897 36.0164 120
6200 25.1165 -312280 210.332 162517 72.1851 72.1851 36.0141 120
6300 24.8398 -312281 181.162 162552 72.1902 72.1902 36.0167 120
6400 24.73 -312281 -249.682 162554 72.1905 72.1905 36.0169 120
6500 24.871 -312282 381.395 162483 72.18 72.18 36.0116 120
6600 24.9343 -312280 -285.117 162567 72.1925 72.1925 36.0178 120
6700 25.2209 -312280 -210.592 162583 72.1948 72.1948 36.019 120
6800 25.2008 -312280 -143.828 162547 72.1895 72.1895 36.0163 120
6900 24.9807 -312280 -50.2329 162536 72.1879 72.1879 36.0156 120
7000 24.71 -312280 239.839 162531 72.1872 72.1872 36.0152 120
7100 24.7648 -312280 -238.584 162553 72.1904 72.1904 36.0168 120
7200 24.612 -312280 16.7715 162558 72.1911 72.1911 36.0171 120
7300 25.1292 -312280 -78.7073 162572 72.1933 72.1933 36.0182 120
7400 25.1324 -312280 303.824 162500 72.1825 72.1825 36.0129 120
7500 24.9742 -312280 -423.226 162585 72.1952 72.1952 36.0192 120
7600 25.1849 -312281 -111.191 162539 72.1883 72.1883 36.0158 120
7700 25.032 -312280 196.118 162541 72.1886 72.1887 36.0159 120
7800 24.8587 -312280 -191.439 162574 72.1935 72.1935 36.0183 120
7900 24.9527 -312281 -92.0607 162528 72.1866 72.1866 36.0149 120
8000 25.1011 -312281 -34.7428 162547 72.1895 72.1895 36.0163 120
8100 25.2415 -312281 -178.64 162548 72.1897 72.1897 36.0164 120
8200 24.878 -312280 364.067 162526 72.1865 72.1865 36.0148 120
8300 25.0344 -312280 -709.985 162615 72.1996 72.1996 36.0214 120
8400 25.0777 -312281 447.83 162523 72.1859 72.1859 36.0146 120
8500 24.9915 -312281 -295.999 162564 72.192 72.192 36.0176 120
8600 25.1325 -312280 82.7757 162555 72.1907 72.1907 36.0169 120
8700 25.3371 -312281 -116.038 162552 72.1903 72.1903 36.0168 120
8800 25.1924 -312281 -74.9689 162547 72.1895 72.1895 36.0164 120
8900 24.8101 -312280 101.732 162553 72.1904 72.1904 36.0168 120
9000 25.116 -312281 420.997 162536 72.1879 72.1879 36.0155 120
9100 24.9169 -312280 -128.286 162573 72.1933 72.1933 36.0183 120
9200 25.172 -312280 -38.4344 162562 72.1917 72.1917 36.0175 120
9300 24.882 -312280 -235.902 162557 72.191 72.191 36.0171 120
9400 25.063 -312280 -56.0992 162567 72.1925 72.1925 36.0179 120
