# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 176.032 -312017 -536.46 162841 72.2331 72.2331 36.0381 120
100 171.737 -312032 134.836 162808 72.2282 72.2282 36.0356 120
200 172.881 -312028 376.401 162793 72.226 72.226 36.0345 120
300 181.893 -312017 546.531 162824 72.2305 72.2305 36.0368 120
400 186.882 -312007 787.795 162868 72.237 72.237 36.04 120
500 186.994 -312013 932.685 162914 72.2438 72.2438 36.0434 120
600 180.14 -312026 -846.741 162969 72.252 72.252 36.0475 120
700 174.499 -312036 -590.713 162968 72.2518 72.2518 36.0475 120
800 172.34 -312034 -553.346 162912 72.2436 72.2436 36.0433 120
900 178.108 -312029 377.577 162837 72.2324 72.2324 36.0377 120
1000 184.475 -312022 849.02 162824 72.2306 72.2306 36.0368 120
1100 186.199 -312022 155.181 162889 72.2402 72.2402 36.0416 120
1200 183.407 -312033 151.283 162959 72.2504 72.2504 36.0467 120
1300 176.158 -312040 -183.685 163000 72.2566 72.2566 36.0498 120
1400 176.72 -312047 -301.18 163004 72.2571 72.2571 36.0501 120
1500 177.985 -312040 9.97288 162978 72.2533 72.2533 36.0482 120
1600 182.08 -312031 267.787 162956 72.25 72.25 36.0466 120
1700 184.52 -312028 61.1859 162972 72.2524 72.2524 36.0477 120
1800 181.561 -312031 -1354.32 163007 72.2576 72.2576 36.0503 120
1900 178.097 -312043 368.324 163019 72.2593 72.2593 36.0512 120
2000 175.626 -312051 -637.079 163029 72.2608 72.2608 36.0519 120
2100 177.176 -312052 53.6635 163019 72.2593 72.2593 36.0512 120
2200 179.515 -312043 114.998 163018 72.2593 72.2593 36.0512 120
2300 184.167 -312038 159.48 163050 72.264 72.264 36.0535 120
2400 183.589 -312039 -397.013 163073 72.2672 72.2672 36.0551 120
2500 179.769 -312045 709.114 163076 72.2678 72.2678 36.0554 120
2600 177.5 -312055 -448.981 163078 72.268 72.268 36.0555 120
2700 176.075 -312056 698.37 163050 72.2639 72.2639 36.0535 120
