       0   -1206.81127252 
       0   -1206.81121807 
       0   -1206.81113345 
       0   -1206.81105829 
       0   -1206.81097378 
       0    -1206.8110453 
       0   -1206.81112515 
       0   -1206.81119295 
       0   -1206.81122271 
       0   -1206.81119233 
       0   -1206.81116087 
       0   -1206.81107429 
       0   -1206.81100212 
       0   -1206.81105682 
       0   -1206.81113382 
       0   -1206.81122233 
       0   -1206.81124946 
       0   -1206.81125638 
       0    -1206.8112061 
       0    -1206.8111571 
       0   -1206.81104064 
       0   -1206.81105686 
       0   -1206.81114566 
       0   -1206.81122329 
       0   -1206.81124004 
       0   -1206.81123179 
       0   -1206.81120076 
       0   -1206.81111016 
       0    -1206.8110134 
       0   -1206.81098836 
       0   -1206.81110708 
       0   -1206.81115876 
       0   -1206.81121404 
       0   -1206.81121196 
       0   -1206.81119566 
       0   -1206.81111652 
       0   -1206.81104939 
       0   -1206.81100518 
       0   -1206.81108779 
       0   -1206.81118416 
       0   -1206.81122462 
       0    -1206.8112636 
       0   -1206.81124162 
       0   -1206.81117491 
       0    -1206.8110965 
       0    -1206.8110206 
       0   -1206.81109968 
       0   -1206.81116333 
       0   -1206.81123431 
       0   -1206.81127252 
