# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 400.826 -311484 -7870.36 164513 72.4794 72.4794 36.161 120
500 386.985 -311463 -46589.9 164404 72.4635 72.4635 36.153 120
1000 384.571 -311458 -38831.5 164273 72.4441 72.4441 36.1434 120
1500 401.893 -311485 4669.26 164135 72.4238 72.4238 36.1333 120
2000 392.51 -311448 40202.6 164001 72.4042 72.4042 36.1235 120
2500 401.881 -311452 31955.2 163884 72.387 72.387 36.1149 120
3000 414.067 -311465 -5633.25 163788 72.3728 72.3728 36.1078 120
3500 405.304 -311439 -34845.3 163720 72.3627 72.3627 36.1028 120
4000 409.507 -311452 -23350.5 163680 72.3569 72.3569 36.0999 120
4500 410.048 -311468 10593.5 163672 72.3556 72.3556 36.0992 120
5000 400.239 -311465 35722.1 163682 72.3571 72.3571 36.1 120
5500 397.626 -311480 26135.2 163712 72.3616 72.3616 36.1022 120
6000 398.896 -311500 -6478.04 163762 72.3689 72.3689 36.1059 120
6500 390.304 -311492 -29636.1 163821 72.3776 72.3776 36.1102 120
7000 391.15 -311498 -21157.1 163881 72.3865 72.3865 36.1146 120
7500 395.96 -311503 8725.38 163938 72.3948 72.3948 36.1188 120
8000 393.99 -311486 29186.6 163992 72.4028 72.4028 36.1228 120
8500 401.926 -311489 18769.2 164045 72.4106 72.4106 36.1267 120
9000 408.605 -311491 -9712.92 164096 72.4181 72.4181 36.1304 120
9500 402.486 -311469 -28183.2 164146 72.4254 72.4254 36.1341 120
10000 404.913 -311473 -16443.8 164188 72.4317 72.4317 36.1372 120
10500 409.789 -311488 8803.13 164221 72.4366 72.4366 36.1396 120
11000 401.849 -311484 23218.8 164238 72.439 72.439 36.1408 120
11500 399.076 -311494 13892.1 164242 72.4396 72.4396 36.1411 120
12000 401.132 -311514 -10210.9 164239 72.4392 72.4392 36.1409 120
12500 395.374 -311514 -23350.7 164229 72.4376 72.4376 36.1401 120
13000 394.328 -311519 -14563.6 164214 72.4355 72.4355 36.1391 120
13500 398.855 -311529 6995.8 164188 72.4317 72.4317 36.1372 120
14000 391.454 -311508 20789.9 164151 72.4262 72.4262 36.1344 120
14500 396.757 -311510 11647.4 164117 72.4212 72.4212 36.132 120
15000 399.162 -311503 -7051.68 164087 72.4168 72.4168 36.1298 120
15500 398.287 -311489 -18373 164062 72.4132 72.4132 36.1279 120
16000 410.18 -311507 -10546.8 164046 72.4107 72.4107 36.1267 120
16500 408.801 -311504 9422.72 164045 72.4107 72.4107 36.1267 120
17000 405.951 -311504 20231.2 164064 72.4134 72.4134 36.128 120
17500 404.585 -311513 13306.5 164094 72.4178 72.4178 36.1302 120
18000 404.485 -311527 -7330.22 164133 72.4236 72.4236 36.1332 120
18500 394.596 -311520 -18913.9 164176 72.4299 72.4299 36.1363 120
19000 394.198 -311530 -10814.6 164219 72.4362 72.4362 36.1394 120
19500 397.338 -311541 10069 164257 72.4417 72.4417 36.1422 120
20000 394.658 -311535 17461 164290 72.4466 72.4466 36.1446 120
20500 396.585 -311533 6851.88 164314 72.4502 72.4502 36.1464 120
21000 400.927 -311533 -10569 164330 72.4525 72.4525 36.1476 120
21500 397.054 -311514 -18974.7 164343 72.4544 72.4544 36.1485 120
22000 402.506 -311517 -5855.43 164345 72.4548 72.4548 36.1487 120
22500 404.05 -311514 11570.5 164340 72.454 72.454 36.1483 120
