# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 688.551 -310814 32751.1 165049 72.558 72.558 36.2002 120
500 701.826 -310830 -17546.3 165185 72.5779 72.5779 36.2101 120
1000 692.594 -310792 -53759.3 165288 72.5931 72.5931 36.2177 120
1500 701.893 -310794 -40998.4 165358 72.6033 72.6033 36.2228 120
2000 725.475 -310834 3551.39 165399 72.6092 72.6092 36.2258 120
2500 702.071 -310783 35564.3 165413 72.6113 72.6113 36.2268 120
3000 705.038 -310798 29166 165402 72.6098 72.6098 36.226 120
3500 708.252 -310823 -6060.2 165369 72.6049 72.6049 36.2236 120
4000 696.411 -310818 -36170.5 165317 72.5973 72.5973 36.2198 120
4500 695.591 -310836 -31994 165251 72.5876 72.5876 36.215 120
5000 693.564 -310849 -3467.44 165180 72.5772 72.5772 36.2098 120
5500 695.078 -310865 24226.1 165104 72.5661 72.5661 36.2042 120
6000 685.879 -310851 27175.3 165026 72.5547 72.5547 36.1985 120
6500 695.507 -310870 5063.17 164948 72.5432 72.5432 36.1928 120
7000 698.763 -310867 -20855.9 164871 72.5319 72.5319 36.1872 120
7500 697.601 -310851 -26890.1 164798 72.5213 72.5213 36.1819 120
8000 702.431 -310851 -6157.91 164737 72.5122 72.5122 36.1774 120
8500 708.632 -310856 20875.3 164691 72.5055 72.5055 36.174 120
9000 710.992 -310862 29177.2 164659 72.5008 72.5008 36.1717 120
9500 706.68 -310862 12798.1 164638 72.4977 72.4977 36.1701 120
10000 706.986 -310876 -15071.3 164633 72.497 72.497 36.1698 120
10500 693.34 -310865 -23076 164645 72.4987 72.4987 36.1706 120
11000 704.245 -310903 -5060.71 164672 72.5027 72.5027 36.1726 120
11500 685.63 -310877 20127.7 164711 72.5085 72.5085 36.1755 120
12000 691.904 -310895 24602.4 164765 72.5164 72.5164 36.1795 120
12500 696.48 -310905 8392.52 164828 72.5257 72.5257 36.1841 120
13000 696.636 -310898 -11700.8 164899 72.5361 72.5361 36.1893 120
13500 693.093 -310879 -17710.9 164975 72.5472 72.5472 36.1948 120
14000 704.524 -310891 -5055.67 165049 72.5581 72.5581 36.2003 120
14500 705.228 -310882 7574.33 165124 72.569 72.569 36.2057 120
15000 704.339 -310872 13236 165194 72.5792 72.5792 36.2108 120
15500 708.071 -310879 5731.03 165258 72.5886 72.5886 36.2155 120
16000 701.446 -310870 -8537.11 165315 72.597 72.597 36.2197 120
16500 703.97 -310884 -14046.1 165358 72.6034 72.6034 36.2228 120
17000 704.669 -310900 -9448.76 165392 72.6082 72.6082 36.2253 120
17500 699.534 -310904 1537.46 165416 72.6118 72.6118 36.227 120
18000 695.113 -310906 9868.98 165427 72.6135 72.6135 36.2279 120
18500 693.797 -310910 8655.02 165427 72.6133 72.6133 36.2278 120
19000 696.375 -310917 -3378.58 165419 72.6122 72.6122 36.2273 120
19500 692.036 -310904 -15059.1 165404 72.6101 72.6101 36.2262 120
20000 691.947 -310896 -13050.9 165380 72.6065 72.6065 36.2244 120
20500 703.249 -310909 560.85 165347 72.6017 72.6017 36.222 120
21000 704.464 -310902 10555.4 165309 72.5961 72.5961 36.2192 120
21500 702.416 -310893 11004.6 165266 72.5899 72.5899 36.2161 120
22000 706.171 -310901 -3085.22 165225 72.5839 72.5839 36.2131 120
22500 699.287 -310890 -11712 165188 72.5785 72.5785 36.2104 120
23000 705.258 -310913 -6678.2 165157 72.5739 72.5739 36.2081 120
23500 700.8 -310915 5941.65 165136 72.5708 72.5708 36.2066 120
24000 704.76 -310937 12285.1 165127 72.5694 72.5694 36.2059 120
24500 697.072 -310933 7417.48 165125 72.5691 72.5691 36.2057 120
25000 693.955 -310935 -639.259 165131 72.5701 72.5701 36.2062 120
25500 696.865 -310944 -5564.18 165147 72.5724 72.5724 36.2074 120
26000 695.385 -310936 -2140.99 165169 72.5756 72.5756 36.209 120
26500 690.091 -310916 2120.82 165196 72.5796 72.5796 36.211 120
27000 699.177 -310925 5400.47 165226 72.584 72.584 36.2132 120
27500 705.205 -310928 4506.34 165258 72.5886 72.5886 36.2155 120
28000 704.42 -310920 -551.629 165290 72.5933 72.5934 36.2178 120
28500 707.458 -310924 -3543.8 165318 72.5975 72.5975 36.2199 120
29000 705.786 -310922 -5767.07 165345 72.6014 72.6014 36.2219 120
29500 707.414 -310935 -1552.28 165366 72.6045 72.6045 36.2234 120
30000 699.457 -310930 49.1029 165384 72.6071 72.6071 36.2247 120
30500 694.154 -310928 2924.29 165397 72.609 72.609 36.2257 120
31000 697.073 -310943 2211.11 165407 72.6104 72.6104 36.2264 120
31500 698.456 -310950 -578.488 165411 72.6111 72.6111 36.2267 120
32000 699.489 -310953 -3924.33 165410 72.6109 72.6109 36.2266 120
32500 696.15 -310944 -4763.25 165407 72.6104 72.6104 36.2263 120
33000 701.591 -310949 -2727.76 165405 72.6102 72.6102 36.2262 120
33500 700.055 -310937 4402.07 165402 72.6098 72.6098 36.226 120
34000 704.335 -310938 6014.68 165399 72.6093 72.6093 36.2258 120
34500 704.58 -310933 154.141 165396 72.6089 72.6089 36.2256 120
35000 706.312 -310933 -5594.13 165391 72.6081 72.6081 36.2252 120
35500 697.162 -310915 -5350.76 165386 72.6074 72.6074 36.2249 120
36000 705.396 -310939 481.552 165383 72.6069 72.6069 36.2246 120
36500 701.235 -310942 4161.18 165377 72.6061 72.6061 36.2242 120
37000 693.1 -310935 3501.32 165367 72.6047 72.6047 36.2235 120
37500 694.674 -310946 -1447.5 165357 72.6031 72.6031 36.2227 120
38000 698.954 -310959 -2480.54 165347 72.6016 72.6016 36.222 120
38500 697.269 -310957 -2320.41 165341 72.6008 72.6008 36.2215 120
39000 693.387 -310945 -1205.45 165336 72.6 72.6 36.2212 120
39500 698.975 -310952 1056.9 165328 72.599 72.599 36.2206 120
40000 702.805 -310954 2361.42 165322 72.598 72.598 36.2202 120
40500 697.684 -310935 3341.07 165316 72.5971 72.5971 36.2197 120
41000 704.05 -310944 1078.61 165311 72.5965 72.5965 36.2194 120
41500 699.331 -310933 -3928.66 165311 72.5965 72.5965 36.2194 120
42000 710.766 -310959 -3039.44 165315 72.5969 72.5969 36.2196 120
42500 704.257 -310952 537.982 165321 72.5978 72.5978 36.2201 120
43000 698.805 -310949 4159.96 165325 72.5985 72.5985 36.2204 120
43500 700.862 -310962 3898.2 165328 72.5989 72.5989 36.2206 120
