# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 504.8 -311116 5369.88 164344 72.4547 72.4547 36.1486 120
500 494.487 -311088 -31375.6 164259 72.4421 72.4421 36.1424 120
1000 491.293 -311067 -36674.3 164156 72.427 72.427 36.1348 120
1500 518.368 -311111 -6662.17 164047 72.4109 72.4109 36.1268 120
2000 508.63 -311082 26193.6 163939 72.3951 72.3951 36.1189 120
2500 499.857 -311060 32304.1 163845 72.3811 72.3811 36.112 120
3000 512.241 -311091 7304.31 163768 72.3698 72.3699 36.1063 120
3500 507.437 -311093 -20960.1 163707 72.3608 72.3608 36.1018 120
4000 497.573 -311089 -25374.5 163666 72.3549 72.3549 36.0989 120
4500 501.628 -311116 -1979.9 163651 72.3526 72.3526 36.0977 120
5000 499.22 -311127 25301 163662 72.3542 72.3542 36.0985 120
5500 487.268 -311113 29338.5 163698 72.3596 72.3596 36.1012 120
6000 494.944 -311132 6969.53 163757 72.3682 72.3682 36.1055 120
6500 498.516 -311135 -19047.6 163834 72.3796 72.3796 36.1112 120
7000 491.142 -311109 -23327.2 163921 72.3923 72.3923 36.1175 120
7500 502.229 -311120 -3161.44 164006 72.4048 72.4048 36.1238 120
8000 504.728 -311111 19507.1 164086 72.4167 72.4167 36.1297 120
8500 498.496 -311089 19234.9 164161 72.4277 72.4277 36.1352 120
9000 510.705 -311111 1139.34 164224 72.437 72.437 36.1398 120
9500 507.008 -311108 -19620.1 164277 72.4448 72.4448 36.1437 120
10000 503.196 -311108 -20386.7 164312 72.4499 72.4499 36.1463 120
10500 504.926 -311127 -2421.52 164329 72.4524 72.4524 36.1475 120
11000 496.698 -311124 12995.8 164334 72.4531 72.4531 36.1479 120
11500 491.442 -311124 14022.9 164323 72.4514 72.4514 36.147 120
12000 494.737 -311137 -1097.05 164297 72.4477 72.4477 36.1452 120
12500 493.642 -311134 -15579 164263 72.4426 72.4426 36.1426 120
13000 491.321 -311123 -14545.3 164223 72.4368 72.4368 36.1398 120
13500 498.111 -311127 839.828 164181 72.4306 72.4306 36.1366 120
14000 503.755 -311127 12379 164139 72.4244 72.4244 36.1335 120
14500 505.272 -311122 12813.9 164097 72.4183 72.4183 36.1305 120
15000 504.013 -311115 133.363 164063 72.4132 72.4132 36.128 120
15500 503.997 -311116 -9537.52 164034 72.4091 72.4091 36.1259 120
16000 503.111 -311123 -9628.69 164021 72.4071 72.4071 36.1249 120
16500 498.497 -311126 1276.59 164017 72.4065 72.4065 36.1246 120
17000 501.72 -311143 12054.6 164024 72.4075 72.4075 36.1251 120
17500 495.094 -311140 10580 164044 72.4104 72.4104 36.1266 120
18000 494.076 -311144 1554.6 164072 72.4145 72.4145 36.1286 120
18500 498.957 -311157 -7729.18 164107 72.4198 72.4198 36.1312 120
19000 496.355 -311149 -7856.59 164144 72.4252 72.4252 36.1339 120
19500 499.929 -311148 -1134.12 164181 72.4307 72.4307 36.1367 120
20000 501.952 -311142 6786.96 164216 72.4358 72.4358 36.1392 120
20500 500.024 -311128 8979.22 164251 72.4409 72.4409 36.1418 120
21000 503.076 -311127 643.902 164284 72.4458 72.4458 36.1442 120
21500 501.168 -311120 -8309.98 164308 72.4493 72.4493 36.146 120
22000 501.306 -311121 -9751.28 164323 72.4514 72.4514 36.147 120
22500 501.956 -311129 -1102.78 164331 72.4526 72.4526 36.1476 120
23000 499.885 -311135 7404.3 164340 72.454 72.454 36.1483 120
23500 499.038 -311143 7740.97 164348 72.4551 72.4551 36.1489 120
24000 499.639 -311153 -206.683 164348 72.4552 72.4552 36.1489 120
24500 495.991 -311151 -9572.13 164339 72.4539 72.4539 36.1483 120
25000 496.149 -311154 -8921.08 164323 72.4515 72.4515 36.1471 120
25500 498.457 -311154 13.0511 164305 72.4488 72.4488 36.1457 120
26000 496.303 -311143 8413.79 164284 72.4458 72.4458 36.1442 120
26500 500.58 -311143 8786.54 164264 72.4428 72.4428 36.1427 120
27000 505.866 -311146 -1104.19 164249 72.4406 72.4406 36.1416 120
27500 502.144 -311133 -9821.92 164238 72.439 72.439 36.1409 120
28000 502.64 -311133 -5933.62 164227 72.4374 72.4374 36.14 120
28500 502.193 -311135 2153.13 164219 72.4363 72.4363 36.1395 120
29000 503.41 -311146 8605.89 164213 72.4353 72.4353 36.139 120
29500 501.86 -311154 6715.88 164209 72.4348 72.4348 36.1387 120
30000 498.019 -311157 -1952.07 164214 72.4354 72.4354 36.1391 120
30500 493.865 -311156 -7149.81 164226 72.4372 72.4372 36.14 120
31000 496.735 -311167 -3518.08 164243 72.4397 72.4397 36.1412 120
31500 497.391 -311167 3159 164261 72.4424 72.4424 36.1425 120
32000 495.401 -311158 5741.73 164280 72.4452 72.4452 36.1439 120
32500 503.815 -311168 2111.12 164297 72.4476 72.4476 36.1451 120
33000 499.631 -311151 -2925.59 164310 72.4497 72.4497 36.1461 120
33500 503.057 -311149 -4316.86 164325 72.4518 72.4518 36.1472 120
34000 502.815 -311144 -1813.57 164339 72.4539 72.4539 36.1483 120
34500 501.149 -311140 595.035 164351 72.4556 72.4556 36.1491 120
35000 505.308 -311153 2867.03 164354 72.4561 72.4561 36.1494 120
35500 499.372 -311148 1092.89 164354 72.4561 72.4561 36.1494 120
36000 499.693 -311157 -593.487 164353 72.4559 72.4559 36.1492 120
36500 497.937 -311162 -2407.85 164353 72.4559 72.4559 36.1492 120
37000 491.627 -311156 -1269.2 164355 72.4561 72.4561 36.1494 120
37500 497.273 -311171 1181.16 164358 72.4566 72.4566 36.1496 120
38000 496.432 -311167 2729 164358 72.4566 72.4566 36.1496 120
38500 496.822 -311162 1174.95 164355 72.4562 72.4562 36.1494 120
39000 501.776 -311166 -1027.31 164352 72.4557 72.4557 36.1492 120
39500 502.255 -311158 -2534.65 164345 72.4548 72.4548 36.1487 120
40000 502.125 -311152 -2520.93 164336 72.4534 72.4534 36.148 120
40500 506.231 -311158 -212.245 164324 72.4516 72.4516 36.1471 120
41000 503.985 -311155 3256.68 164314 72.4502 72.4502 36.1464 120
41500 505.128 -311162 4034.74 164311 72.4497 72.4497 36.1462 120
42000 502.001 -311164 1544.8 164311 72.4498 72.4498 36.1462 120
42500 498.454 -311164 -2657.09 164313 72.4501 72.4501 36.1464 120
43000 495.179 -311163 -4563.78 164318 72.4507 72.4507 36.1467 120
43500 500.442 -311176 -749.957 164321 72.4512 72.4512 36.1469 120
44000 503.534 -311182 4667.68 164328 72.4522 72.4522 36.1474 120
44500 493.795 -311158 3959.85 164339 72.4538 72.4538 36.1482 120
45000 505.494 -311178 -66.9764 164348 72.4552 72.4552 36.1489 120
45500 498.993 -311157 -6166.25 164362 72.4572 72.4572 36.1499 120
