# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 1489.02 -308965 43023.7 166282 72.7382 72.7382 36.2901 120
500 1469.06 -308896 56938.8 166457 72.7637 72.7637 36.3028 120
1000 1505.78 -308942 30969.9 166616 72.787 72.787 36.3144 120
1500 1520.49 -308945 -18818.1 166763 72.8084 72.8084 36.3251 120
2000 1484.18 -308847 -54588.4 166898 72.8279 72.8279 36.3349 120
2500 1492.05 -308850 -42800.9 167017 72.8453 72.8453 36.3435 120
3000 1526.61 -308924 -5120.8 167123 72.8607 72.8607 36.3512 120
3500 1519.85 -308921 33077.4 167216 72.8742 72.8742 36.358 120
4000 1492.56 -308892 42128.9 167298 72.8861 72.8861 36.3639 120
4500 1495.74 -308936 18006.9 167368 72.8963 72.8963 36.369 120
5000 1499.2 -308971 -21523.5 167428 72.905 72.905 36.3733 120
5500 1479.86 -308947 -43764.9 167477 72.9122 72.9122 36.3769 120
6000 1483.47 -308965 -33706.5 167516 72.9177 72.9177 36.3797 120
6500 1500.2 -308999 911.316 167545 72.9219 72.9219 36.3818 120
7000 1490.57 -308969 29939.6 167564 72.9248 72.9248 36.3832 120
7500 1500.51 -308975 34191.1 167576 72.9265 72.9265 36.384 120
8000 1502.95 -308969 9694.07 167580 72.9271 72.9271 36.3844 120
8500 1512.36 -308976 -23378 167580 72.9271 72.9271 36.3843 120
9000 1504.63 -308954 -37166.3 167576 72.9265 72.9265 36.384 120
9500 1503.83 -308956 -22885.3 167570 72.9256 72.9256 36.3836 120
10000 1519.9 -309001 7093.61 167562 72.9245 72.9245 36.383 120
10500 1499.38 -308978 29205.7 167553 72.9231 72.9231 36.3823 120
11000 1485.78 -308971 29015.9 167541 72.9214 72.9214 36.3815 120
11500 1503.4 -309023 5966.73 167528 72.9195 72.9195 36.3806 120
12000 1499.09 -309027 -21894.1 167516 72.9178 72.9178 36.3797 120
12500 1480.92 -308996 -31237.6 167504 72.9161 72.9161 36.3788 120
13000 1498.32 -309027 -15914.1 167491 72.9141 72.9141 36.3779 120
13500 1498.23 -309019 9236.45 167478 72.9123 72.9123 36.3769 120
14000 1499.99 -309008 27223.4 167465 72.9104 72.9104 36.376 120
14500 1499.33 -308993 21324.4 167454 72.9087 72.9087 36.3752 120
15000 1512.83 -309009 4174.29 167445 72.9074 72.9074 36.3745 120
15500 1514.92 -309012 -18871.8 167439 72.9066 72.9066 36.3741 120
16000 1498.47 -308983 -24880.9 167437 72.9063 72.9063 36.374 120
16500 1493.56 -308982 -9030.8 167436 72.9062 72.9062 36.3739 120
17000 1507.48 -309022 12306.4 167441 72.9069 72.9069 36.3743 120
