       0    4.3945473 
       0    4.3945644 
       0      4.39458 
       0     4.394603 
       0    4.3946199 
       0     4.394609 
       0    4.3945888 
       0    4.3945717 
       0    4.3945635 
       0    4.3945707 
       0    4.3945803 
       0    4.3946001 
       0    4.3946175 
       0    4.3946052 
       0    4.3945866 
       0    4.3945652 
       0    4.3945542 
       0    4.3945512 
       0    4.3945637 
       0    4.3945787 
       0    4.3946068 
       0    4.3946027 
       0    4.3945792 
       0    4.3945575 
       0    4.3945567 
       0    4.3945592 
       0    4.3945649 
       0    4.3945901 
       0    4.3946163 
       0    4.3946223 
       0    4.3945937 
       0    4.3945775 
       0    4.3945631 
       0     4.394564 
       0     4.394572 
       0    4.3945908 
       0    4.3946067 
       0    4.3946165 
       0    4.3945968 
       0    4.3945746 
       0    4.3945625 
       0    4.3945527 
       0    4.3945581 
       0     4.394574 
       0    4.3945939 
       0    4.3946049 
       0    4.3945902 
       0    4.3945705 
       0    4.3945593 
       0    4.3945473 
