# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 126.658 -311659 8.68541 163616 72.3475 72.3475 36.0952 120
50 125.329 -311655 65.1692 163631 72.3497 72.3497 36.0963 120
100 126.657 -311657 -79.0896 163653 72.3528 72.3528 36.0978 120
150 126.286 -311656 -697.467 163673 72.3559 72.3559 36.0994 120
200 125.703 -311656 -95.3174 163687 72.3579 72.3579 36.1004 120
250 126.268 -311660 -635.404 163692 72.3587 72.3587 36.1008 120
300 122.825 -311655 -71.6259 163675 72.3561 72.3561 36.0995 120
350 124.815 -311660 616.341 163652 72.3527 72.3527 36.0978 120
400 124.09 -311660 130.917 163641 72.3511 72.3511 36.097 120
450 122.852 -311657 7.10984 163635 72.3503 72.3503 36.0966 120
500 124.032 -311659 -188.981 163635 72.3502 72.3502 36.0965 120
550 124.809 -311659 281.268 163637 72.3505 72.3505 36.0967 120
600 124.921 -311657 -196.919 163643 72.3514 72.3514 36.0971 120
650 125.606 -311656 593.26 163650 72.3524 72.3524 36.0976 120
700 126.074 -311656 39.6993 163667 72.355 72.355 36.0989 120
750 125.658 -311654 -106.908 163683 72.3574 72.3574 36.1001 120
800 126.612 -311657 342.008 163689 72.3582 72.3582 36.1005 120
850 125.518 -311657 -381.209 163691 72.3584 72.3584 36.1006 120
900 123.722 -311655 -572.043 163680 72.3569 72.3569 36.0999 120
950 124.308 -311659 125.683 163654 72.353 72.353 36.0979 120
1000 123.878 -311660 761.804 163630 72.3494 72.3494 36.0961 120
1050 122.616 -311658 -11.5051 163624 72.3486 72.3486 36.0957 120
1100 123.962 -311660 699.895 163621 72.3482 72.3482 36.0955 120
1150 123.948 -311659 419.958 163624 72.3486 72.3486 36.0957 120
1200 125.515 -311660 342.834 163636 72.3504 72.3504 36.0966 120
1250 125.478 -311657 6.66106 163657 72.3535 72.3535 36.0982 120
1300 126.178 -311657 -340.173 163675 72.3561 72.3561 36.0995 120
1350 126.292 -311656 -756.359 163685 72.3576 72.3576 36.1002 120
1400 127.732 -311658 -211.407 163683 72.3573 72.3573 36.1001 120
1450 126.655 -311658 780.385 163676 72.3563 72.3563 36.0996 120
1500 126.24 -311659 -410.23 163677 72.3564 72.3564 36.0996 120
1550 124.373 -311657 -602.018 163667 72.355 72.355 36.0989 120
1600 123.371 -311657 557.275 163645 72.3517 72.3517 36.0973 120
1650 123.097 -311658 -613.143 163622 72.3483 72.3483 36.0956 120
1700 123.855 -311661 592.036 163591 72.3437 72.3437 36.0933 120
1750 123.988 -311660 519.98 163581 72.3423 72.3423 36.0926 120
1800 124.844 -311661 739.912 163596 72.3444 72.3444 36.0937 120
1850 124.887 -311658 299.485 163629 72.3494 72.3494 36.0961 120
1900 125.555 -311658 -166.797 163673 72.3559 72.3559 36.0994 120
1950 124.531 -311654 -419.558 163714 72.3619 72.3619 36.1024 120
2000 126.063 -311656 -444.889 163737 72.3653 72.3653 36.1041 120
2050 126.268 -311656 -761.327 163744 72.3663 72.3663 36.1045 120
2100 124.609 -311654 -155.632 163728 72.3639 72.3639 36.1034 120
2150 125.787 -311658 -662.169 163698 72.3595 72.3595 36.1012 120
2200 123.832 -311656 -373.811 163651 72.3526 72.3526 36.0977 120
2250 125.051 -311661 664.024 163597 72.3447 72.3447 36.0938 120
2300 124 -311660 1303.86 163568 72.3404 72.3404 36.0916 120
2350 123.627 -311660 1017.17 163577 72.3417 72.3417 36.0923 120
2400 123.278 -311658 -33.4144 163611 72.3468 72.3468 36.0948 120
2450 124.501 -311660 170.881 163652 72.3527 72.3527 36.0978 120
2500 125.762 -311660 -858.795 163694 72.3589 72.3589 36.1009 120
2550 124.629 -311656 -742.411 163715 72.362 72.362 36.1024 120
2600 125.525 -311656 -232.53 163716 72.3622 72.3622 36.1025 120
2650 125.935 -311655 -538.229 163711 72.3614 72.3614 36.1021 120
2700 126.315 -311656 334.114 163693 72.3587 72.3587 36.1008 120
2750 125.686 -311656 354.971 163681 72.357 72.357 36.0999 120
2800 125.662 -311658 -309.599 163680 72.3569 72.3569 36.0999 120
2850 125.926 -311660 -273.442 163677 72.3564 72.3564 36.0996 120
2900 123.886 -311659 -580.756 163665 72.3547 72.3547 36.0987 120
2950 123.556 -311659 -441.804 163638 72.3508 72.3508 36.0968 120
3000 123.789 -311660 388.055 163608 72.3463 72.3463 36.0946 120
3050 124.431 -311661 987.533 163597 72.3446 72.3446 36.0937 120
3100 125.93 -311662 962.651 163615 72.3472 72.3472 36.095 120
3150 125.31 -311659 -49.8684 163650 72.3525 72.3525 36.0977 120
3200 124.833 -311657 -186.127 163682 72.3571 72.3571 36.1 120
3250 125.317 -311657 -192.827 163707 72.3608 72.3608 36.1018 120
3300 125.121 -311656 -191.928 163725 72.3636 72.3636 36.1032 120
3350 126.286 -311659 -1022.08 163734 72.3648 72.3648 36.1038 120
3400 125.321 -311658 69.4783 163721 72.3629 72.3629 36.1029 120
3450 125.267 -311659 -725.776 163700 72.3599 72.3599 36.1013 120
3500 124.24 -311659 -259.313 163664 72.3545 72.3545 36.0987 120
3550 125.116 -311662 250.577 163626 72.3488 72.3488 36.0958 120
3600 124.136 -311660 448.816 163607 72.3462 72.3462 36.0945 120
3650 124.392 -311661 171.388 163605 72.3458 72.3458 36.0943 120
3700 125.213 -311662 680.352 163609 72.3465 72.3465 36.0947 120
3750 125.693 -311661 786.954 163631 72.3497 72.3497 36.0963 120
3800 125.468 -311659 0.789851 163667 72.3549 72.3549 36.0989 120
3850 126.07 -311659 -101.087 163701 72.3599 72.3599 36.1014 120
3900 125.893 -311658 -581.162 163727 72.3637 72.3637 36.1033 120
3950 125.538 -311657 -554.073 163737 72.3653 72.3653 36.1041 120
4000 125.073 -311657 15.1384 163726 72.3637 72.3637 36.1033 120
4050 126.14 -311661 -572.047 163705 72.3605 72.3605 36.1017 120
4100 126.388 -311663 64.6169 163668 72.355 72.355 36.0989 120
4150 124.929 -311662 471.298 163626 72.3489 72.3489 36.0959 120
4200 123.993 -311661 1251.23 163597 72.3447 72.3447 36.0938 120
4250 124.391 -311662 878.621 163600 72.3451 72.3451 36.094 120
4300 124.32 -311662 227.894 163625 72.3487 72.3487 36.0958 120
4350 124.083 -311660 173.614 163656 72.3533 72.3533 36.0981 120
4400 125.046 -311660 -811.076 163687 72.3579 72.3579 36.1003 120
4450 125.805 -311659 -325.488 163704 72.3605 72.3605 36.1016 120
4500 125.226 -311657 -788.392 163708 72.361 72.361 36.1019 120
4550 125.109 -311656 190.453 163693 72.3588 72.3588 36.1008 120
4600 126.66 -311659 298.644 163679 72.3567 72.3567 36.0998 120
4650 125.86 -311659 -248.199 163670 72.3554 72.3554 36.0991 120
4700 124.345 -311658 418.577 163659 72.3538 72.3538 36.0983 120
4750 124.867 -311661 88.168 163658 72.3536 72.3536 36.0982 120
4800 123.869 -311661 126.092 163663 72.3543 72.3543 36.0986 120
4850 124.218 -311663 302.552 163677 72.3564 72.3564 36.0996 120
4900 123.346 -311661 695.427 163702 72.3601 72.3601 36.1015 120
4950 123.571 -311660 -850.769 163734 72.3649 72.3649 36.1039 120
5000 124.42 -311660 -615.653 163750 72.3672 72.3672 36.105 120
5050 124.656 -311659 -1261.79 163747 72.3667 72.3667 36.1048 120
5100 125.499 -311659 -653.933 163713 72.3617 72.3617 36.1023 120
5150 125.604 -311657 89.4936 163668 72.355 72.355 36.0989 120
5200 125.304 -311657 832.548 163630 72.3495 72.3495 36.0962 120
5250 125.218 -311657 515.639 163611 72.3467 72.3467 36.0948 120
5300 125.791 -311660 481.213 163612 72.3468 72.3468 36.0949 120
5350 125.312 -311660 5.68994 163635 72.3502 72.3502 36.0965 120
5400 125.619 -311663 836.185 163669 72.3553 72.3553 36.0991 120
5450 123.133 -311660 -228.703 163711 72.3615 72.3615 36.1022 120
5500 123.877 -311663 -854.71 163739 72.3656 72.3656 36.1042 120
5550 123.044 -311660 -675.455 163743 72.3662 72.3662 36.1045 120
5600 124.32 -311662 -414.827 163723 72.3632 72.3632 36.103 120
5650 123.703 -311658 -56.9745 163694 72.3589 72.3589 36.1009 120
5700 125.743 -311661 293.192 163666 72.3549 72.3549 36.0989 120
5750 125.437 -311658 609.098 163646 72.3518 72.3518 36.0973 120
5800 125.947 -311658 353.545 163640 72.351 72.351 36.0969 120
5850 126.195 -311659 -59.5005 163647 72.352 72.352 36.0974 120
5900 124.703 -311657 -112.451 163657 72.3535 72.3535 36.0982 120
5950 123.959 -311657 -141.314 163662 72.3542 72.3542 36.0985 120
6000 125.11 -311661 -179.187 163664 72.3544 72.3544 36.0986 120
6050 125.055 -311663 -178.677 163669 72.3553 72.3553 36.0991 120
6100 123.419 -311661 24.4617 163676 72.3563 72.3563 36.0995 120
6150 124.442 -311663 22.5828 163681 72.3571 72.3571 36.0999 120
6200 124.63 -311663 -149.465 163690 72.3584 72.3584 36.1006 120
6250 124.317 -311661 -495.01 163692 72.3586 72.3586 36.1007 120
6300 125.1 -311660 -234.112 163680 72.3569 72.3569 36.0999 120
6350 125.934 -311660 419.101 163667 72.355 72.355 36.0989 120
6400 124.635 -311656 235.937 163668 72.3551 72.3551 36.099 120
6450 125.403 -311657 333.907 163673 72.3559 72.3559 36.0994 120
6500 125.314 -311658 -239.923 163682 72.3572 72.3572 36.1 120
6550 125.914 -311660 -608.729 163696 72.3593 72.3593 36.1011 120
6600 125.535 -311660 -534.639 163702 72.3602 72.3602 36.1015 120
6650 124.316 -311660 56.2214 163691 72.3585 72.3585 36.1006 120
6700 123.446 -311660 -175.303 163677 72.3565 72.3565 36.0996 120
6750 123.461 -311661 543.589 163661 72.3541 72.3541 36.0985 120
6800 123.703 -311661 227.411 163654 72.3531 72.3531 36.098 120
6850 124.883 -311663 -238.956 163655 72.3532 72.3532 36.098 120
6900 124.956 -311662 249.726 163656 72.3533 72.3533 36.0981 120
6950 124.649 -311660 490.141 163663 72.3544 72.3544 36.0986 120
7000 125.074 -311659 -635.849 163679 72.3567 72.3567 36.0998 120
7050 125.139 -311658 -57.9928 163686 72.3578 72.3578 36.1003 120
7100 125.839 -311659 26.2905 163693 72.3588 72.3588 36.1008 120
7150 125.794 -311659 -100.26 163700 72.3598 72.3598 36.1013 120
7200 125.224 -311659 -842.684 163698 72.3595 72.3595 36.1012 120
7250 124.583 -311660 173.548 163679 72.3567 72.3567 36.0998 120
7300 125.672 -311663 285.268 163665 72.3547 72.3547 36.0988 120
7350 124.486 -311662 40.6004 163663 72.3543 72.3543 36.0986 120
7400 124.466 -311663 728.922 163663 72.3543 72.3543 36.0986 120
7450 124.571 -311663 40.0161 163671 72.3555 72.3555 36.0992 120
7500 125.032 -311663 98.1895 163681 72.357 72.357 36.0999 120
7550 125.535 -311663 -191.757 163692 72.3586 72.3586 36.1007 120
7600 125.887 -311662 -895.646 163706 72.3606 72.3606 36.1017 120
7650 126.036 -311660 119.396 163709 72.3611 72.3611 36.102 120
7700 126.915 -311661 -167.25 163707 72.3608 72.3608 36.1018 120
7750 126.414 -311660 451.824 163695 72.3591 72.3591 36.101 120
7800 125.673 -311660 14.1424 163689 72.3582 72.3582 36.1005 120
7850 125.36 -311661 282.444 163688 72.358 72.358 36.1004 120
7900 125.754 -311664 -9.85347 163693 72.3588 72.3588 36.1008 120
7950 124.447 -311663 -541.082 163695 72.3591 72.3591 36.1009 120
8000 124.384 -311663 483.213 163687 72.358 72.358 36.1004 120
8050 124.117 -311663 -197.318 163686 72.3578 72.3578 36.1003 120
8100 125.545 -311665 43.2761 163685 72.3577 72.3577 36.1002 120
8150 124.631 -311663 -296.637 163684 72.3574 72.3574 36.1001 120
8200 123.898 -311659 348.731 163680 72.3569 72.3569 36.0999 120
8250 125.722 -311661 157.33 163684 72.3574 72.3574 36.1001 120
8300 125.262 -311658 -133.52 163690 72.3584 72.3584 36.1006 120
8350 126.013 -311660 -522.782 163692 72.3586 72.3586 36.1007 120
8400 126.129 -311660 -48.1093 163686 72.3577 72.3577 36.1003 120
8450 125.784 -311661 312.363 163682 72.3571 72.3571 36.1 120
8500 125.263 -311661 -57.2382 163681 72.357 72.357 36.0999 120
8550 124.53 -311662 218.937 163681 72.3569 72.357 36.0999 120
8600 125.06 -311665 76.5697 163681 72.3571 72.3571 36.1 120
8650 124.932 -311665 -21.0166 163688 72.358 72.358 36.1004 120
8700 124.437 -311664 -719.838 163695 72.3591 72.3591 36.101 120
8750 124.533 -311663 -184.934 163690 72.3583 72.3583 36.1006 120
8800 124.968 -311662 22.3187 163677 72.3565 72.3565 36.0997 120
8850 124.966 -311660 77.2949 163662 72.3542 72.3542 36.0985 120
8900 125.584 -311659 401.798 163650 72.3525 72.3525 36.0977 120
8950 125.681 -311659 136.262 163650 72.3525 72.3525 36.0977 120
9000 125.846 -311659 260.364 163658 72.3536 72.3536 36.0982 120
9050 125.445 -311659 -213.632 163677 72.3564 72.3564 36.0996 120
9100 124.278 -311658 349.543 163697 72.3594 72.3594 36.1011 120
9150 124.817 -311661 -380.747 163722 72.363 72.363 36.1029 120
9200 123.992 -311661 -744.122 163732 72.3646 72.3646 36.1037 120
9250 125.597 -311665 -300.227 163724 72.3633 72.3633 36.1031 120
9300 124.034 -311662 -141.013 163711 72.3614 72.3614 36.1021 120
9350 124.208 -311662 -298.708 163695 72.3591 72.3591 36.101 120
9400 124.07 -311661 110.79 163673 72.3558 72.3558 36.0993 120
9450 124.234 -311660 53.9628 163646 72.3519 72.3519 36.0974 120
9500 125.275 -311661 499.094 163624 72.3486 72.3486 36.0957 120
9550 125.555 -311660 448.768 163620 72.348 72.348 36.0954 120
9600 125.89 -311660 271.695 163636 72.3505 72.3505 36.0967 120
9650 126.448 -311661 447.671 163665 72.3546 72.3546 36.0987 120
9700 127.398 -311664 -158.608 163700 72.3598 72.3598 36.1013 120
9750 125.432 -311661 -388.79 163737 72.3652 72.3652 36.104 120
9800 125.086 -311661 -624.761 163761 72.3688 72.3688 36.1058 120
9850 124.933 -311663 -57.882 163770 72.3701 72.3701 36.1065 120
9900 123.489 -311661 -860.609 163774 72.3707 72.3707 36.1067 120
9950 124.647 -311663 -1031.15 163755 72.3679 72.3679 36.1053 120
