# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 218.952 -311512 743.473 163952 72.397 72.397 36.1199 120
50 220.637 -311510 -490.314 163964 72.3986 72.3986 36.1207 120
100 220.918 -311507 -39.5532 163972 72.3999 72.3999 36.1213 120
150 220.432 -311505 -153.831 163979 72.401 72.401 36.1219 120
200 219.447 -311503 179.763 163980 72.4011 72.4011 36.1219 120
250 220.574 -311508 526.98 163980 72.4011 72.4011 36.1219 120
300 218.871 -311509 69.2813 163983 72.4015 72.4015 36.1221 120
350 215.489 -311508 176.66 163989 72.4023 72.4023 36.1225 120
400 216.682 -311514 -658.126 163995 72.4033 72.4033 36.123 120
450 215.511 -311514 -1107.37 163991 72.4027 72.4027 36.1227 120
500 214.913 -311512 -137.798 163980 72.4011 72.4011 36.1219 120
550 215.725 -311511 -730.932 163972 72.3998 72.3998 36.1213 120
600 217.704 -311511 186.089 163959 72.3979 72.3979 36.1203 120
650 218.074 -311509 154.359 163948 72.3963 72.3963 36.1195 120
700 216.897 -311503 228.283 163939 72.3949 72.3949 36.1188 120
750 219.888 -311506 638.925 163934 72.3942 72.3942 36.1185 120
800 221.604 -311509 970.456 163938 72.3949 72.3949 36.1188 120
850 219.246 -311506 258.357 163954 72.3972 72.3972 36.12 120
900 219.514 -311509 -292.317 163970 72.3996 72.3996 36.1212 120
950 216.618 -311507 -317.595 163983 72.4015 72.4015 36.1221 120
1000 213.973 -311506 516.884 163997 72.4035 72.4035 36.1231 120
1050 215.634 -311512 -479.362 164013 72.4059 72.4059 36.1243 120
1100 216.087 -311513 -682.862 164017 72.4066 72.4066 36.1246 120
1150 215.571 -311512 -845.539 164008 72.4051 72.4051 36.1239 120
1200 217.202 -311513 -245.83 163990 72.4025 72.4025 36.1226 120
1250 217.187 -311509 -27.8527 163968 72.3993 72.3993 36.121 120
1300 218.618 -311508 239.355 163949 72.3965 72.3965 36.1196 120
1350 219.368 -311507 90.1874 163936 72.3945 72.3945 36.1186 120
1400 219.417 -311506 884.117 163926 72.393 72.393 36.1179 120
1450 220.747 -311508 526.201 163927 72.3932 72.3932 36.118 120
1500 218.719 -311506 1227.77 163941 72.3953 72.3953 36.1191 120
1550 218.454 -311509 384.306 163972 72.3999 72.3999 36.1213 120
1600 219.312 -311515 -883.592 164004 72.4045 72.4046 36.1236 120
1650 215.961 -311512 -884.197 164025 72.4077 72.4077 36.1252 120
1700 215.29 -311513 -312.547 164036 72.4093 72.4093 36.126 120
1750 216.546 -311515 -839.031 164039 72.4098 72.4098 36.1262 120
1800 215.551 -311511 -513.99 164029 72.4082 72.4082 36.1255 120
1850 219.032 -311514 46.2251 164007 72.4051 72.4051 36.1239 120
1900 219.833 -311511 127.156 163982 72.4013 72.4013 36.122 120
1950 220.343 -311510 468.178 163957 72.3977 72.3977 36.1202 120
2000 220.465 -311508 801.457 163938 72.3948 72.3948 36.1188 120
2050 219.758 -311506 -229.604 163924 72.3928 72.3928 36.1178 120
2100 220.841 -311510 476.373 163917 72.3918 72.3918 36.1173 120
2150 219.816 -311510 259.328 163924 72.3928 72.3928 36.1178 120
2200 217.345 -311511 232.093 163938 72.3948 72.3948 36.1188 120
2250 215.977 -311510 315.975 163953 72.3971 72.3971 36.1199 120
2300 217.912 -311517 -1266.97 163969 72.3994 72.3994 36.1211 120
2350 215.947 -311515 570.436 163976 72.4005 72.4005 36.1216 120
2400 217.717 -311517 960.72 163986 72.402 72.402 36.1224 120
2450 216.867 -311512 -325.308 164000 72.4039 72.4039 36.1233 120
2500 217.3 -311510 251.458 164006 72.4048 72.4048 36.1238 120
2550 219.347 -311510 -763.198 164005 72.4047 72.4047 36.1237 120
2600 220.836 -311510 140.922 163994 72.4031 72.4031 36.1229 120
2650 219.639 -311506 386.43 163980 72.4011 72.4011 36.1219 120
2700 221.604 -311510 184.404 163966 72.399 72.399 36.1209 120
2750 218.791 -311506 358.569 163952 72.397 72.397 36.1199 120
2800 218.219 -311509 231.52 163942 72.3955 72.3955 36.1191 120
2850 218.346 -311514 -238.93 163937 72.3947 72.3947 36.1187 120
2900 218.144 -311516 759.792 163933 72.3941 72.3941 36.1184 120
2950 215.785 -311515 153.39 163942 72.3955 72.3955 36.1191 120
3000 217.606 -311519 423.619 163964 72.3987 72.3987 36.1207 120
3050 214.476 -311511 -328.036 163989 72.4024 72.4024 36.1226 120
3100 216.294 -311511 -214.214 164005 72.4047 72.4047 36.1237 120
3150 219.023 -311513 -130.776 164012 72.4057 72.4057 36.1242 120
3200 220.449 -311511 -189.456 164014 72.406 72.406 36.1244 120
3250 219.973 -311507 -308.2 164010 72.4055 72.4055 36.1241 120
3300 221.539 -311509 -240.671 164001 72.4042 72.4042 36.1235 120
3350 220.045 -311507 135.848 163989 72.4023 72.4023 36.1225 120
3400 219.61 -311509 -278.723 163979 72.4009 72.4009 36.1218 120
3450 217.183 -311509 169.541 163974 72.4001 72.4001 36.1214 120
3500 218.23 -311514 155.366 163974 72.4001 72.4001 36.1214 120
3550 215.916 -311513 88.9549 163971 72.3997 72.3997 36.1212 120
3600 215.067 -311514 376.343 163970 72.3996 72.3996 36.1212 120
3650 216.716 -311517 -56.3173 163979 72.4009 72.4009 36.1218 120
3700 217.235 -311516 344.588 163987 72.4021 72.4021 36.1224 120
3750 217.963 -311514 -382.89 163994 72.4031 72.4031 36.1229 120
3800 219.971 -311512 205.454 163997 72.4035 72.4035 36.1231 120
3850 221.313 -311511 -152.898 164002 72.4042 72.4042 36.1235 120
3900 218.05 -311503 -660.12 164009 72.4053 72.4054 36.124 120
3950 219.617 -311505 524.863 164012 72.4058 72.4058 36.1243 120
4000 220.506 -311509 -406.214 164015 72.4063 72.4063 36.1245 120
4050 218.853 -311509 -373.067 164014 72.406 72.406 36.1244 120
4100 216.797 -311509 -946.71 164010 72.4055 72.4055 36.1241 120
4150 217.074 -311514 121.885 164003 72.4044 72.4044 36.1236 120
4200 218.026 -311518 278.431 163996 72.4034 72.4034 36.1231 120
4250 215.165 -311514 -274.969 163991 72.4026 72.4026 36.1227 120
4300 215.825 -311514 40.6138 163982 72.4013 72.4013 36.122 120
4350 217.346 -311515 -35.1248 163969 72.3995 72.3995 36.1211 120
4400 218.772 -311515 1227.54 163959 72.398 72.398 36.1204 120
4450 219.812 -311512 -50.3174 163964 72.3988 72.3988 36.1208 120
4500 219.188 -311508 45.2626 163974 72.4002 72.4002 36.1215 120
4550 220.263 -311508 122.515 163988 72.4023 72.4023 36.1225 120
4600 219.71 -311508 214.714 164009 72.4052 72.4052 36.124 120
4650 220.17 -311510 -276.022 164031 72.4085 72.4085 36.1256 120
4700 217.552 -311509 -791.399 164047 72.4109 72.4109 36.1268 120
4750 217.953 -311514 183.232 164049 72.4112 72.4112 36.1269 120
4800 215.897 -311513 -762.202 164047 72.4109 72.4109 36.1268 120
4850 216.469 -311515 -87.1102 164037 72.4094 72.4094 36.1261 120
4900 217.046 -311517 -721.181 164015 72.4062 72.4062 36.1245 120
4950 218.346 -311518 138.478 163982 72.4013 72.4013 36.122 120
5000 217.632 -311513 846.703 163952 72.3969 72.3969 36.1198 120
5050 217.206 -311510 384.918 163935 72.3944 72.3944 36.1186 120
