# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 183.975 -311574 -370.688 163963 72.3986 72.3986 36.1207 120
50 185.132 -311573 133.29 163950 72.3966 72.3966 36.1197 120
100 184.12 -311570 -143.843 163940 72.3951 72.3951 36.1189 120
150 184.752 -311569 384.029 163928 72.3934 72.3934 36.1181 120
200 185.157 -311569 -528.435 163924 72.3928 72.3928 36.1178 120
250 185.22 -311570 98.1205 163917 72.3917 72.3917 36.1172 120
300 184.533 -311570 -72.3211 163908 72.3904 72.3904 36.1166 120
350 187.047 -311577 1108.48 163901 72.3894 72.3894 36.1161 120
400 184.583 -311575 251.684 163911 72.3908 72.3908 36.1168 120
450 182.358 -311573 675.235 163928 72.3934 72.3934 36.1181 120
500 182.219 -311574 -325.171 163951 72.3968 72.3968 36.1198 120
550 183.188 -311577 -125.253 163968 72.3993 72.3993 36.121 120
600 182.419 -311574 -685.634 163982 72.4013 72.4013 36.122 120
650 183.18 -311574 -306.627 163986 72.402 72.402 36.1224 120
700 184.12 -311573 -668.158 163980 72.401 72.401 36.1219 120
750 183.178 -311569 -224.694 163963 72.3985 72.3985 36.1206 120
800 185.638 -311571 -184.766 163944 72.3957 72.3957 36.1192 120
850 184.676 -311568 213.298 163926 72.3931 72.3931 36.1179 120
900 185.894 -311571 355.718 163913 72.3911 72.3911 36.117 120
950 184.986 -311571 -1.62077 163905 72.39 72.39 36.1164 120
1000 182.795 -311569 -192.163 163894 72.3884 72.3884 36.1156 120
1050 183.792 -311574 1322.96 163880 72.3864 72.3864 36.1146 120
1100 182.726 -311574 931.706 163885 72.3871 72.3871 36.1149 120
1150 182.991 -311577 177.83 163906 72.3901 72.3901 36.1165 120
1200 182.321 -311576 -411.949 163932 72.394 72.394 36.1184 120
1250 183.945 -311578 -44.6003 163953 72.3971 72.3971 36.1199 120
1300 181.365 -311570 -378.22 163970 72.3996 72.3996 36.1212 120
1350 185.28 -311575 -742.849 163979 72.4009 72.4009 36.1218 120
1400 185.361 -311572 246.078 163975 72.4003 72.4003 36.1215 120
1450 182.427 -311565 217.074 163970 72.3995 72.3995 36.1211 120
1500 184.884 -311569 -283.421 163964 72.3987 72.3987 36.1207 120
1550 187.007 -311573 -367.955 163957 72.3976 72.3976 36.1202 120
1600 185.992 -311574 124.347 163944 72.3957 72.3957 36.1192 120
1650 184.242 -311573 -150.641 163933 72.3941 72.3941 36.1184 120
1700 183.22 -311574 421.76 163924 72.3929 72.3929 36.1178 120
1750 184.081 -311578 -279.419 163922 72.3925 72.3925 36.1176 120
1800 182.58 -311576 37.4845 163921 72.3924 72.3924 36.1176 120
1850 182.115 -311575 321.261 163924 72.3928 72.3928 36.1178 120
1900 181.9 -311574 -700.207 163929 72.3936 72.3936 36.1182 120
1950 183.691 -311575 316.928 163927 72.3932 72.3932 36.118 120
2000 184.782 -311575 -252.195 163926 72.3931 72.3931 36.1179 120
2050 182.991 -311570 154.07 163927 72.3933 72.3933 36.118 120
2100 185.757 -311574 446.5 163935 72.3944 72.3944 36.1186 120
2150 185.788 -311573 -155.162 163949 72.3965 72.3965 36.1196 120
2200 183.23 -311569 490.042 163961 72.3983 72.3983 36.1205 120
2250 184.581 -311574 -861.937 163974 72.4002 72.4002 36.1215 120
2300 183.724 -311574 -251.557 163978 72.4008 72.4008 36.1218 120
2350 183.169 -311576 160.045 163976 72.4004 72.4004 36.1216 120
2400 181.62 -311576 -56.6505 163971 72.3998 72.3998 36.1213 120
2450 183.13 -311580 -235.848 163967 72.3992 72.3992 36.121 120
2500 183.065 -311579 165.405 163960 72.398 72.398 36.1204 120
2550 184.42 -311579 -625.027 163952 72.3969 72.3969 36.1198 120
2600 183.482 -311576 101.968 163941 72.3953 72.3953 36.119 120
2650 184.463 -311575 366.645 163931 72.3938 72.3938 36.1183 120
2700 185.791 -311576 136.222 163928 72.3935 72.3935 36.1181 120
2750 184.286 -311572 88.6939 163930 72.3937 72.3937 36.1182 120
2800 183.978 -311571 421.868 163935 72.3944 72.3944 36.1186 120
2850 185.759 -311576 513.335 163947 72.3962 72.3962 36.1195 120
2900 186.234 -311579 -792.696 163964 72.3987 72.3987 36.1207 120
2950 182.579 -311575 -175.814 163974 72.4002 72.4002 36.1215 120
3000 184.886 -311582 -567.944 163976 72.4005 72.4005 36.1216 120
3050 182.288 -311577 -171.524 163972 72.3998 72.3998 36.1213 120
3100 185.532 -311584 590.212 163963 72.3986 72.3986 36.1207 120
3150 182.714 -311578 182.19 163966 72.399 72.399 36.1209 120
3200 184.344 -311579 -569.43 163974 72.4002 72.4002 36.1215 120
3250 185.601 -311579 -472.562 163973 72.4 72.4 36.1214 120
3300 185.182 -311576 -94.519 163961 72.3982 72.3982 36.1205 120
3350 185.128 -311574 144.278 163948 72.3963 72.3963 36.1195 120
3400 186.264 -311575 289.891 163941 72.3953 72.3953 36.119 120
3450 185.702 -311575 663.382 163941 72.3954 72.3954 36.1191 120
3500 184.764 -311575 117.914 163952 72.3969 72.3969 36.1198 120
3550 183.736 -311575 -773.469 163968 72.3992 72.3992 36.121 120
3600 183.328 -311577 -729.101 163975 72.4003 72.4003 36.1215 120
3650 182.132 -311577 -379.586 163971 72.3997 72.3997 36.1212 120
3700 181.989 -311578 560.434 163963 72.3985 72.3985 36.1206 120
3750 181.99 -311578 510.588 163957 72.3976 72.3976 36.1202 120
3800 183.242 -311580 142.15 163956 72.3975 72.3975 36.1201 120
3850 182.932 -311577 -234.412 163957 72.3977 72.3977 36.1202 120
3900 185.044 -311578 61.2756 163953 72.3971 72.3971 36.1199 120
3950 183.001 -311571 -64.7266 163950 72.3966 72.3966 36.1197 120
4000 185.4 -311574 294.897 163951 72.3968 72.3968 36.1198 120
4050 184.568 -311572 -350.91 163958 72.3978 72.3978 36.1203 120
4100 184.683 -311574 241.281 163963 72.3985 72.3985 36.1206 120
4150 185.848 -311577 -385.538 163969 72.3994 72.3994 36.1211 120
4200 186.482 -311582 -367.678 163966 72.3989 72.3989 36.1208 120
4250 183.232 -311579 -349.111 163954 72.3972 72.3972 36.12 120
4300 184.109 -311582 851.812 163937 72.3948 72.3948 36.1188 120
4350 181.892 -311579 -0.072929 163935 72.3945 72.3945 36.1186 120
4400 182.062 -311579 -127.806 163942 72.3954 72.3954 36.1191 120
4450 183.271 -311579 12.4433 163953 72.397 72.397 36.1199 120
4500 183.308 -311577 -239.913 163964 72.3987 72.3987 36.1207 120
4550 183.005 -311573 53.8263 163970 72.3995 72.3995 36.1211 120
4600 187.538 -311580 -536.723 163976 72.4005 72.4005 36.1216 120
4650 185.689 -311574 -411.984 163972 72.3999 72.3999 36.1213 120
4700 186.716 -311576 484.911 163957 72.3976 72.3976 36.1202 120
4750 185.994 -311576 193.758 163952 72.3969 72.3969 36.1198 120
4800 185.166 -311577 403.145 163952 72.3969 72.3969 36.1198 120
4850 181.612 -311574 154.118 163956 72.3975 72.3975 36.1201 120
4900 183.689 -311581 -547.056 163965 72.3989 72.3989 36.1208 120
4950 182.029 -311579 -597.343 163968 72.3992 72.3992 36.121 120
5000 181.552 -311579 305.117 163962 72.3984 72.3984 36.1206 120
5050 183.622 -311581 133.834 163962 72.3984 72.3984 36.1206 120
5100 183.157 -311579 242.982 163971 72.3997 72.3997 36.1212 120
5150 183.6 -311577 62.0154 163984 72.4017 72.4017 36.1222 120
5200 184.456 -311575 -114.228 163993 72.403 72.403 36.1229 120
5250 185.33 -311575 -300.544 163996 72.4034 72.4034 36.1231 120
5300 187.228 -311577 -541.777 163989 72.4024 72.4024 36.1226 120
5350 185.089 -311573 -727.267 163976 72.4004 72.4004 36.1216 120
5400 184.648 -311574 206.776 163956 72.3976 72.3976 36.1202 120
5450 183.543 -311575 -229.193 163941 72.3953 72.3953 36.119 120
5500 184.133 -311579 646.606 163929 72.3935 72.3935 36.1181 120
5550 182.745 -311579 45.4468 163926 72.3931 72.3931 36.1179 120
5600 183.446 -311582 758.695 163928 72.3935 72.3935 36.1181 120
5650 182.291 -311580 23.2997 163943 72.3956 72.3956 36.1192 120
5700 181.516 -311578 -307.169 163960 72.3981 72.3981 36.1204 120
5750 183.402 -311580 -970.101 163969 72.3995 72.3995 36.1211 120
5800 184.667 -311579 -461.492 163966 72.3989 72.3989 36.1208 120
5850 184.276 -311575 1027 163956 72.3975 72.3975 36.1201 120
5900 186.68 -311577 211.373 163954 72.3973 72.3973 36.12 120
5950 184.357 -311572 28.5265 163954 72.3972 72.3972 36.12 120
6000 186.839 -311577 -205.431 163954 72.3972 72.3972 36.12 120
6050 184.149 -311574 252.476 163956 72.3975 72.3975 36.1201 120
6100 184.488 -311579 -119.752 163962 72.3985 72.3985 36.1206 120
6150 182.477 -311577 -84.2514 163970 72.3996 72.3996 36.1212 120
6200 182.397 -311580 -324.441 163975 72.4003 72.4003 36.1215 120
6250 180.856 -311578 -375.083 163975 72.4003 72.4003 36.1215 120
6300 181.469 -311579 -580.877 163971 72.3997 72.3997 36.1212 120
6350 183.783 -311581 -58.9206 163960 72.3981 72.3981 36.1204 120
6400 182.979 -311577 88.9474 163952 72.3969 72.3969 36.1198 120
6450 185.318 -311578 469.641 163947 72.3963 72.3963 36.1195 120
6500 185.778 -311577 -138.595 163949 72.3965 72.3965 36.1196 120
6550 186.356 -311577 343.261 163949 72.3965 72.3965 36.1196 120
6600 186.356 -311577 345.151 163954 72.3972 72.3972 36.12 120
6650 185.328 -311576 -154.694 163962 72.3984 72.3984 36.1206 120
6700 184.983 -311578 105.33 163966 72.399 72.399 36.1209 120
6750 184.376 -311580 -644.642 163970 72.3996 72.3996 36.1211 120
6800 182.986 -311580 150.868 163964 72.3987 72.3987 36.1207 120
6850 182.979 -311582 202.262 163960 72.3982 72.3982 36.1205 120
6900 181.992 -311580 -78.8627 163965 72.3988 72.3988 36.1208 120
6950 182.642 -311581 -159.208 163973 72.4 72.4 36.1214 120
7000 182.35 -311579 251.659 163982 72.4013 72.4013 36.122 120
7050 183.565 -311579 -454.97 163991 72.4026 72.4026 36.1227 120
7100 183.981 -311577 -736.972 163990 72.4025 72.4025 36.1226 120
7150 185.491 -311578 -495.673 163978 72.4008 72.4008 36.1218 120
7200 186.107 -311578 380.931 163958 72.3979 72.3979 36.1203 120
7250 185.335 -311576 -217.994 163939 72.3951 72.3951 36.1189 120
7300 186.096 -311579 -305.176 163917 72.3918 72.3918 36.1173 120
7350 184.77 -311578 823.529 163895 72.3885 72.3885 36.1156 120
