# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 305.641 -311347 -249.689 164253 72.4412 72.4412 36.1419 120
50 305.969 -311347 249.286 164257 72.4418 72.4418 36.1422 120
100 306.437 -311351 -538.671 164262 72.4425 72.4425 36.1426 120
150 305.007 -311352 209.569 164264 72.4429 72.4429 36.1428 120
200 303.242 -311353 -218.26 164267 72.4433 72.4433 36.143 120
250 303.717 -311357 -736.669 164264 72.4428 72.4428 36.1427 120
300 300.676 -311354 335.88 164257 72.4417 72.4417 36.1422 120
350 301.422 -311356 -204.839 164252 72.4411 72.4411 36.1419 120
400 302.114 -311356 -138.504 164246 72.4402 72.4402 36.1414 120
450 302.72 -311353 -440.124 164244 72.4399 72.4399 36.1413 120
500 305.11 -311353 104.351 164240 72.4393 72.4393 36.141 120
550 305.39 -311350 -307.996 164235 72.4385 72.4385 36.1406 120
600 308.065 -311352 1071.1 164232 72.4381 72.4381 36.1404 120
650 307.288 -311349 783.517 164238 72.4389 72.4389 36.1408 120
700 307.351 -311351 442.939 164248 72.4404 72.4404 36.1415 120
750 307.761 -311355 417.575 164262 72.4425 72.4425 36.1426 120
800 306.167 -311356 -680.501 164281 72.4453 72.4453 36.144 120
850 303.193 -311355 -1039.34 164295 72.4474 72.4474 36.145 120
900 302.288 -311356 -542.797 164304 72.4486 72.4486 36.1456 120
950 301.386 -311355 -121.26 164309 72.4495 72.4495 36.1461 120
1000 303.406 -311359 -762.858 164310 72.4495 72.4495 36.1461 120
1050 305.267 -311360 -1061.45 164300 72.4482 72.4482 36.1454 120
1100 303.355 -311353 -60.1108 164284 72.4457 72.4457 36.1442 120
1150 305.374 -311353 -667.799 164264 72.4428 72.4428 36.1427 120
1200 307.404 -311354 -213.013 164235 72.4385 72.4385 36.1406 120
1250 306.17 -311349 754.312 164204 72.434 72.434 36.1383 120
1300 309.017 -311354 572.328 164182 72.4308 72.4308 36.1367 120
1350 307.741 -311354 549.935 164170 72.4291 72.4291 36.1359 120
1400 305.74 -311354 771.797 164168 72.4287 72.4287 36.1357 120
1450 307.44 -311362 1359.77 164174 72.4296 72.4296 36.1361 120
1500 304.746 -311361 -168.826 164191 72.4321 72.4321 36.1374 120
1550 301.567 -311358 123.132 164209 72.4347 72.4347 36.1387 120
1600 301.827 -311360 682.706 164227 72.4374 72.4374 36.14 120
1650 302.572 -311361 -274.114 164252 72.441 72.441 36.1418 120
1700 302.464 -311357 -772.578 164273 72.4442 72.4442 36.1434 120
1750 307.347 -311361 354.548 164287 72.4462 72.4462 36.1444 120
1800 304.525 -311351 -418.358 164299 72.448 72.448 36.1453 120
1850 306.013 -311350 -49.8548 164305 72.4488 72.4488 36.1457 120
1900 308.269 -311353 -1064.95 164305 72.4488 72.4488 36.1457 120
1950 307.474 -311351 -1030.5 164297 72.4476 72.4476 36.1451 120
2000 305.722 -311351 -458.185 164284 72.4458 72.4458 36.1442 120
2050 305.185 -311354 249.131 164268 72.4434 72.4434 36.143 120
2100 302.578 -311354 -129.583 164250 72.4408 72.4408 36.1417 120
2150 302.991 -311359 525.265 164231 72.438 72.438 36.1403 120
2200 305.791 -311367 -475.736 164218 72.436 72.436 36.1394 120
2250 302.797 -311362 237.211 164202 72.4337 72.4337 36.1382 120
2300 304.955 -311364 301.866 164185 72.4312 72.4312 36.1369 120
2350 305.235 -311361 704.751 164169 72.4289 72.4289 36.1358 120
2400 306.343 -311359 1168 164162 72.4279 72.4279 36.1353 120
2450 304.878 -311353 562.976 164169 72.4288 72.4288 36.1357 120
2500 307.15 -311354 -812.607 164183 72.431 72.431 36.1368 120
2550 307.21 -311352 106.241 164198 72.433 72.433 36.1379 120
2600 309.687 -311358 425.818 164212 72.4352 72.4352 36.1389 120
2650 308.281 -311358 1132.59 164230 72.4379 72.4379 36.1403 120
2700 304.26 -311355 -685.213 164256 72.4417 72.4417 36.1422 120
2750 302.976 -311356 -876.449 164277 72.4447 72.4447 36.1437 120
2800 304.95 -311363 552.371 164293 72.4472 72.4472 36.1449 120
2850 304.299 -311364 -1569.84 164314 72.4502 72.4502 36.1464 120
2900 303.312 -311361 -429.998 164324 72.4516 72.4516 36.1471 120
2950 302.502 -311357 -215.901 164324 72.4516 72.4516 36.1471 120
3000 304.14 -311357 -634.189 164319 72.4509 72.4509 36.1468 120
3050 305.51 -311356 -1268.84 164306 72.4489 72.4489 36.1458 120
3100 304.223 -311350 -1187.78 164278 72.4449 72.4449 36.1438 120
3150 311.589 -311363 -402.763 164236 72.4387 72.4387 36.1407 120
3200 308.527 -311357 774.149 164189 72.4319 72.4319 36.1373 120
3250 306.5 -311355 650.777 164150 72.4261 72.4261 36.1344 120
3300 304.202 -311354 2010.12 164121 72.4218 72.4218 36.1323 120
3350 305.494 -311361 1693.08 164114 72.4207 72.4207 36.1317 120
3400 303.825 -311363 911.422 164126 72.4225 72.4225 36.1326 120
3450 305.026 -311367 698.013 164153 72.4265 72.4265 36.1346 120
