# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 162.832 -311602 -492.018 163882 72.3867 72.3867 36.1147 120
50 163.593 -311602 -726.138 163902 72.3896 72.3896 36.1162 120
100 164.504 -311603 -629.516 163906 72.3901 72.3901 36.1164 120
150 164.159 -311601 -1009.44 163893 72.3882 72.3882 36.1155 120
200 162.033 -311598 -630.346 163860 72.3833 72.3833 36.113 120
250 163.937 -311604 191.116 163814 72.3767 72.3767 36.1097 120
300 162.155 -311602 1159.95 163779 72.3714 72.3714 36.1071 120
350 163.211 -311606 171.035 163768 72.3699 72.3699 36.1063 120
400 162.434 -311606 713.516 163769 72.3699 72.3699 36.1064 120
450 160.679 -311603 841.702 163782 72.3719 72.3719 36.1074 120
500 163.465 -311609 124.493 163810 72.3761 72.3761 36.1094 120
550 162.702 -311607 176.478 163842 72.3808 72.3808 36.1118 120
600 163.259 -311605 -616.758 163872 72.3852 72.3852 36.114 120
650 162.643 -311602 280.032 163892 72.3881 72.3881 36.1155 120
700 163.507 -311601 -895.599 163913 72.3912 72.3912 36.117 120
750 162.772 -311599 -1098.95 163921 72.3924 72.3924 36.1176 120
800 164.166 -311601 -1456.65 163906 72.3901 72.3901 36.1164 120
850 163.187 -311600 211.654 163864 72.384 72.384 36.1134 120
900 163.658 -311603 270.069 163823 72.3779 72.3779 36.1104 120
950 164.01 -311605 728.093 163790 72.3731 72.3731 36.108 120
1000 161.985 -311604 1449.68 163776 72.3711 72.3711 36.1069 120
1050 163.308 -311608 247.484 163782 72.3719 72.372 36.1074 120
1100 161.292 -311605 281.1 163795 72.3739 72.3739 36.1083 120
1150 161.956 -311606 -93.9094 163811 72.3762 72.3762 36.1095 120
1200 163.199 -311607 489.338 163827 72.3785 72.3785 36.1106 120
1250 162.045 -311603 26.4379 163847 72.3814 72.3814 36.1121 120
1300 163.756 -311605 -682.924 163867 72.3844 72.3844 36.1136 120
1350 164.363 -311604 -397.377 163882 72.3866 72.3866 36.1147 120
1400 164.091 -311602 31.6357 163887 72.3874 72.3874 36.1151 120
1450 164.326 -311603 -338.253 163886 72.3872 72.3872 36.115 120
1500 164.784 -311603 -71.4493 163877 72.3859 72.3859 36.1143 120
1550 161.793 -311600 -443.391 163867 72.3844 72.3844 36.1136 120
1600 163.374 -311605 -501.499 163852 72.3821 72.3821 36.1125 120
1650 162.631 -311606 -65.3449 163835 72.3797 72.3797 36.1112 120
1700 162.539 -311607 421.362 163821 72.3776 72.3776 36.1102 120
1750 161.794 -311606 -205.603 163815 72.3767 72.3767 36.1098 120
1800 161.685 -311605 -271.493 163811 72.3762 72.3762 36.1095 120
1850 162.753 -311605 852.504 163807 72.3756 72.3756 36.1092 120
1900 162.951 -311604 151.326 163818 72.3771 72.3771 36.11 120
1950 163.069 -311602 994.533 163835 72.3797 72.3797 36.1112 120
2000 164.781 -311603 -1176.61 163862 72.3837 72.3837 36.1132 120
2050 162.966 -311599 -235.073 163878 72.386 72.386 36.1144 120
2100 164.62 -311603 -174.532 163884 72.3869 72.3869 36.1148 120
