# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 184.134 -311569 476.328 163884 72.3869 72.3869 36.1148 120
50 186.16 -311572 -71.4056 163873 72.3853 72.3853 36.1141 120
100 184.981 -311568 203.245 163861 72.3835 72.3835 36.1131 120
150 186.78 -311570 215.86 163851 72.382 72.382 36.1124 120
200 184.647 -311564 572.263 163850 72.382 72.382 36.1124 120
250 186.163 -311567 558.142 163865 72.3841 72.3841 36.1134 120
300 186.689 -311568 134.946 163882 72.3866 72.3866 36.1147 120
350 185.734 -311568 167.863 163893 72.3883 72.3883 36.1155 120
400 183.717 -311565 -195.936 163903 72.3898 72.3898 36.1163 120
450 184.307 -311568 -92.9731 163909 72.3906 72.3906 36.1167 120
500 184.371 -311569 -262.379 163910 72.3907 72.3907 36.1167 120
550 184.262 -311569 -785.61 163900 72.3893 72.3893 36.116 120
600 183.789 -311568 -483.49 163883 72.3867 72.3867 36.1148 120
650 185.006 -311570 406.82 163868 72.3845 72.3845 36.1137 120
700 184.831 -311568 393.501 163862 72.3837 72.3837 36.1132 120
750 186.288 -311569 392.702 163865 72.3842 72.3842 36.1135 120
800 183.244 -311563 627.314 163873 72.3853 72.3853 36.114 120
850 183.714 -311563 -28.958 163886 72.3871 72.3871 36.115 120
900 187.058 -311570 147.153 163896 72.3886 72.3886 36.1157 120
950 184.203 -311565 -606.645 163908 72.3905 72.3905 36.1166 120
1000 184.993 -311568 -460.997 163913 72.3911 72.3911 36.1169 120
1050 183.663 -311567 333.965 163911 72.3909 72.3909 36.1169 120
1100 184.695 -311570 -202.662 163916 72.3916 72.3916 36.1172 120
1150 183.578 -311569 -571.871 163916 72.3916 72.3916 36.1172 120
1200 183.907 -311569 -417.841 163904 72.3898 72.3898 36.1163 120
1250 184.139 -311569 239.767 163882 72.3867 72.3867 36.1147 120
1300 184.602 -311568 -197.498 163863 72.3839 72.3839 36.1133 120
1350 184.67 -311567 1233.32 163850 72.3819 72.3819 36.1123 120
1400 185.056 -311566 152.772 163850 72.382 72.382 36.1124 120
1450 186.528 -311568 -108.482 163855 72.3827 72.3827 36.1127 120
1500 184.425 -311564 -104.435 163861 72.3835 72.3835 36.1131 120
1550 185.271 -311567 -41.793 163868 72.3845 72.3845 36.1137 120
1600 185.771 -311569 98.4716 163877 72.3859 72.3859 36.1143 120
1650 184.248 -311568 -384.433 163888 72.3875 72.3875 36.1151 120
1700 184.447 -311570 -131.012 163891 72.388 72.388 36.1154 120
1750 184.286 -311571 180.568 163886 72.3873 72.3873 36.115 120
1800 182.663 -311568 648.424 163886 72.3872 72.3872 36.115 120
1850 184.811 -311571 -468.061 163896 72.3886 72.3886 36.1157 120
1900 185.435 -311571 652.237 163908 72.3905 72.3905 36.1166 120
1950 184.609 -311567 -218.623 163926 72.3931 72.3931 36.118 120
2000 183.694 -311563 -337.295 163932 72.394 72.394 36.1184 120
2050 184.7 -311564 -370.395 163925 72.3929 72.3929 36.1178 120
2100 185.957 -311566 -533.586 163915 72.3915 72.3915 36.1171 120
2150 186.471 -311568 -38.7253 163903 72.3897 72.3897 36.1162 120
2200 186.038 -311568 -94.9376 163888 72.3876 72.3876 36.1152 120
2250 185.004 -311568 -742.016 163871 72.385 72.385 36.1139 120
2300 183.775 -311568 -246.078 163848 72.3816 72.3816 36.1122 120
2350 184.161 -311571 70.4678 163830 72.379 72.379 36.1109 120
2400 185.941 -311575 1016.07 163819 72.3774 72.3774 36.1101 120
2450 184.162 -311572 194.181 163827 72.3785 72.3785 36.1107 120
2500 183.38 -311569 317.523 163847 72.3815 72.3815 36.1121 120
2550 185.071 -311571 -28.1327 163873 72.3854 72.3854 36.1141 120
2600 183.067 -311564 -425.608 163899 72.3891 72.3891 36.1159 120
2650 185.52 -311567 206.114 163915 72.3914 72.3914 36.1171 120
2700 185.025 -311565 119.128 163922 72.3926 72.3926 36.1177 120
2750 186.606 -311567 -307.331 163930 72.3936 72.3936 36.1182 120
2800 184.803 -311564 -706.076 163932 72.394 72.394 36.1184 120
2850 186.381 -311569 98.2102 163921 72.3924 72.3924 36.1176 120
2900 186.353 -311571 80.3784 163908 72.3905 72.3905 36.1166 120
2950 184.702 -311570 -185.285 163898 72.389 72.389 36.1159 120
3000 185.16 -311573 -621.732 163888 72.3875 72.3875 36.1152 120
3050 184.311 -311572 81.3242 163872 72.3852 72.3852 36.114 120
3100 183.542 -311571 609.611 163855 72.3827 72.3827 36.1127 120
3150 184.036 -311570 396.667 163847 72.3815 72.3815 36.1122 120
3200 185.646 -311572 545.824 163849 72.3818 72.3818 36.1123 120
3250 183.822 -311566 -703.336 163859 72.3832 72.3832 36.113 120
3300 184.511 -311566 22.492 163863 72.3838 72.3838 36.1133 120
3350 184.641 -311565 284.944 163868 72.3846 72.3846 36.1137 120
3400 185.813 -311567 -2.06294 163878 72.386 72.386 36.1144 120
3450 185.428 -311567 92.5901 163886 72.3872 72.3872 36.115 120
3500 184.76 -311567 -270.197 163892 72.3881 72.3881 36.1154 120
3550 184.942 -311569 -49.727 163893 72.3882 72.3882 36.1155 120
3600 185.957 -311573 -677.383 163893 72.3883 72.3883 36.1155 120
3650 184.008 -311570 16.9641 163884 72.3869 72.3869 36.1148 120
3700 182.504 -311568 381.235 163872 72.3852 72.3852 36.114 120
3750 185.451 -311574 417.745 163871 72.385 72.385 36.1139 120
3800 184.322 -311571 539.541 163882 72.3867 72.3867 36.1147 120
3850 183.864 -311569 -953.478 163900 72.3893 72.3893 36.116 120
