# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 361.482 -311258 -512.597 164446 72.4696 72.4696 36.1561 120
50 358.929 -311252 380.247 164464 72.4722 72.4722 36.1574 120
100 364.983 -311261 -334.101 164479 72.4745 72.4745 36.1585 120
150 360.792 -311254 424.4 164490 72.4761 72.4761 36.1593 120
200 361.457 -311255 -716.483 164499 72.4773 72.4773 36.16 120
250 363.685 -311259 -1161.19 164500 72.4775 72.4775 36.16 120
300 361.843 -311258 -1031.43 164492 72.4763 72.4763 36.1594 120
350 360.984 -311258 24.4065 164474 72.4737 72.4737 36.1581 120
400 362.548 -311263 -318.041 164456 72.471 72.471 36.1568 120
450 361.125 -311262 -391.925 164441 72.4688 72.4688 36.1557 120
500 363.927 -311268 632.11 164429 72.467 72.467 36.1548 120
550 363.24 -311266 275.45 164420 72.4657 72.4657 36.1542 120
600 361.966 -311263 -63.5115 164413 72.4648 72.4648 36.1537 120
650 362.106 -311262 20.1481 164409 72.4641 72.4641 36.1534 120
700 361.892 -311259 -141.001 164407 72.4639 72.4639 36.1532 120
750 361.637 -311257 830.836 164405 72.4635 72.4635 36.1531 120
800 364.142 -311261 261.107 164409 72.4641 72.4641 36.1534 120
850 360.174 -311252 634.015 164422 72.466 72.466 36.1543 120
900 365.8 -311263 -234.159 164443 72.4692 72.4692 36.1559 120
950 363.292 -311260 -524.265 164466 72.4725 72.4725 36.1576 120
1000 358.302 -311252 -805.326 164484 72.4751 72.4751 36.1589 120
1050 360.957 -311259 -1006.46 164492 72.4763 72.4763 36.1595 120
1100 360.471 -311259 -598.728 164491 72.4761 72.4761 36.1594 120
1150 360.201 -311259 -293.83 164485 72.4753 72.4753 36.1589 120
1200 361.523 -311262 -429.22 164477 72.4742 72.4742 36.1584 120
1250 362.913 -311264 -893.708 164468 72.4728 72.4728 36.1577 120
1300 362.779 -311262 856.966 164455 72.4708 72.4708 36.1567 120
1350 363.913 -311263 734.717 164442 72.4689 72.4689 36.1558 120
1400 359.758 -311253 689.833 164429 72.4671 72.4671 36.1549 120
1450 362.751 -311259 -379.969 164422 72.466 72.466 36.1543 120
1500 362.237 -311257 407.607 164414 72.4648 72.4648 36.1537 120
1550 363.11 -311260 213.677 164414 72.4649 72.4649 36.1538 120
1600 362.579 -311262 245.61 164423 72.4662 72.4662 36.1544 120
1650 361.42 -311261 162.842 164436 72.4681 72.4681 36.1553 120
1700 361.65 -311264 1034.52 164452 72.4705 72.4705 36.1565 120
1750 361.157 -311264 -193.428 164475 72.4738 72.4738 36.1582 120
1800 360.275 -311264 -1384.45 164494 72.4765 72.4765 36.1596 120
1850 360.588 -311263 -906.699 164502 72.4779 72.4779 36.1602 120
1900 362.943 -311265 -243.631 164503 72.478 72.478 36.1603 120
1950 361.3 -311259 -687.519 164500 72.4775 72.4775 36.16 120
2000 363.38 -311261 62.802 164489 72.4759 72.4759 36.1593 120
2050 363.833 -311260 -863.593 164475 72.4738 72.4738 36.1582 120
2100 364.417 -311261 842.888 164454 72.4707 72.4707 36.1566 120
2150 361.62 -311257 1488.79 164435 72.4679 72.4679 36.1552 120
2200 361.837 -311261 628.968 164424 72.4664 72.4664 36.1545 120
