# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 133.846 -311643 58.3082 163663 72.3544 72.3544 36.0986 120
50 134.616 -311644 64.7732 163659 72.3538 72.3538 36.0983 120
100 133.599 -311641 535.114 163661 72.354 72.354 36.0984 120
150 135.288 -311644 51.586 163674 72.356 72.356 36.0994 120
200 135.1 -311644 -262.51 163693 72.3588 72.3588 36.1008 120
250 133.295 -311641 -828.105 163707 72.3608 72.3608 36.1018 120
300 134.401 -311643 -242.997 163709 72.3611 72.3611 36.102 120
350 133.265 -311642 208.439 163708 72.361 72.361 36.1019 120
400 133.623 -311643 -144.753 163702 72.3601 72.3601 36.1015 120
450 134.345 -311645 9.77778 163694 72.3589 72.3589 36.1009 120
500 134.743 -311645 -242.91 163690 72.3583 72.3583 36.1006 120
550 132.795 -311642 259.889 163679 72.3568 72.3568 36.0998 120
600 133.863 -311643 14.0814 163671 72.3555 72.3555 36.0992 120
650 133.234 -311641 -461.691 163668 72.3551 72.3551 36.099 120
700 133.975 -311642 60.6244 163664 72.3545 72.3545 36.0987 120
750 133.278 -311641 419.246 163665 72.3546 72.3546 36.0987 120
800 134.386 -311643 242.167 163672 72.3557 72.3557 36.0993 120
850 133.71 -311642 211.233 163688 72.358 72.358 36.1004 120
900 134.442 -311643 -305.033 163705 72.3605 72.3605 36.1017 120
950 134.162 -311643 -126.518 163714 72.362 72.362 36.1024 120
1000 134.075 -311643 -294.091 163721 72.3628 72.3628 36.1028 120
1050 133.754 -311644 -704.702 163715 72.362 72.362 36.1024 120
1100 132.443 -311641 -31.6052 163697 72.3593 72.3593 36.1011 120
1150 133.669 -311643 573.79 163676 72.3563 72.3563 36.0995 120
1200 133.651 -311644 -36.7344 163662 72.3542 72.3542 36.0985 120
1250 133.548 -311643 649.274 163651 72.3526 72.3526 36.0977 120
1300 133.129 -311643 666.057 163649 72.3523 72.3523 36.0976 120
1350 134.299 -311645 473.175 163656 72.3533 72.3533 36.0981 120
1400 134.186 -311645 222.366 163677 72.3564 72.3564 36.0996 120
1450 133.087 -311642 338.218 163706 72.3607 72.3607 36.1018 120
1500 134.408 -311644 -508.367 163736 72.3651 72.3651 36.104 120
1550 134.333 -311644 -617.038 163748 72.367 72.367 36.1049 120
1600 134.72 -311645 -893.411 163737 72.3653 72.3653 36.1041 120
1650 135.071 -311646 231.884 163706 72.3608 72.3608 36.1018 120
1700 134.095 -311644 364.457 163685 72.3575 72.3575 36.1002 120
1750 134.566 -311645 11.6115 163674 72.356 72.356 36.0994 120
1800 134.198 -311645 190.151 163666 72.3548 72.3548 36.0988 120
1850 133.645 -311644 62.7948 163660 72.354 72.354 36.0984 120
1900 133.827 -311645 344.184 163655 72.3533 72.3533 36.0981 120
1950 135.286 -311647 449.692 163659 72.3538 72.3538 36.0983 120
2000 133.411 -311643 759.731 163679 72.3567 72.3567 36.0998 120
2050 131.744 -311639 -140.222 163712 72.3615 72.3615 36.1022 120
2100 134.659 -311644 -686.26 163734 72.3648 72.3648 36.1038 120
2150 133.987 -311643 -795.283 163739 72.3655 72.3655 36.1042 120
2200 134.39 -311644 -711.425 163728 72.3639 72.3639 36.1034 120
2250 134.355 -311644 -65.7238 163704 72.3605 72.3605 36.1016 120
2300 133.949 -311644 219.499 163679 72.3567 72.3567 36.0998 120
2350 134.605 -311646 306.837 163663 72.3543 72.3543 36.0986 120
2400 133.79 -311644 121.776 163657 72.3535 72.3535 36.0981 120
2450 133.288 -311644 138.154 163659 72.3537 72.3537 36.0983 120
2500 134.211 -311645 -479.887 163665 72.3547 72.3547 36.0987 120
2550 133.331 -311643 692.121 163667 72.355 72.355 36.0989 120
2600 134.109 -311645 436.611 163674 72.356 72.356 36.0994 120
2650 134.513 -311646 -274.442 163683 72.3573 72.3573 36.1001 120
2700 134.176 -311644 100.367 163688 72.3581 72.3581 36.1005 120
2750 132.931 -311642 471.664 163694 72.3589 72.3589 36.1009 120
2800 133.999 -311643 6.84632 163704 72.3603 72.3603 36.1016 120
2850 133.526 -311642 -80.9495 163712 72.3615 72.3615 36.1022 120
2900 133.216 -311642 -677.767 163716 72.3621 72.3621 36.1025 120
2950 134.053 -311644 -116.965 163707 72.3609 72.3609 36.1018 120
3000 134.006 -311644 166.176 163694 72.3589 72.3589 36.1009 120
3050 134.282 -311645 58.78 163685 72.3576 72.3576 36.1002 120
3100 132.726 -311643 -229.89 163679 72.3567 72.3567 36.0998 120
3150 134.371 -311647 -408.805 163668 72.3552 72.3552 36.099 120
3200 133.853 -311646 -28.496 163654 72.353 72.353 36.0979 120
3250 133.651 -311645 460.551 163643 72.3515 72.3515 36.0972 120
3300 134.306 -311645 664.153 163649 72.3523 72.3523 36.0976 120
3350 134.081 -311644 164.338 163670 72.3555 72.3555 36.0991 120
3400 134.651 -311645 -168.789 163695 72.3591 72.3591 36.101 120
3450 134.256 -311644 6.60655 163714 72.3619 72.3619 36.1024 120
3500 133.839 -311643 -735.08 163727 72.3638 72.3638 36.1033 120
3550 133.648 -311643 -279.725 163727 72.3638 72.3638 36.1033 120
3600 133.548 -311643 -265.067 163722 72.363 72.363 36.1029 120
3650 133.55 -311644 -822.554 163709 72.3612 72.3612 36.102 120
