# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 734.756 -310348 -4743.32 165239 72.5858 72.5859 36.2141 120
50 732.271 -310354 -4100.97 165195 72.5794 72.5794 36.2109 120
100 733.119 -310366 -4419.58 165152 72.5732 72.5732 36.2078 120
150 732.818 -310375 -4952.48 165110 72.567 72.567 36.2047 120
200 725.496 -310371 -4877.87 165069 72.561 72.561 36.2017 120
250 725.469 -310382 -4759.39 165029 72.5551 72.5551 36.1988 120
300 728.727 -310398 -5037.31 164990 72.5494 72.5494 36.1959 120
350 722.838 -310396 -5309.3 164951 72.5437 72.5437 36.1931 120
400 721.689 -310404 -5189.88 164914 72.5382 72.5382 36.1903 120
450 723.337 -310417 -4699.26 164877 72.5328 72.5328 36.1876 120
500 718.636 -310418 -4345.43 164840 72.5274 72.5274 36.1849 120
550 712.718 -310417 -3863.51 164805 72.5222 72.5222 36.1823 120
600 717.528 -310436 -3505.8 164770 72.5171 72.5171 36.1798 120
650 716.791 -310444 -2884.21 164736 72.5121 72.5121 36.1773 120
700 715.431 -310451 -2370.75 164702 72.5072 72.5072 36.1749 120
750 708.268 -310447 -1905.96 164670 72.5024 72.5024 36.1725 120
800 705.877 -310452 -1609.79 164638 72.4977 72.4977 36.1701 120
850 704.357 -310458 -1171.94 164607 72.4932 72.4932 36.1679 120
900 702.157 -310463 -755.386 164577 72.4887 72.4887 36.1656 120
950 700.551 -310469 -304.245 164547 72.4844 72.4844 36.1635 120
1000 696.31 -310469 267.591 164518 72.4802 72.4802 36.1614 120
1050 687.363 -310460 840.775 164490 72.4761 72.4761 36.1593 120
1100 690.196 -310474 805.37 164463 72.4721 72.4721 36.1573 120
1150 695.361 -310492 261.749 164437 72.4682 72.4682 36.1554 120
1200 692.431 -310495 -496.951 164411 72.4644 72.4644 36.1535 120
1250 688.881 -310496 -1197.94 164386 72.4607 72.4607 36.1517 120
1300 689.524 -310506 -1606.33 164361 72.4571 72.4571 36.1499 120
1350 687.978 -310512 -1892.27 164337 72.4536 72.4536 36.1481 120
1400 683.51 -310511 -2010.52 164314 72.4501 72.4501 36.1464 120
1450 687.377 -310527 -2025.84 164291 72.4468 72.4468 36.1447 120
1500 684.065 -310529 -1384.01 164268 72.4434 72.4434 36.143 120
1550 681.305 -310531 -265.687 164246 72.4402 72.4402 36.1414 120
1600 681.471 -310539 637.793 164225 72.437 72.437 36.1398 120
1650 672.755 -310531 1471.08 164204 72.4339 72.4339 36.1383 120
1700 672.196 -310538 2348.45 164183 72.4309 72.4309 36.1368 120
1750 675.294 -310551 3278.14 164163 72.428 72.428 36.1354 120
1800 673.196 -310554 3593.51 164144 72.4252 72.4252 36.134 120
1850 668.891 -310553 3411.46 164126 72.4225 72.4225 36.1326 120
1900 667.425 -310557 3116.29 164108 72.4199 72.4199 36.1313 120
1950 667.445 -310564 2938.05 164091 72.4174 72.4174 36.1301 120
2000 663.92 -310565 2979.19 164075 72.415 72.415 36.1288 120
2050 661.132 -310566 2696.35 164059 72.4126 72.4126 36.1277 120
2100 662.487 -310576 1880.9 164043 72.4104 72.4104 36.1265 120
2150 663.177 -310584 1457.85 164028 72.4082 72.4082 36.1255 120
2200 659.089 -310582 1957.08 164014 72.406 72.406 36.1244 120
2250 656.389 -310583 2675.79 164000 72.404 72.404 36.1234 120
2300 655.986 -310589 3084.34 163986 72.402 72.402 36.1224 120
2350 659.853 -310602 3056.91 163973 72.4001 72.4001 36.1214 120
2400 657.065 -310603 3229.39 163961 72.3982 72.3982 36.1205 120
2450 649.189 -310594 3719.15 163949 72.3964 72.3964 36.1196 120
2500 648.41 -310599 3865.75 163937 72.3947 72.3947 36.1187 120
2550 647.688 -310603 3698.99 163926 72.3931 72.3931 36.1179 120
2600 644.357 -310603 3421.07 163915 72.3915 72.3915 36.1171 120
2650 646.058 -310612 3367 163905 72.39 72.39 36.1164 120
2700 646.299 -310618 4009.68 163895 72.3886 72.3886 36.1157 120
2750 643.023 -310617 4912.44 163886 72.3872 72.3872 36.115 120
2800 644.858 -310625 5412.83 163877 72.3859 72.3859 36.1143 120
2850 645.425 -310631 5618.42 163869 72.3847 72.3847 36.1137 120
2900 644.294 -310635 5780.58 163861 72.3836 72.3836 36.1132 120
2950 647.886 -310646 5877.6 163854 72.3825 72.3825 36.1126 120
3000 644.303 -310645 5915.6 163847 72.3815 72.3815 36.1121 120
3050 637.787 -310638 6002.24 163841 72.3806 72.3806 36.1117 120
3100 639.691 -310646 5695.52 163835 72.3797 72.3797 36.1113 120
3150 639.634 -310651 5115.16 163830 72.379 72.379 36.1109 120
3200 636.519 -310649 4869.34 163825 72.3782 72.3782 36.1105 120
3250 635.596 -310652 4950.79 163821 72.3776 72.3776 36.1102 120
3300 632.555 -310651 4964.87 163817 72.377 72.377 36.1099 120
3350 630.465 -310651 4831.78 163813 72.3765 72.3765 36.1096 120
3400 629.63 -310653 4861.66 163810 72.376 72.376 36.1094 120
3450 628.489 -310655 5204.1 163807 72.3755 72.3755 36.1092 120
3500 631.425 -310665 5615.36 163804 72.3752 72.3752 36.109 120
3550 633.077 -310672 5953.05 163802 72.3749 72.3749 36.1088 120
3600 633.424 -310677 6108.07 163800 72.3746 72.3746 36.1087 120
3650 629.316 -310673 6576.54 163799 72.3744 72.3744 36.1086 120
3700 630.715 -310679 6701.44 163798 72.3743 72.3743 36.1085 120
3750 624.773 -310671 6552.42 163798 72.3742 72.3742 36.1085 120
3800 626.326 -310678 6109.92 163798 72.3742 72.3742 36.1085 120
3850 626.589 -310682 5806.78 163798 72.3742 72.3742 36.1085 120
3900 624.383 -310680 5652.89 163799 72.3743 72.3743 36.1086 120
3950 626.108 -310687 5489.89 163800 72.3745 72.3745 36.1086 120
4000 621.079 -310680 5496.34 163801 72.3747 72.3747 36.1087 120
4050 616.923 -310675 5517.24 163803 72.3749 72.3749 36.1089 120
4100 625.906 -310695 5299.49 163805 72.3752 72.3752 36.109 120
4150 624.397 -310695 5773.28 163807 72.3755 72.3755 36.1092 120
4200 620.696 -310691 6376.87 163809 72.3759 72.3759 36.1094 120
4250 618.536 -310689 6559.88 163812 72.3763 72.3763 36.1096 120
4300 614.859 -310685 6296.93 163815 72.3768 72.3768 36.1098 120
4350 619.862 -310697 5632.28 163819 72.3774 72.3774 36.1101 120
4400 619.26 -310697 5679.71 163823 72.3779 72.3779 36.1104 120
4450 618.537 -310696 5787.11 163827 72.3785 72.3785 36.1107 120
4500 613.944 -310689 5700.49 163832 72.3792 72.3792 36.111 120
4550 612.05 -310688 5574.96 163836 72.3799 72.3799 36.1113 120
4600 613.556 -310692 5764.59 163841 72.3806 72.3806 36.1117 120
4650 614.859 -310696 6162.71 163846 72.3814 72.3814 36.1121 120
4700 617.716 -310702 6366.94 163852 72.3822 72.3822 36.1125 120
4750 618.673 -310705 6464.44 163858 72.3831 72.3831 36.1129 120
4800 618.38 -310706 6623.95 163864 72.384 72.384 36.1134 120
4850 617.845 -310706 6785.93 163870 72.3849 72.3849 36.1138 120
4900 613.514 -310698 6838.28 163877 72.3859 72.3859 36.1143 120
4950 616.291 -310704 6475.71 163884 72.3869 72.3869 36.1149 120
5000 620.555 -310712 6420.4 163891 72.388 72.388 36.1154 120
5050 624.923 -310721 6800.83 163899 72.3891 72.3891 36.116 120
5100 620.831 -310714 7405.9 163907 72.3903 72.3903 36.1165 120
5150 622.517 -310716 7516.49 163915 72.3915 72.3915 36.1171 120
5200 623.263 -310718 7356.01 163924 72.3928 72.3928 36.1178 120
5250 618.941 -310709 7125.96 163933 72.3941 72.3941 36.1184 120
5300 615.902 -310702 6755.1 163942 72.3954 72.3954 36.1191 120
5350 612.719 -310696 6297.01 163951 72.3968 72.3968 36.1198 120
5400 617.045 -310704 5483.77 163961 72.3982 72.3982 36.1205 120
5450 619.621 -310708 4814.02 163971 72.3997 72.3997 36.1212 120
5500 616.185 -310701 4416.84 163981 72.4011 72.4011 36.1219 120
5550 617.945 -310704 4170.71 163991 72.4026 72.4026 36.1227 120
5600 621.383 -310709 4123.9 164001 72.4041 72.4041 36.1234 120
5650 615.443 -310697 4584.87 164011 72.4056 72.4056 36.1242 120
5700 618.404 -310701 5022.8 164021 72.4071 72.4071 36.1249 120
5750 624.232 -310711 5083.23 164032 72.4087 72.4087 36.1257 120
5800 617.627 -310697 5104.4 164043 72.4103 72.4103 36.1265 120
5850 615.117 -310690 4977.51 164053 72.4118 72.4118 36.1273 120
5900 614.825 -310688 4905.47 164064 72.4135 72.4135 36.1281 120
5950 615.841 -310688 4865.09 164075 72.4151 72.4151 36.1289 120
6000 619.907 -310694 4723.97 164087 72.4167 72.4167 36.1297 120
6050 623.212 -310698 4374.79 164098 72.4184 72.4184 36.1305 120
6100 619.818 -310690 4079.51 164109 72.4201 72.4201 36.1314 120
6150 620.482 -310688 3968.06 164121 72.4217 72.4217 36.1322 120
6200 626.866 -310698 3792.98 164132 72.4234 72.4234 36.1331 120
6250 624.086 -310691 3883.29 164144 72.4251 72.4251 36.1339 120
6300 621.258 -310683 4295.86 164155 72.4269 72.4269 36.1348 120
6350 624.482 -310686 4595.86 164167 72.4286 72.4286 36.1356 120
6400 627.904 -310690 4733.5 164179 72.4303 72.4303 36.1365 120
6450 628.653 -310689 4939.71 164191 72.4321 72.4321 36.1374 120
6500 632.044 -310693 4898.74 164203 72.4338 72.4338 36.1383 120
6550 630.772 -310688 4810.11 164215 72.4356 72.4356 36.1391 120
6600 627.672 -310680 4562.46 164227 72.4374 72.4374 36.14 120
6650 625.268 -310673 4310.73 164240 72.4392 72.4393 36.141 120
6700 635.229 -310690 3690.65 164252 72.4411 72.4411 36.1419 120
6750 633.562 -310683 3432.8 164265 72.4429 72.4429 36.1428 120
6800 631.788 -310677 3198.48 164277 72.4447 72.4447 36.1437 120
6850 636.42 -310684 3215.72 164290 72.4466 72.4466 36.1446 120
6900 634.85 -310678 3705.7 164302 72.4484 72.4484 36.1455 120
6950 637.081 -310681 3692.4 164315 72.4503 72.4503 36.1464 120
7000 635.781 -310676 3395.76 164327 72.4521 72.4521 36.1474 120
7050 636.525 -310675 2961.98 164340 72.454 72.454 36.1483 120
7100 636.222 -310672 2788.89 164352 72.4558 72.4558 36.1492 120
7150 635.551 -310669 2594.42 164365 72.4576 72.4576 36.1501 120
7200 632.284 -310661 2682.76 164377 72.4595 72.4595 36.1511 120
7250 636.583 -310667 2601.73 164390 72.4613 72.4613 36.152 120
7300 639.082 -310670 2158.48 164402 72.4632 72.4632 36.1529 120
7350 636.326 -310663 1632.44 164415 72.465 72.465 36.1538 120
7400 639.661 -310668 1204.03 164427 72.4668 72.4668 36.1547 120
7450 646.493 -310679 1245.37 164439 72.4686 72.4686 36.1556 120
7500 642.462 -310670 1632.07 164451 72.4704 72.4704 36.1565 120
7550 638.831 -310661 1745.91 164463 72.4721 72.4721 36.1574 120
7600 640.451 -310663 1749.76 164475 72.4739 72.4739 36.1582 120
7650 645.042 -310671 1596.39 164487 72.4756 72.4756 36.1591 120
7700 641.662 -310663 1622.43 164499 72.4773 72.4773 36.16 120
7750 641.127 -310661 1410.5 164511 72.4791 72.4791 36.1608 120
7800 643.651 -310666 1010.65 164522 72.4808 72.4808 36.1617 120
7850 646.368 -310670 591.02 164534 72.4825 72.4825 36.1625 120
7900 648.104 -310673 230.124 164545 72.4841 72.4841 36.1633 120
7950 644.974 -310666 -3.3444 164556 72.4858 72.4858 36.1642 120
8000 645.334 -310667 -300.829 164567 72.4874 72.4874 36.165 120
8050 645.807 -310667 -619.453 164578 72.489 72.489 36.1658 120
8100 638.223 -310652 -516.85 164589 72.4905 72.4905 36.1665 120
8150 645.259 -310666 -476.694 164599 72.4921 72.4921 36.1673 120
