# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 738.015 -310340 -4394.36 165260 72.589 72.589 36.2156 120
50 736.635 -310348 -3752.11 165216 72.5826 72.5826 36.2125 120
100 736.552 -310358 -4015.57 165174 72.5763 72.5763 36.2093 120
150 735.761 -310366 -4533.27 165132 72.5702 72.5702 36.2063 120
200 728.742 -310363 -4452.38 165091 72.5642 72.5642 36.2033 120
250 728.397 -310373 -4291.31 165051 72.5584 72.5584 36.2004 120
300 731.373 -310388 -4547.83 165012 72.5526 72.5526 36.1975 120
350 727.305 -310390 -4939.26 164974 72.547 72.547 36.1947 120
400 727.135 -310400 -5006.26 164936 72.5415 72.5415 36.192 120
450 725.903 -310408 -4576.44 164900 72.5361 72.5361 36.1893 120
500 721.249 -310408 -4248.62 164863 72.5308 72.5308 36.1867 120
550 719.297 -310415 -3785.43 164828 72.5257 72.5257 36.1841 120
600 720.221 -310426 -3137.95 164794 72.5206 72.5206 36.1815 120
650 719.83 -310436 -2502.07 164760 72.5156 72.5156 36.1791 120
700 719.61 -310445 -2163.84 164727 72.5108 72.5108 36.1766 120
750 711.458 -310438 -1831.71 164694 72.506 72.506 36.1743 120
800 708.401 -310442 -1534.78 164663 72.5014 72.5014 36.172 120
850 708.442 -310451 -1104.08 164632 72.4969 72.4969 36.1697 120
900 704.371 -310452 -530.221 164602 72.4924 72.4924 36.1675 120
950 704.8 -310462 -77.8801 164572 72.4881 72.4881 36.1653 120
1000 700.565 -310462 629.221 164544 72.484 72.484 36.1633 120
1050 688.869 -310448 1508.38 164516 72.4799 72.4799 36.1612 120
1100 691.033 -310461 1501.64 164489 72.4759 72.4759 36.1593 120
1150 699.626 -310486 458.75 164463 72.4721 72.4721 36.1573 120
1200 697.633 -310490 -776.682 164438 72.4684 72.4684 36.1555 120
1250 694.457 -310493 -1712.55 164413 72.4647 72.4647 36.1537 120
1300 697.585 -310507 -2216.44 164389 72.4611 72.4611 36.1519 120
1350 692.347 -310506 -2145.19 164365 72.4576 72.4576 36.1501 120
1400 690.68 -310510 -2015.35 164342 72.4542 72.4542 36.1484 120
1450 690.623 -310518 -1666.23 164319 72.4509 72.4509 36.1467 120
1500 684.065 -310514 -915.373 164296 72.4476 72.4476 36.1451 120
1550 681.731 -310517 158.612 164274 72.4443 72.4444 36.1435 120
1600 682.353 -310526 1151.18 164253 72.4412 72.4412 36.1419 120
1650 676.824 -310523 1804.51 164232 72.4382 72.4382 36.1404 120
1700 676.649 -310531 2497.56 164212 72.4352 72.4352 36.1389 120
1750 678.617 -310542 3312.2 164193 72.4323 72.4323 36.1375 120
1800 675.822 -310543 3552.69 164174 72.4296 72.4296 36.1361 120
1850 673.735 -310546 3335.51 164156 72.4269 72.4269 36.1348 120
1900 675.387 -310557 2925.75 164138 72.4243 72.4243 36.1335 120
1950 671.461 -310557 2623.67 164121 72.4218 72.4218 36.1323 120
2000 666.116 -310554 2651.81 164105 72.4194 72.4194 36.1311 120
2050 665.632 -310560 2541.09 164089 72.4171 72.4171 36.1299 120
2100 666.984 -310569 2106.07 164074 72.4149 72.4149 36.1288 120
2150 669.503 -310580 1958.17 164059 72.4127 72.4127 36.1277 120
2200 666.305 -310581 2641.64 164045 72.4106 72.4106 36.1267 120
2250 665.1 -310585 3292.12 164031 72.4085 72.4085 36.1256 120
2300 663.71 -310588 3311.18 164018 72.4066 72.4066 36.1247 120
2350 665.486 -310598 2768.52 164005 72.4047 72.4047 36.1237 120
2400 663.617 -310601 2631.93 163992 72.4029 72.4029 36.1228 120
2450 651.875 -310585 3152.52 163980 72.4011 72.4011 36.1219 120
2500 648.757 -310585 3329.17 163969 72.3994 72.3994 36.1211 120
2550 649.188 -310592 3159.25 163958 72.3978 72.3978 36.1203 120
2600 647.531 -310594 3075.39 163947 72.3962 72.3962 36.1195 120
2650 649.256 -310603 3567.57 163937 72.3947 72.3947 36.1188 120
2700 647.298 -310605 4780.11 163927 72.3933 72.3933 36.118 120
2750 650.7 -310617 5456.93 163918 72.392 72.392 36.1174 120
2800 653.807 -310628 5793.69 163910 72.3907 72.3907 36.1167 120
2850 650.824 -310627 6329.86 163901 72.3895 72.3895 36.1161 120
2900 648.186 -310628 6781.6 163894 72.3884 72.3884 36.1156 120
2950 651.194 -310639 6635.22 163887 72.3873 72.3873 36.115 120
3000 648.602 -310639 6097.47 163880 72.3864 72.3864 36.1146 120
3050 640.478 -310628 5269.01 163874 72.3855 72.3855 36.1141 120
3100 638.435 -310629 4260.27 163869 72.3847 72.3847 36.1137 120
3150 638.203 -310633 3628.1 163864 72.3839 72.3839 36.1133 120
3200 636.135 -310634 3614.27 163859 72.3832 72.3832 36.113 120
3250 636.954 -310640 3805.35 163854 72.3825 72.3825 36.1127 120
3300 636.369 -310643 4062.54 163850 72.3819 72.3819 36.1124 120
3350 635.052 -310645 4267.59 163846 72.3814 72.3814 36.1121 120
3400 634.305 -310648 4432.08 163843 72.3808 72.3808 36.1118 120
3450 636.904 -310657 4681.1 163840 72.3804 72.3804 36.1116 120
3500 636.055 -310659 5323.64 163837 72.3799 72.3799 36.1114 120
3550 634.425 -310660 6201.04 163834 72.3796 72.3796 36.1112 120
3600 638.222 -310670 6747.13 163832 72.3793 72.3793 36.111 120
3650 635.483 -310669 7240.61 163831 72.3791 72.3791 36.1109 120
3700 633.76 -310669 7405.85 163830 72.3789 72.3789 36.1108 120
3750 632.356 -310670 7144.1 163829 72.3788 72.3788 36.1108 120
3800 633.548 -310676 6430.36 163829 72.3788 72.3788 36.1108 120
3850 631.93 -310677 5680.41 163829 72.3788 72.3788 36.1108 120
3900 626.632 -310670 5234.63 163830 72.3789 72.3789 36.1108 120
