# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 737.12 -310342 -4475.4 165254 72.5881 72.5881 36.2152 120
50 735.889 -310350 -3899.59 165211 72.5817 72.5817 36.212 120
100 735.915 -310361 -4236.52 165168 72.5755 72.5755 36.2089 120
150 734.446 -310368 -4803.23 165126 72.5693 72.5693 36.2059 120
200 727.794 -310365 -4790.23 165085 72.5633 72.5633 36.2029 120
250 728.183 -310376 -4730.95 165045 72.5575 72.5575 36.1999 120
300 730.141 -310390 -4988.22 165006 72.5517 72.5517 36.1971 120
350 724.827 -310390 -5273.85 164967 72.5461 72.5461 36.1943 120
400 725.524 -310401 -5207.09 164930 72.5406 72.5406 36.1915 120
450 725.221 -310410 -4647.2 164893 72.5351 72.5351 36.1888 120
500 719.988 -310410 -4209.79 164856 72.5298 72.5298 36.1861 120
550 716.58 -310413 -3740.39 164821 72.5246 72.5246 36.1835 120
600 719.261 -310428 -3282.35 164786 72.5195 72.5195 36.181 120
650 719.304 -310438 -2665.11 164752 72.5145 72.5145 36.1785 120
700 718.599 -310447 -2205.45 164719 72.5096 72.5096 36.1761 120
750 710.875 -310441 -1864.04 164686 72.5049 72.5049 36.1737 120
800 708.734 -310446 -1663.52 164655 72.5002 72.5002 36.1714 120
850 708.407 -310455 -1289.17 164624 72.4957 72.4957 36.1691 120
900 704.21 -310456 -762.798 164594 72.4912 72.4912 36.1669 120
950 703.463 -310463 -277.38 164564 72.4869 72.4869 36.1647 120
1000 699.124 -310463 404.13 164535 72.4827 72.4827 36.1626 120
1050 687.883 -310450 1252.58 164507 72.4786 72.4786 36.1606 120
1100 690.76 -310464 1309.17 164480 72.4746 72.4746 36.1586 120
1150 698.54 -310488 459.649 164454 72.4708 72.4708 36.1567 120
1200 697.781 -310495 -778.147 164428 72.467 72.467 36.1548 120
1250 693.588 -310495 -1777.18 164403 72.4633 72.4633 36.153 120
1300 695.891 -310508 -2426.96 164379 72.4597 72.4597 36.1512 120
1350 691.625 -310508 -2631.48 164355 72.4562 72.4562 36.1494 120
1400 686.925 -310507 -2664.36 164331 72.4527 72.4527 36.1477 120
1450 688.355 -310518 -2406.76 164308 72.4493 72.4493 36.146 120
1500 683.984 -310517 -1676.79 164286 72.446 72.446 36.1443 120
1550 680.333 -310518 -614.973 164263 72.4427 72.4427 36.1427 120
1600 683.058 -310532 251.866 164242 72.4396 72.4396 36.1411 120
1650 677.532 -310529 951.106 164221 72.4365 72.4365 36.1396 120
1700 675.053 -310532 1757.86 164200 72.4334 72.4334 36.138 120
1750 677.973 -310545 2639.95 164180 72.4305 72.4305 36.1366 120
1800 675.824 -310547 3044.82 164161 72.4277 72.4277 36.1352 120
1850 672.666 -310548 2953.2 164142 72.4249 72.4249 36.1338 120
1900 673.741 -310558 2605.7 164124 72.4223 72.4223 36.1325 120
1950 670.569 -310559 2396.98 164107 72.4197 72.4197 36.1312 120
2000 663.037 -310552 2592.6 164090 72.4172 72.4172 36.13 120
2050 662.733 -310558 2523.09 164073 72.4148 72.4148 36.1288 120
2100 665.78 -310570 2140.14 164058 72.4125 72.4125 36.1276 120
2150 670.272 -310586 1848.9 164042 72.4102 72.4102 36.1265 120
2200 665.541 -310583 2410 164028 72.408 72.408 36.1254 120
2250 663.93 -310586 2932.03 164013 72.4059 72.4059 36.1243 120
2300 661.816 -310589 2974.54 163999 72.4039 72.4039 36.1233 120
2350 663.189 -310598 2602.8 163986 72.4019 72.4019 36.1223 120
2400 662.977 -310604 2454.04 163973 72.4 72.4 36.1214 120
2450 650.993 -310587 2967.67 163961 72.3982 72.3982 36.1205 120
2500 647.752 -310587 3248.39 163949 72.3964 72.3964 36.1196 120
2550 648.742 -310595 3231.54 163937 72.3948 72.3948 36.1188 120
2600 646.28 -310596 3378.38 163926 72.3931 72.3931 36.1179 120
2650 651.331 -310611 3885.98 163916 72.3916 72.3916 36.1172 120
2700 648.016 -310610 5038.11 163905 72.3901 72.3901 36.1164 120
2750 646.867 -310614 5858.32 163896 72.3886 72.3886 36.1157 120
2800 652.609 -310629 6250.42 163887 72.3873 72.3873 36.115 120
2850 650.95 -310631 6638.27 163878 72.3861 72.3861 36.1144 120
2900 643.878 -310623 6923.9 163870 72.3849 72.3849 36.1138 120
2950 649.335 -310639 6557.55 163863 72.3838 72.3838 36.1133 120
3000 648.11 -310642 5915.18 163856 72.3828 72.3828 36.1128 120
3050 636.59 -310625 5185.4 163850 72.3819 72.3819 36.1123 120
3100 638.354 -310633 4137.78 163844 72.3811 72.3811 36.1119 120
3150 636.863 -310634 3656.39 163839 72.3803 72.3803 36.1115 120
