# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 1380.84 -309199 31097 165672 72.6492 72.6492 36.2457 120
500 1367.67 -309166 34845.7 165905 72.6833 72.6833 36.2627 120
1000 1390.58 -309190 14198.1 166117 72.7142 72.7142 36.2781 120
1500 1406.27 -309188 -16872.7 166307 72.742 72.742 36.292 120
2000 1387.98 -309111 -31041.6 166477 72.7666 72.7666 36.3043 120
2500 1411.42 -309130 -22732.3 166627 72.7886 72.7886 36.3152 120
3000 1430.81 -309151 3548.4 166758 72.8076 72.8076 36.3247 120
3500 1417.58 -309122 23126.8 166872 72.8242 72.8242 36.333 120
4000 1406.69 -309115 23132.6 166969 72.8383 72.8383 36.34 120
4500 1428.09 -309185 6697.39 167047 72.8496 72.8496 36.3457 120
5000 1402.15 -309168 -19643.9 167108 72.8585 72.8585 36.3501 120
5500 1381.16 -309155 -28897.9 167154 72.8652 72.8652 36.3535 120
6000 1390.38 -309196 -20138.8 167189 72.8704 72.8704 36.356 120
6500 1401.68 -309231 1571.46 167212 72.8737 72.8737 36.3577 120
7000 1372.26 -309171 18954.5 167225 72.8755 72.8755 36.3586 120
7500 1391.81 -309195 17380 167230 72.8762 72.8762 36.3589 120
8000 1413.9 -309217 2870.12 167226 72.8756 72.8756 36.3587 120
8500 1409.05 -309187 -15590.6 167216 72.8742 72.8742 36.358 120
9000 1401.55 -309156 -22548.2 167206 72.8727 72.8727 36.3572 120
9500 1408.65 -309168 -12308.6 167195 72.8712 72.8712 36.3564 120
10000 1417.41 -309196 7595.01 167183 72.8694 72.8694 36.3556 120
10500 1395.4 -309168 18379 167170 72.8675 72.8675 36.3546 120
11000 1390.13 -309179 15301.1 167158 72.8657 72.8657 36.3537 120
11500 1403.31 -309230 -2218.48 167147 72.8641 72.8641 36.3529 120
12000 1387.12 -309216 -15831.4 167134 72.8623 72.8623 36.352 120
