0.0     4.388055
0.1282282715750936     4.3880744
0.2564565431501872     4.3880921
0.38468481472528077     4.388118
0.5129130863003744     4.388137
0.6411413578754679     4.3881248
0.7693696294505615     4.388102
0.8975979010256552     4.3880828
1.0258261726007487     4.3880735
1.1540544441758422     4.3880817
1.2822827157509358     4.3880925
1.4105109873260295     4.3881149
1.538739258901123     4.3881347
1.6669675304762166     4.3881209
1.7951958020513104     4.3881001
1.9234240736264039     4.3880759
2.0516523452014974     4.3880635
2.179880616776591     4.3880599
2.3081088883516845     4.3880738
2.436337159926778     4.3880905
2.5645654315018716     4.388122
2.6927937030769655     4.3881173
2.821021974652059     4.3880907
2.9492502462271526     4.3880664
3.077478517802246     4.3880655
3.2057067893773397     4.3880685
3.333935060952433     4.388075
3.4621633325275267     4.3881034
3.5903916041026207     4.388133
3.7186198756777142     4.3881397
3.8468481472528078     4.3881075
3.9750764188279013     4.3880893
4.103304690402995     4.3880731
4.231532961978089     4.3880741
4.359761233553182     4.3880832
4.487989505128276     4.3881045
4.616217776703369     4.3881225
4.744446048278463     4.3881336
4.872674319853556     4.3881115
5.00090259142865     4.3880865
5.129130863003743     4.3880728
5.257359134578837     4.3880617
5.385587406153931     4.3880676
5.513815677729024     4.3880854
5.642043949304118     4.3881075
5.770272220879211     4.3881198
5.898500492454305     4.3881032
6.026728764029398     4.388081
6.154957035604492     4.3880684
6.283185307179586     4.388055
