       0   -1201.9432    45.746916   -923.50484   -1206.3706    3.6671048   0.76032557            0            0 
       0   -1201.9432    45.746916    -923.5048   -1206.3706    3.6671048   0.76032558            0            0 
       0   -1201.9431    45.746916   -923.50477   -1206.3706    3.6671048   0.76032557            0            0 
       0   -1201.9431    45.746916   -923.50472   -1206.3705    3.6671048   0.76032558            0            0 
       0    -1201.943    45.746916   -923.50468   -1206.3705    3.6671049   0.76032556            0            0 
       0   -1201.9431    45.746916   -923.50471   -1206.3705    3.6671048   0.76032557            0            0 
       0   -1201.9431    45.746916   -923.50476   -1206.3705    3.6671048   0.76032558            0            0 
       0   -1201.9432    45.746916    -923.5048   -1206.3706    3.6671048   0.76032557            0            0 
       0   -1201.9432    45.746916   -923.50482   -1206.3706    3.6671048   0.76032558            0            0 
       0   -1201.9432    45.746916    -923.5048   -1206.3706    3.6671048   0.76032556            0            0 
       0   -1201.9431    45.746916   -923.50478   -1206.3706    3.6671049   0.76032555            0            0 
       0   -1201.9431    45.746916   -923.50472   -1206.3705    3.6671048   0.76032558            0            0 
       0    -1201.943    45.746916   -923.50468   -1206.3705    3.6671048   0.76032556            0            0 
       0   -1201.9431    45.746916   -923.50471   -1206.3705    3.6671048   0.76032558            0            0 
       0   -1201.9431    45.746916   -923.50475   -1206.3706    3.6671048   0.76032558            0            0 
       0   -1201.9432    45.746916    -923.5048   -1206.3706    3.6671049   0.76032555            0            0 
       0   -1201.9432    45.746916   -923.50482   -1206.3706    3.6671048   0.76032558            0            0 
       0   -1201.9432    45.746916   -923.50482   -1206.3706    3.6671048   0.76032558            0            0 
       0   -1201.9432    45.746916   -923.50479   -1206.3706    3.6671048   0.76032557            0            0 
       0   -1201.9431    45.746916   -923.50475   -1206.3706    3.6671048   0.76032556            0            0 
       0   -1201.9431    45.746916   -923.50468   -1206.3705    3.6671049   0.76032555            0            0 
       0   -1201.9431    45.746916   -923.50469   -1206.3705    3.6671048   0.76032558            0            0 
       0   -1201.9431    45.746916   -923.50475   -1206.3706    3.6671049   0.76032555            0            0 
       0   -1201.9432    45.746916   -923.50481   -1206.3706    3.6671048   0.76032557            0            0 
       0   -1201.9432    45.746916   -923.50481   -1206.3706    3.6671048   0.76032557            0            0 
       0   -1201.9432    45.746916   -923.50481   -1206.3706    3.6671048   0.76032557            0            0 
       0   -1201.9432    45.746916   -923.50481   -1206.3706    3.6671048   0.76032557            0            0 
       0   -1201.9431    45.746916   -923.50475   -1206.3705    3.6671049   0.76032555            0            0 
       0    -1201.943    45.746916   -923.50469   -1206.3705    3.6671048   0.76032558            0            0 
       0    -1201.943    45.746916   -923.50467   -1206.3705    3.6671049   0.76032555            0            0 
       0   -1201.9431    45.746916   -923.50475   -1206.3705    3.6671048   0.76032556            0            0 
       0   -1201.9431    45.746916   -923.50479   -1206.3706    3.6671048   0.76032557            0            0 
       0   -1201.9432    45.746916   -923.50482   -1206.3706    3.6671048   0.76032558            0            0 
       0   -1201.9432    45.746916   -923.50482   -1206.3706    3.6671048   0.76032558            0            0 
       0   -1201.9432    45.746916    -923.5048   -1206.3706    3.6671049   0.76032555            0            0 
       0   -1201.9431    45.746916   -923.50475   -1206.3705    3.6671048   0.76032558            0            0 
       0   -1201.9431    45.746916   -923.50471   -1206.3705    3.6671048   0.76032558            0            0 
       0    -1201.943    45.746916   -923.50468   -1206.3705    3.6671048   0.76032556            0            0 
       0   -1201.9431    45.746916   -923.50472   -1206.3705    3.6671048   0.76032558            0            0 
       0   -1201.9431    45.746916   -923.50478   -1206.3706    3.6671049   0.76032555            0            0 
       0   -1201.9432    45.746916    -923.5048   -1206.3706    3.6671048   0.76032556            0            0 
       0   -1201.9432    45.746916   -923.50482   -1206.3706    3.6671048   0.76032558            0            0 
       0   -1201.9432    45.746916    -923.5048   -1206.3706    3.6671048   0.76032557            0            0 
       0   -1201.9431    45.746916   -923.50476   -1206.3706    3.6671048   0.76032558            0            0 
       0   -1201.9431    45.746916   -923.50471   -1206.3705    3.6671048   0.76032557            0            0 
       0   -1201.9431    45.746916   -923.50468   -1206.3705    3.6671049   0.76032556            0            0 
       0   -1201.9431    45.746916   -923.50472   -1206.3705    3.6671048   0.76032558            0            0 
       0   -1201.9432    45.746916   -923.50477   -1206.3706    3.6671048   0.76032557            0            0 
       0   -1201.9432    45.746916   -923.50481   -1206.3706    3.6671048   0.76032558            0            0 
       0   -1201.9432    45.746916   -923.50484   -1206.3706    3.6671048   0.76032557            0            0 
