0.0		-1215.4314
0.16526316	-1215.1799
0.33052632	-1215.639
0.49578947	-1215.235
0.66105263	-1215.1603
0.82631579	-1215.0992
0.99157895	-1215.2364
1.15684211	-1215.1347
1.32210526	-1215.0971
1.48736842	-1215.6935
1.65263158	-1197.1775
1.81789474	-1215.1216
1.98315789	-1152.4137
2.14842105	-1138.3085
2.31368421	-1215.0714
2.47894737	-1138.2154
2.64421053	-1215.0626
2.80947368	-1215.0102
2.97473684	-1215.5127
3.14		-1214.9391
