0.16526316	-0.18386004
0.33052632	-0.19770954
0.49578947	-0.17521955
0.66105263	-0.16558045
0.82631579	-0.16069891
0.99157895	-0.16056849
1.15684211	-0.15572512
1.32210526	-0.15280372
1.81789474	-0.14713393
2.31368421	-0.1421057
2.64421053	-0.14020434
2.80947368	-0.14053621
2.97473684	-0.16837451	
3.14000000	-0.1370844
