# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 324.14 -311380 -865.06 164426 73.3721 73.0876 35.405 120 -1023.74 -34.6512 -1536.79 -1882.57 -2398.29 1256.46
50 325.634 -311381 871.368 164440 73.3765 73.0893 35.4051 120 453.931 657.966 1502.21 -2041.43 -1889.91 2152.76
100 323.707 -311377 -1793.28 164457 73.3803 73.091 35.4061 120 -778.165 -3107.95 -1493.74 -2460.7 -1701.96 989.863
150 323.196 -311375 -842.5 164458 73.3824 73.0891 35.4062 120 -1574.23 -243.83 -709.437 -2498.12 -1614.75 2680.96
200 321.62 -311374 -544.94 164447 73.3825 73.0857 35.4056 120 -1159.64 941.415 -1416.59 -1521.29 -2585.82 1943.58
250 324.619 -311381 -128.481 164434 73.3806 73.083 35.4048 120 -835.555 -860.773 1310.89 -1904.49 -2119.35 2257.8
300 325.938 -311385 -973.795 164413 73.3766 73.0788 35.4043 120 -895.342 -1512.91 -513.129 -2246.55 -2389.97 2325.03
350 322.49 -311381 -109.442 164383 73.3709 73.0728 35.4036 120 648.367 -95.5115 -881.182 -1809.13 -1505.62 1916.84
400 319.346 -311378 1706.58 164356 73.3653 73.0674 35.4031 120 1219.99 1251.59 2648.15 -2291.87 -2443.46 2726.71
450 324.132 -311388 -192.985 164340 73.3608 73.0634 35.4038 120 -303.155 -511.307 235.507 -1946.31 -1464.93 2213.45
500 322.344 -311385 1044.89 164325 73.3557 73.0594 35.4048 120 1141.13 1069.26 924.267 -2659.77 -2857.27 2526.28
550 322.203 -311384 103.058 164317 73.352 73.0566 35.4062 120 -396.34 607.374 98.1406 -2591.42 -1798.86 1299.39
600 323.513 -311383 516.646 164313 73.3491 73.0549 35.4076 120 -94.7846 1272.38 372.346 -1546.52 -1799.9 2482.49
650 324.287 -311382 670.746 164317 73.3466 73.0554 35.4093 120 1282.08 1183.26 -453.099 -3414.81 -1668.89 1204.5
700 324.027 -311379 1100.77 164328 73.3455 73.0582 35.4111 120 1096.54 1964.99 240.779 -2120.77 -1254.96 1908.8
