# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 166.884 -311651 -639.457 163934 73.1624 73.1091 35.3899 120 -351.94 -499.725 -1066.71 -460.488 355.657 1753.68
50 166.257 -311651 -237.753 163916 73.1567 73.1106 35.3879 120 156.543 -581.156 -288.645 168.565 535.011 2171.2
100 167.262 -311653 79.2107 163895 73.1518 73.111 35.3856 120 206.065 55.4734 -23.9068 923.465 189.848 1775.77
150 166.331 -311651 491.004 163876 73.1479 73.1117 35.383 120 419.118 879.91 173.984 715.265 135.97 1820.07
200 167.836 -311654 -434.497 163865 73.1465 73.1133 35.3808 120 200.979 -940.994 -563.477 437.011 -581.971 1954.5
250 167.47 -311653 626.418 163857 73.1467 73.1136 35.3787 120 631.12 -241.941 1490.08 783.921 88.38 1746.93
300 166.049 -311650 880.578 163860 73.1477 73.1141 35.3786 120 760.99 546.665 1334.08 550.751 620.77 989.51
350 167.386 -311652 -357.061 163875 73.1505 73.1148 35.3801 120 -234.807 -811.286 -25.0901 -124.691 479.48 1609.22
400 166.5 -311650 -275.358 163887 73.154 73.1131 35.3818 120 -133.223 -830.86 138.011 -40.3834 328.946 1389.75
450 168.893 -311654 -243.688 163898 73.1575 73.11 35.384 120 285.886 -449.063 -567.887 328.849 126.622 1700.08
500 167.535 -311651 280.855 163911 73.1624 73.1063 35.3863 120 584.053 -80.7985 339.31 91.2501 272.858 2001.31
550 165.72 -311649 377.859 163930 73.1692 73.1029 35.3886 120 746.202 56.3955 330.98 311.503 -408.21 2031.36
600 165.618 -311649 -494.733 163949 73.1767 73.1007 35.3903 120 -644.849 -528.768 -310.581 570.966 -153.979 2207.44
650 166.799 -311652 -367.372 163957 73.1823 73.0972 35.391 120 -313.998 -235.989 -552.128 488.582 999.454 2038.53
700 167.847 -311654 -479.831 163953 73.1861 73.0923 35.3906 120 -713.465 -394.364 -331.663 -240.623 11.827 1767.4
750 166.711 -311652 -347.987 163942 73.1885 73.0873 35.3895 120 -554.156 75.2105 -565.015 -533.246 767.926 2318.92
800 166.503 -311651 -8.81266 163927 73.1892 73.083 35.388 120 -353.453 1467.87 -1140.86 480.367 67.534 1308.57
850 166.801 -311652 665.102 163914 73.1881 73.0817 35.3864 120 1003.25 300.864 691.19 215.061 -35.8212 1931.51
