# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 303.373 -311418 468.904 164347 73.2601 73.1661 35.404 120 1975.9 -935.231 366.043 490.514 -1437.16 2773.18
50 301.449 -311416 258.062 164359 73.2658 73.1622 35.4059 120 -166.649 864.06 76.7747 275.974 -1059.43 2673.11
100 301.712 -311417 601.328 164378 73.2723 73.1597 35.4081 120 -85.1723 524.217 1364.94 181.517 -2840.96 2813.34
150 303.373 -311418 -760.317 164400 73.2796 73.1572 35.4104 120 630.311 -1096 -1815.26 919.493 -1683.47 3221.51
200 304.255 -311415 615.886 164417 73.2879 73.1531 35.4121 120 578.608 434.842 834.208 -16.1257 -2601.52 3320.65
250 306.211 -311415 222.496 164435 73.2963 73.1494 35.4137 120 90.4331 89.8641 487.19 249.494 -2625.87 3264.55
300 309.022 -311415 -400.281 164453 73.3045 73.1453 35.4155 120 -705.936 -1.46489 -493.443 418.323 -2175.22 3638.94
350 305.759 -311406 -863.004 164468 73.3123 73.1405 35.4173 120 -628.691 -1012.96 -947.365 -168.831 -1284.81 2218.16
400 308.206 -311410 -824.987 164474 73.3195 73.1342 35.4183 120 -1456.14 -472.335 -546.49 -333.629 -1907.83 3324.29
450 306.597 -311408 -1226.67 164473 73.3249 73.1277 35.4185 120 -838.396 -327.025 -2514.6 -518.963 -2175.9 2772.72
500 305.616 -311410 -54.415 164464 73.3291 73.1217 35.4176 120 -867.348 1082.97 -378.872 7.56927 -1518.27 2882.47
550 306.221 -311415 -77.7411 164457 73.3324 73.1172 35.4165 120 -440.144 692.574 -485.653 -67.5804 -2222.79 2899.01
600 306.918 -311422 265.114 164446 73.3344 73.1139 35.4149 120 -1308.97 1296.6 807.71 -173.898 -1440.56 2892.98
650 305.079 -311422 -978.959 164434 73.3343 73.1126 35.4129 120 -1292.84 -323.146 -1320.89 -515.106 -2229.85 3407.62
700 304.661 -311424 -279.142 164417 73.3327 73.1118 35.4104 120 -17.1131 -327.868 -492.445 -541.737 -2167.1 2806.88
750 307 -311427 68.5931 164400 73.3304 73.1116 35.4081 120 -633.204 1015.13 -176.149 -507.553 -2254.72 3262.34
800 305.268 -311420 900.34 164387 73.3269 73.1139 35.4058 120 117.324 1108.92 1474.78 -262.543 -2561.74 3525.67
850 305.16 -311417 1012.07 164383 73.3225 73.1189 35.4045 120 -343.397 1559.68 1819.92 593.843 -1982.76 3067.96
900 309.404 -311420 403.636 164384 73.3169 73.1266 35.4038 120 -308.254 1526.6 -7.43559 -854.211 -1671.62 3243.61
950 307.598 -311413 -686.678 164390 73.3108 73.1367 35.4031 120 -1511.12 -21.7618 -527.148 -380.114 -2039.6 3145.29
1000 305.279 -311406 807.951 164391 73.3032 73.1469 35.402 120 550.854 831.03 1041.97 619.675 -1911.37 3445.03
1050 306.904 -311408 332.881 164398 73.2964 73.1575 35.4017 120 -147.943 -2.14785 1148.73 214.425 -2259.23 3209.26
1100 308.829 -311413 626.562 164411 73.2904 73.1685 35.4021 120 1186.21 223.969 469.506 -315.101 -2226.91 4269.69
1150 305.326 -311410 944.139 164429 73.2856 73.1795 35.403 120 1251.88 440.156 1140.38 867.925 -2009.44 2322.14
1200 308.406 -311420 -525.259 164450 73.2815 73.1899 35.4045 120 -118.706 -1173.28 -283.788 982.566 -2275.72 3200.45
1250 304.344 -311417 -856.494 164466 73.277 73.198 35.4061 120 -350.693 -1815.06 -403.725 1452.84 -1739.38 3047.38
1300 304.29 -311420 -1215.54 164470 73.2716 73.2026 35.4073 120 -685.608 -2431.98 -529.038 518.381 -1976.25 1936.48
1350 303.312 -311419 417.132 164462 73.2658 73.2034 35.4081 120 963.634 -422.811 710.572 608.953 -1113.56 3643.84
1400 304.94 -311421 -274.18 164457 73.2619 73.203 35.4091 120 654.217 -949.534 -527.224 -71.2899 -1485.24 2243.4
1450 307.345 -311423 484.132 164451 73.259 73.2011 35.41 120 1259.16 -974.628 1167.87 579.609 -2153.06 3305.2
1500 305.578 -311415 -545.127 164445 73.2573 73.1977 35.4113 120 -12.7504 -537.826 -1084.81 1093.6 -1923.82 3398.18
1550 307.485 -311415 231.605 164439 73.257 73.1931 35.4124 120 988.037 245.924 -539.145 552.156 -1981.12 3146.27
1600 309.72 -311416 969.817 164438 73.2582 73.1883 35.4138 120 1187.61 804.558 917.284 162.906 -1827.38 3641.56
1650 308.175 -311412 -200.044 164444 73.261 73.1844 35.4157 120 1224.07 -828.668 -995.53 -91.3181 -2150.53 3367.59
