# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 116.636 -311722 -333.807 163841 73.2227 72.9729 35.4066 120 -32.4882 -504.378 -464.553 -2271.82 -1362.88 -96.9385
50 117.302 -311723 -279.99 163816 73.2235 72.968 35.4032 120 -578.489 -15.2494 -246.233 -2856.48 -1571.14 -57.178
100 117.548 -311722 -114.796 163781 73.2224 72.9621 35.3991 120 -361.339 138.068 -121.117 -2594.14 -1696.28 103.509
150 116.753 -311720 -70.1274 163743 73.2203 72.9565 35.3946 120 -301.169 283.155 -192.369 -1903.52 -1789.66 -50.5729
200 118.37 -311721 408.965 163716 73.2184 72.9526 35.3916 120 324.237 8.44724 894.211 -2998.71 -1250.28 366.179
250 118.544 -311719 890.876 163706 73.2185 72.9498 35.3906 120 477.185 976.48 1218.96 -2474.6 -1868 364.652
300 118.611 -311718 547.332 163721 73.2209 72.951 35.3921 120 538.973 603.645 499.377 -1869.09 -1204.03 -402.346
350 119.521 -311719 300.424 163754 73.2251 72.9556 35.3951 120 274.785 36.8778 589.61 -2988.36 -1901.58 -242.32
400 119.041 -311718 -199.041 163794 73.2295 72.9605 35.3991 120 -374.466 0.209715 -222.868 -2638.13 -1383.99 226.492
450 118.549 -311718 -192.409 163829 73.2323 72.9649 35.4032 120 -234.028 57.2766 -400.477 -2373.96 -1988.7 288.229
500 117.995 -311719 -664.116 163858 73.2341 72.9698 35.4063 120 -663.099 -463.08 -866.168 -2563.01 -797.517 629.459
550 117.111 -311719 -341.852 163872 73.2341 72.9733 35.4076 120 -162.291 -409.095 -454.17 -1958.06 -1813.76 -134.467
600 118.586 -311723 -555.042 163871 73.2325 72.9744 35.4075 120 -560.834 -444.653 -659.639 -2447.14 -1221.89 163.915
650 116.045 -311719 -853.443 163849 73.228 72.9725 35.406 120 -1225.69 -877.639 -456.997 -2293.05 -1963.84 -228.906
700 116.463 -311720 -290.545 163806 73.2191 72.9675 35.4035 120 -239.519 -393.012 -239.105 -1960.74 -1223.43 487.472
750 117.315 -311721 274.713 163757 73.2096 72.9604 35.4008 120 301.313 424.62 98.2065 -2343.4 -978.117 34.1709
800 117.168 -311720 345.667 163720 73.2033 72.9543 35.3989 120 804.285 277.258 -44.5424 -2936.11 -791.894 123.58
850 118.224 -311720 1218.91 163701 73.2017 72.9508 35.3973 120 1467.48 1371.71 817.538 -1797.04 -872.309 -215.232
900 118.69 -311720 833.914 163714 73.206 72.9521 35.3974 120 1030.48 1008.72 462.54 -1929.9 -1074.81 -109.566
950 119.112 -311720 164.701 163752 73.2146 72.9562 35.3993 120 32.3068 132.279 329.517 -2769.63 -1410.7 377.601
1000 118.364 -311718 -418.789 163793 73.2239 72.9601 35.4019 120 -393.279 -560.465 -302.622 -2522.75 -1970.09 -102.51
1050 119.139 -311719 -286.086 163824 73.2323 72.9617 35.4038 120 -403.521 -96.6397 -358.098 -2236.74 -1161.43 861.545
1100 118.698 -311720 -146.175 163846 73.239 72.9632 35.4045 120 -423.583 200.106 -215.048 -2183.29 -1611.34 450.188
1150 118.967 -311722 -1242.21 163858 73.2436 72.9644 35.4044 120 -1456.81 -1106.37 -1163.45 -2312.98 -1704.34 556.786
1200 117.962 -311721 -597.372 163844 73.2437 72.962 35.4025 120 -1163.13 -95.1481 -533.843 -2834.35 -1819.85 471.587
1250 117.036 -311720 -185.101 163812 73.2388 72.9584 35.3997 120 -655.662 -159.23 259.589 -2797.36 -1540.77 422.675
1300 117.954 -311723 310.589 163775 73.2315 72.9547 35.3969 120 286.157 -333.185 978.797 -2815.6 -1518.18 -474.998
1350 116.537 -311720 -56.9945 163743 73.2236 72.9509 35.3958 120 -341.818 248.902 -78.0672 -2542.07 -1132.21 -0.744774
1400 117.225 -311720 831.938 163722 73.2153 72.9494 35.3959 120 660.675 1094.01 741.128 -2719.09 -1386.52 233.712
1450 117.524 -311720 634.683 163735 73.2114 72.9539 35.3984 120 993.677 840.525 69.8466 -2069.59 -1890.59 -748.723
1500 118.775 -311721 1.06484 163773 73.2117 72.9624 35.4024 120 29.0398 286.217 -312.063 -2639.86 -1269.06 172.151
1550 118.796 -311720 -421.495 163812 73.2121 72.9717 35.406 120 -109.96 -309.884 -844.643 -2422.2 -2139.86 -166.304
1600 117.294 -311716 -176.042 163836 73.2118 72.978 35.4083 120 437.832 -804.53 -161.428 -2148.97 -1649.97 438.591
1650 119.279 -311720 -270.659 163855 73.2143 72.9802 35.4103 120 343.399 -433.241 -722.136 -2444.23 -2165.16 -483.306
1700 118.711 -311719 -502.842 163867 73.2188 72.9796 35.411 120 -694.274 -450.195 -364.056 -2419.11 -1636.46 -133.355
1750 118.352 -311720 -980.022 163861 73.2213 72.9763 35.41 120 -726.312 -830.7 -1383.05 -2167.81 -1556.27 -99.1062
1800 118.04 -311721 -9.78239 163829 73.2212 72.969 35.4066 120 -14.6848 -158.696 144.034 -2273.95 -1689.51 -131.686
1850 117.223 -311720 168.552 163793 73.2203 72.9617 35.4028 120 208.791 264.587 32.2782 -2596.91 -1595.35 44.4454
1900 117.058 -311721 387.931 163759 73.219 72.9564 35.3988 120 365.026 397.862 400.905 -2566.86 -1237.46 450.641
1950 117.328 -311722 462.297 163733 73.2185 72.9523 35.3954 120 36.8106 591.92 758.16 -1899.29 -1898.71 139.3
2000 118.106 -311723 755.911 163719 73.2184 72.9499 35.3936 120 671.955 667.467 928.31 -2679.24 -1294.77 -83.9091
2050 118.473 -311723 1117.48 163726 73.2202 72.9507 35.3938 120 896.218 612.427 1843.79 -2454.26 -1727 -537.914
2100 117.902 -311720 103.109 163764 73.2253 72.9557 35.3971 120 260.316 368.95 -319.94 -2568.63 -2112.74 45.5375
