# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 101.406 -311744 -7.1797 163745 73.2222 72.9267 35.4085 120 -166.994 -184.482 329.938 -3649.8 -2176.85 1513.34
50 103.286 -311749 301.63 163730 73.2176 72.9252 35.4083 120 816.202 -175.253 263.941 -3674.84 -1754.13 1548.16
100 102.331 -311748 -199.355 163728 73.2163 72.9244 35.4089 120 120.969 130.945 -849.979 -3907.15 -1999.01 815.05
150 102.636 -311750 482.941 163730 73.2179 72.9237 35.4087 120 421.272 622.789 404.761 -4266.85 -1720.93 1234.68
200 101.406 -311749 59.1977 163742 73.2222 72.9249 35.4087 120 -38.7818 -79.9705 296.345 -3671.08 -2241.75 1300.6
250 101.289 -311750 -480.474 163751 73.2255 72.9258 35.4087 120 -125.544 -837.093 -478.784 -4116.95 -1762.52 1262.68
300 101.461 -311751 296.763 163750 73.2278 72.9245 35.4081 120 -58.0109 661.821 286.479 -4216.6 -2458.9 1424.13
350 100.401 -311748 -296.902 163754 73.2308 72.9252 35.4069 120 -727.328 6.10415 -169.483 -3678.57 -2099.99 1375.74
400 101.235 -311749 145.691 163754 73.2323 72.927 35.4054 120 100.179 299.776 37.1182 -3771.03 -2242.93 1268.66
450 102.75 -311750 146.863 163756 73.2338 72.9299 35.4037 120 230.802 5.43201 204.356 -4230.65 -1366.17 1326.67
500 102.659 -311749 158.852 163756 73.2353 72.9321 35.402 120 -347.382 468.677 355.26 -3823.93 -1941.04 1221.49
550 102.292 -311747 92.5924 163757 73.2355 72.9346 35.4009 120 303.242 -269.664 244.199 -3472.01 -1859.42 1511.9
600 103.552 -311748 -55.131 163760 73.2355 72.9348 35.4014 120 -101.947 -453.432 389.986 -3571.53 -2287.46 1625.64
650 103.715 -311749 317.327 163756 73.2338 72.9323 35.4026 120 -93.0043 349.584 695.4 -3785.84 -2179.39 1962.47
700 102.313 -311747 -88.7516 163752 73.2307 72.9303 35.4042 120 -91.2324 -502.655 327.632 -3897.14 -2609.97 1415.14
750 102.176 -311748 248.114 163744 73.2263 72.928 35.4056 120 232.75 103.027 408.567 -3877.56 -1830.66 1331.97
800 101.042 -311748 11.8543 163737 73.2224 72.9255 35.4074 120 -220.769 318.583 -62.2504 -3396.16 -2007.34 854.294
850 101.595 -311750 -51.2705 163734 73.2185 72.924 35.4092 120 -65.6315 78.2647 -166.445 -3614.02 -2117.49 1149.71
900 101.47 -311751 -506.173 163735 73.216 72.9239 35.4109 120 -232.891 -192.148 -1093.48 -4051.05 -2053.4 1381.49
950 101.025 -311750 85.5289 163734 73.2151 72.9236 35.4111 120 530.677 -158.914 -115.177 -3350.46 -2266.41 975.647
1000 101.469 -311750 -57.2009 163729 73.2161 72.9223 35.4103 120 214.864 72.8468 -459.313 -3874.5 -2189.1 1925.17
1050 102.169 -311751 553.694 163726 73.2186 72.9212 35.4089 120 311.318 1067.72 282.041 -3656 -1476.14 1783.74
1100 102.414 -311750 403.045 163740 73.224 72.9238 35.4081 120 229.531 636.516 343.087 -3541.1 -1747.76 1758.31
1150 102.592 -311748 -238.901 163763 73.2301 72.929 35.4075 120 -103.884 -155.038 -457.781 -3920.65 -1984.31 1159.85
1200 103.051 -311748 -154.517 163776 73.2343 72.9333 35.4063 120 -106.434 -565.74 208.623 -4098 -1926.21 1563.73
1250 103.052 -311747 -445.424 163779 73.2365 72.935 35.405 120 -504.062 -252.927 -579.283 -3656.17 -2251.5 1038.67
1300 102.255 -311747 -196.741 163769 73.2363 72.9346 35.403 120 -564.37 -319.884 294.03 -3947.42 -1890.28 1418.42
1350 102.13 -311747 -299.723 163751 73.2344 72.932 35.4014 120 -122.581 -559.844 -216.743 -3747.96 -2227.95 1288.29
1400 102.41 -311750 145.731 163725 73.2303 72.9273 35.4 120 144.68 -454.411 746.923 -3890.17 -2042.92 1472.11
1450 102.113 -311751 354.633 163702 73.2251 72.9218 35.4002 120 426.461 438.204 199.235 -3528.81 -2433.87 1189.19
1500 101.317 -311750 830.296 163690 73.2222 72.9174 35.4012 120 288.63 867.443 1334.81 -3641.1 -2208.21 1382.43
1550 101.019 -311751 110.86 163698 73.2212 72.9156 35.4043 120 -50.5914 642.156 -258.986 -3377.07 -2014.7 1721.44
1600 100.929 -311750 161.149 163714 73.2208 72.9164 35.4075 120 586.392 -218.316 115.369 -3442.72 -2024.42 1386.45
1650 100.685 -311748 450.169 163737 73.2223 72.9191 35.4104 120 351.297 409.322 589.888 -3742.86 -2450.79 1115.78
1700 102.382 -311750 182.884 163766 73.2247 72.9235 35.4134 120 271.761 557.64 -280.749 -3934.92 -1792.25 1671.74
1750 102.217 -311748 -241.621 163799 73.228 72.9293 35.4161 120 -114.987 -672.645 62.7699 -3861.09 -1910.19 1351.13
1800 103.237 -311749 -980.236 163820 73.2315 72.9323 35.4176 120 -877.198 -715.357 -1348.15 -3551.8 -2129.08 1011.22
1850 103.032 -311748 -44.5117 163811 73.2311 72.932 35.416 120 -87.4748 408.162 -454.223 -3320.45 -1955.91 946.201
1900 102.412 -311747 -578.876 163788 73.2281 72.9316 35.4126 120 -536.564 -74.3317 -1125.73 -3614.2 -2485.13 1097.89
1950 102.903 -311748 -50.8741 163746 73.2225 72.9297 35.4071 120 -123.222 -89.3083 59.9083 -3905.26 -1765.88 1326.62
2000 101.832 -311748 508.395 163707 73.218 72.9276 35.4018 120 692.777 -81.7119 914.121 -3712.86 -2718.46 879.92
2050 101.405 -311748 274.651 163678 73.216 72.9247 35.3981 120 527.093 537.49 -240.631 -3676.7 -1624.99 1189.03
2100 102.254 -311752 1105.77 163666 73.2171 72.9233 35.3955 120 936.597 1340.04 1040.68 -3647.64 -2005.89 1082.9
2150 101.405 -311751 488.504 163692 73.2229 72.9281 35.396 120 291.496 391.072 782.946 -4132.13 -1838.74 761.932
2200 101.298 -311751 22.3466 163733 73.2298 72.9344 35.3986 120 -634.491 -221.485 923.016 -3482.81 -2163.34 1706.72
2250 101.468 -311750 -394.476 163774 73.2348 72.9388 35.4029 120 -142.9 -879.525 -161.004 -3527.36 -2004.15 1767.19
2300 100.844 -311748 -394.449 163805 73.2395 72.9393 35.4071 120 -32.8828 -419.166 -731.298 -3715.85 -2348.86 1747.47
2350 102.63 -311750 -961.674 163818 73.2415 72.9367 35.4101 120 -1059.04 -858.833 -967.147 -3635.15 -1815.66 1232.1
2400 102.382 -311748 -144.67 163806 73.2391 72.9313 35.4112 120 282.548 -531.875 -184.684 -3936.28 -1953.76 1618.82
2450 102.283 -311746 -2.99807 163791 73.2372 72.9251 35.4119 120 -64.4386 69.7809 -14.3365 -3881.9 -2297.43 1203.18
2500 102.975 -311748 -434.679 163771 73.2338 72.9196 35.4121 120 -383.207 -86.446 -834.385 -3800.11 -2183.53 1292.08
2550 102.805 -311747 -54.2954 163736 73.2275 72.9139 35.4103 120 330.304 -58.6904 -434.499 -3922.09 -1804.44 966.344
2600 102.989 -311749 1067.11 163702 73.2219 72.9092 35.4078 120 865.366 1365.65 970.305 -3836.58 -1870.37 1591.07
2650 102.243 -311749 852.763 163693 73.2197 72.9095 35.4069 120 1003.8 922.57 631.918 -4059.95 -1800.61 938.964
2700 101.619 -311750 -0.454415 163710 73.2219 72.9133 35.4076 120 206.812 200.444 -408.619 -3971.13 -2470.64 1536.58
2750 101.051 -311750 -136.974 163736 73.2259 72.9191 35.4084 120 -634.858 431.127 -207.189 -3792.72 -2007.44 1600.58
2800 101.351 -311751 -372.873 163754 73.228 72.9259 35.4081 120 -500.073 124.955 -743.501 -3594.29 -2310.15 1394.27
2850 100.703 -311750 -210.618 163758 73.2278 72.9314 35.4063 120 113.981 -123.447 -622.387 -4085 -2604.76 981.813
2900 101.39 -311751 -293.94 163750 73.2269 72.9351 35.4033 120 -98.1473 -632.306 -151.366 -3875.85 -1860.13 1534.58
2950 101.867 -311750 309.092 163735 73.2259 72.9354 35.4005 120 473.9 -467.215 920.591 -3959.74 -2036.43 1003.46
3000 101.443 -311747 -346.091 163731 73.2261 72.9336 35.4003 120 -274.956 -1155.12 391.8 -3205.95 -1706.91 1421.87
3050 102.583 -311747 518.481 163727 73.2253 72.9292 35.4018 120 304.409 590.88 660.156 -3753.6 -1958.33 1577.12
3100 102.773 -311747 618.155 163732 73.2256 72.9261 35.4044 120 63.9479 958.136 832.381 -3743.33 -1615.03 1384.92
3150 102.931 -311747 -2.42531 163751 73.2274 72.9255 35.4079 120 503.268 274.374 -784.918 -3566.59 -2045.17 1702.25
3200 103.289 -311748 -128.474 163772 73.2307 72.9271 35.4101 120 -212.647 139.523 -312.297 -4120.41 -2115.79 1556.6
3250 102.463 -311748 -376.425 163784 73.2328 72.9288 35.4107 120 -233.791 -565.531 -329.953 -3928.76 -2295.01 1085.3
3300 102.016 -311750 -324.498 163783 73.2333 72.929 35.4103 120 -465.808 -193.915 -313.771 -3765.58 -1878.28 1338.74
3350 101.107 -311749 -517.974 163770 73.2321 72.9268 35.4092 120 -382.456 -516.233 -655.234 -3981.52 -2097.81 1427.33
3400 101.321 -311751 -178.64 163744 73.2282 72.9228 35.4074 120 -208.433 184.326 -511.811 -4194.29 -1828.75 1472.11
3450 101.701 -311752 217.262 163714 73.223 72.9198 35.4048 120 171.424 259.026 221.338 -3764.34 -2192.82 1736.63
3500 101.122 -311751 664.37 163693 73.2195 72.9179 35.4028 120 515.739 544.12 933.251 -3857.76 -1826.7 1082.53
3550 101.385 -311750 586.588 163691 73.2199 72.9175 35.4024 120 432.548 976.655 350.56 -3908.88 -2409.52 1694.32
3600 102.86 -311751 90.3323 163706 73.2234 72.9199 35.4029 120 58.4682 -115.751 328.279 -3933.42 -1916.69 1044.25
3650 102.803 -311749 -286.971 163732 73.2279 72.9229 35.4048 120 -398.985 -58.5452 -403.383 -3694.39 -1862.16 1540.26
3700 103.224 -311749 8.07304 163756 73.2329 72.9252 35.4065 120 -223.27 611.738 -364.249 -3966.56 -1873.49 1232.56
3750 102.821 -311747 106.029 163781 73.238 72.9291 35.4075 120 30.1846 296.924 -9.02256 -3382.58 -1724.44 1838.3
3800 102.263 -311746 -102.941 163809 73.2422 72.9348 35.4088 120 -419.314 -151.581 262.072 -3763.99 -2164.05 1478.41
