# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 283.52 -311440 -811.643 164270 73.2227 73.2048 35.3868 120 -813.356 -727.502 -894.073 337.37 -2195.92 2162.34
50 285.219 -311444 -493.043 164248 73.2143 73.2031 35.387 120 9.24417 -788.056 -700.315 899.847 -2717.73 1705.13
100 283.888 -311442 -837.076 164224 73.2062 73.2007 35.387 120 306.676 -1561.78 -1256.12 515.06 -2548.6 2653
150 283.911 -311442 1094.31 164198 73.1993 73.1973 35.3864 120 1605.94 871.95 805.029 1397.67 -1554.2 2051.65
200 283.355 -311441 234.02 164178 73.1944 73.1942 35.386 120 551.521 621.448 -470.908 711.53 -1735.94 2274.22
250 282.304 -311439 -205.91 164163 73.1908 73.192 35.3855 120 302.682 -471.059 -449.353 -13.7475 -2390.37 2493.03
300 282.889 -311440 783.26 164150 73.1882 73.1894 35.3851 120 1258.47 794.24 297.067 463.714 -1607.72 2481.4
350 283.02 -311439 301.037 164139 73.1871 73.1867 35.3846 120 1275.63 -548.666 176.146 173.302 -2337.99 1678.89
400 281.667 -311436 753.407 164130 73.1879 73.1834 35.3838 120 1421.49 460.515 378.218 1206.23 -2212.49 1652.88
450 283.641 -311439 256.505 164132 73.1916 73.1806 35.384 120 1520.38 -770.926 20.0634 297.179 -2281.72 2117.36
500 282.216 -311436 -317.198 164146 73.1987 73.1781 35.3845 120 163.942 473.006 -1588.54 396.707 -2072.62 2101.74
550 284.909 -311441 1617.53 164163 73.2079 73.1767 35.3845 120 1682.45 1447.39 1722.74 216.941 -1864.88 2357.21
600 282.459 -311437 -30.4064 164195 73.2195 73.1774 35.3855 120 191.229 -513.461 231.013 163.423 -2163.46 2150.42
650 285.007 -311442 366.968 164228 73.2315 73.1781 35.3865 120 120.229 639.707 340.968 80.7656 -1995.22 1938.91
700 282.572 -311438 -542.965 164262 73.2439 73.1793 35.3872 120 -509.752 -479.751 -639.392 -434.343 -1772.73 3109.74
750 285.155 -311445 -1083.14 164290 73.255 73.1803 35.3874 120 -1370.99 -222.205 -1656.23 891.853 -2133.53 721.413
800 282.973 -311440 -589.346 164309 73.2638 73.1815 35.3868 120 -1709.86 -525.421 467.239 -350.798 -2117.47 2681.09
850 283.239 -311439 -354.404 164320 73.2702 73.1814 35.3859 120 -624.159 -134.017 -305.036 -489.699 -1595.17 980.707
900 282.924 -311439 -1147.91 164319 73.2745 73.1797 35.3847 120 -1523.44 -536.086 -1384.19 -197.867 -1755.24 1948.41
950 283.53 -311439 -726.61 164306 73.2758 73.1771 35.3823 120 -1612.61 -1336.28 769.059 -328.506 -1895.46 1720.76
1000 285.541 -311442 -36.7576 164283 73.2742 73.1734 35.38 120 -1008.43 613.243 284.912 389.062 -2245.78 1779.66
1050 283.788 -311437 -642.163 164258 73.2706 73.1701 35.378 120 -1966.14 -260.762 300.415 25.7537 -2100.49 1859.76
1100 287.571 -311444 205.602 164231 73.2652 73.167 35.3763 120 696.994 218.707 -298.895 -25.956 -2243.13 1279.48
1150 283.395 -311437 -493.158 164206 73.2603 73.1645 35.3744 120 -721.079 -1103.62 345.224 -482.925 -2746.92 2200.68
1200 284.683 -311441 205.682 164177 73.2541 73.1615 35.3727 120 -813.44 600.725 829.761 -687.858 -2793.06 1422.41
1250 281.871 -311437 71.5848 164153 73.247 73.1598 35.3716 120 -556.529 -47.6605 818.944 -887.263 -2879.22 2335.54
1300 285.455 -311446 29.3036 164131 73.2396 73.158 35.3715 120 -803.929 -62.9487 954.788 219.947 -2376.77 1771.46
1350 283.479 -311444 379.146 164116 73.2322 73.1565 35.3725 120 573.348 -508.493 1072.58 158.929 -2674.27 1960.55
1400 282.863 -311443 239.688 164106 73.2256 73.155 35.3741 120 1350.14 -675.511 44.4309 -199.918 -2508.67 2053.28
1450 282.808 -311444 707.635 164101 73.2208 73.1533 35.3762 120 1808.94 668.302 -354.338 -449.984 -2439.8 1514.31
1500 282.74 -311442 952.369 164107 73.2187 73.1531 35.3787 120 882.018 839.233 1135.86 -225.76 -2779.19 2077.33
1550 286.775 -311448 296.918 164125 73.2182 73.1548 35.382 120 -87.534 879.623 98.6639 143.002 -2171.61 1095.91
1600 283.444 -311440 -588.575 164149 73.2182 73.1576 35.3857 120 -56.7222 -808.978 -900.026 322.363 -2679.28 2351.35
1650 284.71 -311440 -408.096 164169 73.2179 73.1602 35.389 120 -167.526 -575.92 -480.842 210.862 -2692.12 854.937
1700 287.848 -311446 363.731 164188 73.2179 73.1628 35.3918 120 1478.94 -106.824 -280.927 -592.768 -3447.28 2494.91
1750 284.259 -311439 226.037 164212 73.2205 73.1657 35.3943 120 224.662 752.599 -299.149 663.62 -2354.5 1526.48
1800 287.017 -311444 -782.972 164236 73.2247 73.1686 35.3962 120 -151.303 -816.559 -1381.05 27.7234 -2984.27 3261.12
1850 283.188 -311438 -645.317 164253 73.229 73.1702 35.397 120 187.579 -905.095 -1218.44 211.82 -2959.82 2350.04
1900 286.327 -311445 -866.918 164259 73.233 73.1697 35.3966 120 -648.529 -38.6851 -1913.54 -321.755 -2269.04 1579.26
1950 284.258 -311443 -1597.36 164256 73.2363 73.1685 35.3948 120 -1709.53 -1273.77 -1808.78 -6.58217 -2315.12 1720.51
2000 283.383 -311443 -59.1849 164241 73.2378 73.1662 35.392 120 -473.792 -218.772 515.009 -30.8939 -2900.17 2074.55
2050 284.133 -311445 -826.567 164222 73.2383 73.1634 35.3891 120 -800.188 -286.249 -1393.27 10.5817 -1770.29 996.208
2100 285.348 -311447 54.3788 164199 73.2381 73.1605 35.3855 120 -401.048 1052.42 -488.239 440.808 -2951.12 1693.93
2150 282.693 -311441 -352.918 164178 73.238 73.1589 35.3817 120 -261.408 -200.491 -596.856 -503.483 -1898.06 1977.37
2200 286.003 -311446 270.852 164158 73.2385 73.1577 35.378 120 345.38 -95.4945 562.669 159.815 -2646.57 1622.62
2250 286.07 -311445 -511.462 164142 73.2395 73.1564 35.3746 120 80.6956 -483.397 -1131.68 -83.9852 -2194.36 1506.93
2300 284.578 -311441 682.336 164129 73.2417 73.1556 35.3711 120 1110.16 87.0755 849.772 -454.638 -2830.95 905.963
2350 283.595 -311438 -96.5462 164125 73.2455 73.1552 35.3686 120 312.943 -201.067 -401.514 486.336 -2576.25 1875.04
2400 283.994 -311439 636.588 164124 73.2504 73.1545 35.3664 120 609.333 331.531 968.899 -151.487 -2860.47 1343.04
2450 282.153 -311436 550.377 164131 73.2557 73.1547 35.3653 120 263.952 264.698 1122.48 -708.069 -3152.26 2563.93
2500 283.475 -311440 568.815 164148 73.2609 73.1561 35.3657 120 101.592 613.619 991.235 -479.783 -2619.12 1179.04
2550 285.984 -311446 745.777 164168 73.2655 73.1578 35.367 120 -136.934 834.667 1539.6 455.436 -2910.52 1870.18
2600 282.774 -311442 45.5184 164193 73.2691 73.1604 35.3694 120 -750.124 257.07 629.609 165.352 -2740.13 1860.29
2650 282.445 -311443 204.251 164221 73.2711 73.1639 35.3728 120 478.126 265.242 -130.613 81.2099 -3517.04 1765.54
2700 282.121 -311443 -504.32 164250 73.2727 73.1682 35.3761 120 -549.804 -643.44 -319.715 -255.729 -2192.18 2272.43
2750 282.94 -311444 -587.119 164271 73.2731 73.1716 35.3788 120 -754.17 -654.31 -352.877 -101.234 -2976.57 1815.32
2800 284.694 -311445 -1198.11 164282 73.2715 73.1733 35.3812 120 -2100.12 -1837.23 343.007 -501.369 -2221.02 3116.92
2850 283.856 -311441 -843.971 164280 73.2666 73.1722 35.3836 120 -774.262 -1349.49 -408.161 -268.614 -2074.43 1879.3
2900 283.531 -311438 -621.071 164267 73.2603 73.169 35.3855 120 232.69 -1265.66 -830.241 -100.532 -3304.45 2298.54
