# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 294.289 -311437 1096.72 164147 73.1483 73.2313 35.3834 120 705.004 411.812 2173.35 -2005 -1944.94 998.032
50 290.436 -311433 -202.675 164139 73.1533 73.2261 35.382 120 180.602 -376.797 -411.831 -856.107 -4023.98 775.851
100 292.394 -311439 1507.46 164137 73.1598 73.2213 35.3806 120 2143.31 592.494 1786.58 -1415.14 -2257.75 814.895
150 292.516 -311440 839.727 164148 73.1694 73.2177 35.3802 120 913.081 908.237 697.864 -1848.05 -3425.32 -57.0422
200 291.222 -311438 467.112 164174 73.1809 73.2163 35.3808 120 -957.514 831.96 1526.89 -1422.22 -3684.17 754.78
250 290.303 -311433 -85.2009 164206 73.1917 73.2167 35.3824 120 -514.789 451.938 -192.752 -1594.8 -2990.49 525.119
300 294.621 -311438 319.918 164238 73.2021 73.2171 35.384 120 177.856 1144.69 -362.796 -1749.83 -4042.78 292.007
350 296.591 -311439 -692.893 164271 73.2119 73.2185 35.3856 120 -1762.29 55.6762 -372.062 -2272.66 -3190.57 365.517
400 295.078 -311433 -238.937 164296 73.2193 73.2202 35.3866 120 -1041.83 -943.725 1268.75 -2019.07 -3347.02 638.194
450 291.205 -311425 -996.456 164316 73.2241 73.2214 35.388 120 -1337.77 -492.825 -1158.77 -1481.6 -3215.99 168.733
500 297.406 -311437 -475.626 164325 73.2262 73.2213 35.3891 120 -1155.57 -475.887 204.574 -1476.01 -3659.74 1452.93
550 292.937 -311430 -188.099 164326 73.226 73.2203 35.3898 120 -1029.86 248.453 217.109 -2008.15 -2538.7 555.088
600 294.931 -311437 157.679 164317 73.2233 73.219 35.39 120 -130.386 95.7277 507.696 -1754.44 -3811.94 987.667
650 294.879 -311440 -884.929 164306 73.2194 73.2174 35.3901 120 -635.946 -676.345 -1342.5 -1983.83 -2759.32 831.766
700 292.955 -311440 -404.481 164286 73.2144 73.215 35.3895 120 -772.802 -614.891 174.252 -2445.71 -3807.06 697.205
750 289.342 -311436 -514.378 164265 73.2087 73.2121 35.389 120 -216.486 -1216.91 -109.74 -1774.51 -3509.49 1616.86
800 289.724 -311437 639.49 164238 73.202 73.2073 35.3888 120 -89.0061 813.836 1193.64 -2147.83 -2980.38 472.819
850 290.401 -311438 -32.9807 164213 73.1946 73.2029 35.3891 120 -956.347 1210.37 -352.969 -2056.91 -2463.26 -66.4401
900 292.126 -311439 436.194 164190 73.1868 73.2003 35.3891 120 291.047 607.561 409.975 -1268.14 -2372.91 -372.287
950 293.071 -311438 1013.96 164173 73.1799 73.1991 35.3894 120 1347.07 817.502 877.308 -1142.13 -2802.81 1747.26
1000 294.629 -311438 1151.67 164166 73.1744 73.1994 35.3903 120 860.806 1756.15 838.052 -1689.31 -3405.81 787.495
1050 295.012 -311437 405.784 164168 73.1701 73.2017 35.3919 120 931.485 139.023 146.845 -1705.97 -3030.84 781.45
1100 294.938 -311434 -25.2602 164181 73.1682 73.2051 35.3939 120 902.108 166.346 -1144.23 -1176.05 -3685.76 946.123
1150 292.833 -311431 1001.68 164202 73.1689 73.2096 35.3958 120 2106.67 338.25 560.108 -2346.25 -2437.14 542.798
1200 293.784 -311434 -220.457 164233 73.1723 73.2154 35.3981 120 158.175 84.8469 -904.393 -2096.52 -4015.45 23.3711
1250 294.059 -311437 379.938 164268 73.1769 73.2221 35.4001 120 850.107 -300.686 590.391 -767.743 -2002.94 513.438
1300 292.57 -311437 -1103.32 164304 73.1828 73.2288 35.402 120 25.8085 -1137.01 -2198.75 -1517.85 -3440.94 881.59
1350 291.75 -311438 -1253.04 164333 73.1889 73.2341 35.4026 120 -1024.38 -641.127 -2093.62 -2557.07 -3282.48 529.229
1400 291.169 -311438 -1049.06 164349 73.1938 73.2379 35.4019 120 -271.664 -2175.44 -700.072 -1850.46 -3264.79 10.2905
1450 290.269 -311437 -956.035 164352 73.1971 73.2394 35.4003 120 -151.181 -1826.67 -890.259 -1291.06 -3704.71 530.296
1500 292.183 -311440 -1246.96 164344 73.1994 73.2386 35.3977 120 -1825.81 -892.416 -1022.66 -1247.47 -3103.98 648.121
1550 291.089 -311435 -1090.08 164323 73.1997 73.2356 35.3945 120 -38.7376 -1455.9 -1775.6 -1839.42 -2742.29 1297.43
1600 292.982 -311435 -453.118 164289 73.1996 73.2297 35.39 120 -91.4548 -996.31 -271.59 -1628.35 -3320.04 -984.806
1650 294.138 -311435 204.886 164246 73.1986 73.2224 35.3849 120 -87.5948 303.654 398.599 -1436.96 -2768.29 520.932
1700 296.193 -311437 1135.73 164207 73.1969 73.216 35.3803 120 1816.23 214.032 1376.94 -1727.48 -3084.92 19.613
1750 293.671 -311433 361.476 164176 73.1967 73.2106 35.3765 120 -272.875 670.629 686.674 -2108.97 -2454.88 216.818
1800 293.486 -311433 1960.88 164156 73.1978 73.2064 35.3735 120 1480.88 2078.34 2323.41 -844.84 -3030.5 286.01
1850 295.841 -311441 932.267 164151 73.2011 73.2046 35.3718 120 1338.53 142.84 1315.43 -2043.51 -3138.62 350.307
1900 291.86 -311435 857.817 164161 73.2064 73.204 35.3715 120 542.494 936.011 1094.95 -1923.51 -2983.8 731.595
1950 292.414 -311440 488.484 164181 73.213 73.205 35.3723 120 -449.554 564.241 1350.76 -2117.62 -2908.57 239.942
2000 292.559 -311442 -191.932 164207 73.2195 73.2073 35.3736 120 -281.237 -621.353 326.793 -2168.41 -3109.93 702.152
2050 292.613 -311443 62.082 164238 73.2265 73.2099 35.3756 120 -117.141 68.8162 234.571 -1954.25 -2661.69 1123.85
2100 291.96 -311442 -975.774 164276 73.2339 73.2135 35.3787 120 -1304.81 -1500.29 -122.227 -1654.05 -1630.11 -67.6076
2150 291.021 -311438 -862.037 164312 73.2397 73.2161 35.3823 120 -1577.2 -111.817 -897.092 -1998.82 -3640.3 437.663
