# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 285.258 -311432 -921.331 164359 73.2484 73.1725 35.4094 120 -1476.52 -371.853 -915.62 -1570.15 -2853.22 380.676
50 288.798 -311438 -358.44 164343 73.2404 73.1744 35.4088 120 -116.702 106.473 -1065.09 -875.399 -2444.42 -94.1683
100 288.153 -311435 352.199 164326 73.2322 73.1768 35.4078 120 250.563 944.652 -138.619 -1183.76 -2115.59 1024.5
150 286.382 -311429 -333.847 164314 73.2245 73.1812 35.4068 120 -223.439 -418.031 -360.071 -607.995 -2388.54 1077.03
200 291.283 -311436 609.584 164304 73.2173 73.1864 35.4057 120 605.791 194.194 1028.77 -1959.63 -2401.16 387.557
250 290.382 -311433 -293.247 164303 73.2117 73.1922 35.4055 120 126.877 -812.369 -194.25 -1444.83 -3172.06 1242.96
300 288.836 -311429 285.094 164305 73.207 73.1975 35.4054 120 1212.09 -431.08 74.2673 -969.182 -2784.23 -92.2361
350 290.426 -311433 1345.6 164308 73.2039 73.2027 35.4052 120 1461.51 843.53 1731.76 -1418.16 -2046.9 158.378
400 288.788 -311431 -470.694 164319 73.2022 73.2082 35.4058 120 -233.441 -689.759 -488.881 -1568.26 -3147.89 -403.354
450 290.757 -311437 -1202.65 164329 73.2005 73.2129 35.4064 120 -326.583 -1678.62 -1602.73 -1262.43 -1467.4 549.691
500 287.412 -311434 -694.994 164331 73.1993 73.2147 35.4066 120 548.893 -834.393 -1799.48 -869.594 -2924.93 900.044
550 287.454 -311436 -158.224 164327 73.1994 73.2145 35.4059 120 365.574 -668.161 -172.084 -1783.12 -2720.93 169.375
600 286.947 -311436 95.4696 164326 73.2011 73.2138 35.405 120 86.1535 9.81138 190.444 -2070.76 -3079.58 286.902
650 285.637 -311433 -793.106 164327 73.2041 73.2122 35.4046 120 -366.794 -1878.8 -133.723 -1531.24 -2964 191.603
700 286.796 -311434 -129.818 164324 73.2072 73.2079 35.4044 120 -289.905 -558.276 458.727 -797.782 -1986.49 825.322
750 287.86 -311433 368.079 164318 73.2099 73.2026 35.4045 120 681.893 129.347 292.999 -1664.15 -2126.31 777.355
800 286.48 -311428 405.538 164316 73.2135 73.1971 35.4051 120 626.045 262.902 327.666 -807.346 -2440.95 -671.958
850 288.21 -311429 -320.223 164318 73.2177 73.1918 35.4059 120 -200.636 -431.577 -328.455 -926.466 -2656.07 643.187
900 290.59 -311433 -314.637 164321 73.2226 73.1864 35.4068 120 115.745 -581.22 -478.436 -2019.16 -2506.12 72.1886
950 288.439 -311429 -675.081 164327 73.2285 73.1809 35.408 120 -255.86 -303.792 -1465.59 -2029.48 -2625.73 308.672
1000 289.969 -311432 753.148 164328 73.2341 73.1749 35.4084 120 269.723 1274.07 715.657 -1720.34 -2416.67 340.271
1050 288.205 -311432 296.662 164334 73.2399 73.1703 35.4091 120 379.097 1182.14 -671.248 -1981.15 -2352.98 -311.727
1100 289.029 -311436 203.869 164345 73.2459 73.1674 35.4099 120 -0.892043 428.277 184.221 -2075.76 -3195.21 213.459
1150 287.692 -311436 -762.823 164357 73.2511 73.1656 35.4108 120 -1109.82 -267.719 -910.934 -1781.05 -2235.74 599.435
1200 284.801 -311432 -338.147 164361 73.2547 73.1636 35.411 120 -559.833 7.86606 -462.473 -2052.71 -2656.35 24.0123
1250 288.954 -311440 318.8 164359 73.2569 73.1609 35.4108 120 -161.022 636.188 481.235 -2173.9 -2269.39 167.278
1300 286.152 -311433 -311.589 164355 73.2579 73.1588 35.4104 120 -705.226 85.7183 -315.259 -1982.67 -1606.78 559.618
1350 287.046 -311432 -482.605 164347 73.2572 73.1573 35.4098 120 -874.515 -323.429 -249.87 -3295.5 -3172.83 195.954
1400 289.161 -311434 -410.102 164334 73.2541 73.1561 35.4091 120 -1073.51 75.1603 -231.959 -1577.46 -1966.82 441.381
1450 288.245 -311429 356.842 164316 73.2488 73.1557 35.4079 120 348.882 51.5676 670.076 -1652.18 -2925.69 43.2359
1500 288.83 -311429 155.564 164295 73.2431 73.1557 35.4062 120 228.583 -270.034 508.142 -1731.71 -2863.38 702.717
1550 288.769 -311428 971.029 164277 73.2375 73.1559 35.405 120 680.145 723.212 1509.73 -1362.84 -2029.78 628.16
1600 288.25 -311429 -110.886 164268 73.2325 73.1574 35.4046 120 -355.352 640.868 -618.175 -1283.67 -2526.92 31.5809
1650 289.275 -311433 1287 164260 73.2267 73.1601 35.4044 120 1433.14 1120.15 1307.7 -1371.9 -1572.35 307.963
1700 286.814 -311431 1153.7 164264 73.2222 73.1647 35.4052 120 1499.13 1594.89 367.094 -1477.18 -2761.3 -169.676
1750 286.842 -311434 1399.12 164281 73.2196 73.1722 35.4065 120 1093.68 2349.8 753.889 -1300.82 -2418.34 465.181
1800 289.265 -311442 -766.581 164309 73.2184 73.1825 35.4082 120 -849.809 -545.931 -904.004 -1640.6 -3127.56 -823.174
1850 289.175 -311442 -777.99 164332 73.2163 73.1928 35.4091 120 -1043.6 -1018.35 -272.018 -974.552 -2514.59 92.8132
1900 287.326 -311438 -183.488 164348 73.2138 73.2009 35.4099 120 -303.323 -344.143 97.0022 -1810.39 -3404.98 193.195
1950 288.026 -311437 -50.0191 164362 73.2113 73.2071 35.411 120 636.642 -590.189 -196.51 -2147.53 -2314.47 708.279
2000 289.653 -311437 122.608 164374 73.2092 73.2126 35.412 120 1245.26 -443.277 -434.161 -1147.15 -2341.38 727.153
2050 290.4 -311435 -272.485 164384 73.2077 73.2176 35.4126 120 424.414 -757.78 -484.087 -1728.83 -2192.84 375.282
2100 289.188 -311430 -708.77 164387 73.2068 73.2201 35.4124 120 -308.095 -1841.37 23.1605 -1690.08 -2031.54 358.331
2150 286.977 -311425 917.93 164378 73.2053 73.2191 35.4118 120 239.595 788.927 1725.27 -1570.03 -2313.94 -516.566
2200 290.493 -311433 -304.307 164373 73.2039 73.2178 35.4119 120 9.77786 -606.586 -316.114 -1024.9 -2223.23 796.883
2250 289.508 -311432 -999.074 164364 73.2021 73.2157 35.4119 120 -518.813 -676.949 -1801.46 -718.128 -2511.78 178.137
2300 286.488 -311429 735.465 164345 73.1993 73.2126 35.4105 120 1198.63 548.008 459.759 -1528.37 -2923.53 1035.3
2350 288.75 -311437 410.172 164326 73.1981 73.2095 35.4086 120 953.719 220.759 56.0392 -1850.44 -3647.63 -11.9631
2400 287.909 -311438 829.881 164310 73.1984 73.2061 35.4065 120 1464.74 101.527 923.376 -1047.77 -2415.68 661.927
2450 284.975 -311434 261.843 164298 73.2004 73.202 35.405 120 489.205 -67.4209 363.744 -1721.98 -2028.65 131.469
2500 286.245 -311437 47.0942 164286 73.2026 73.1972 35.4037 120 36.864 -411.458 515.877 -1692.48 -3249.23 328.96
2550 286.133 -311437 53.2362 164274 73.2048 73.1918 35.4026 120 533.336 -601.651 228.024 -1663.49 -2022.43 277.395
2600 287.097 -311436 682.149 164265 73.2078 73.1862 35.402 120 256.352 1122.89 667.208 -2133.25 -2384.67 -76.5987
2650 286.521 -311432 416.895 164268 73.2128 73.1826 35.4019 120 -238.983 1082.84 406.83 -1290.94 -2243.36 720.948
2700 290.07 -311436 149.294 164278 73.2195 73.1802 35.4021 120 -188.579 305.532 330.928 -1629.76 -3026.74 356.784
2750 291.383 -311436 -239.248 164292 73.2263 73.1781 35.4028 120 11.8176 -693.397 -36.165 -1842.11 -3528.79 224.817
2800 287.483 -311427 356.164 164305 73.2324 73.1756 35.4037 120 393.327 764.016 -88.8504 -2670.14 -3170.99 541.458
2850 287.291 -311427 209.711 164321 73.2388 73.1742 35.4049 120 -161.014 549.98 240.167 -1681 -3217.01 -83.3355
2900 289.916 -311434 -614.181 164338 73.2442 73.1738 35.4061 120 -463.74 -664.188 -714.615 -1916.58 -2976.7 21.1998
