# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 117.811 -311719 -546.385 163871 73.2689 72.9429 35.4054 120 -404.94 -244.046 -990.169 -2963.15 -930.634 -767.677
50 119.153 -311722 334.814 163848 73.2615 72.9436 35.4035 120 647.503 -566.83 923.769 -2400.39 -1297.32 -674.586
100 119.122 -311720 315.593 163829 73.2567 72.9423 35.4025 120 919.447 -470.639 497.971 -3000.1 -1301.11 -918.76
150 119.437 -311719 235.992 163816 73.2549 72.939 35.4022 120 -53.1465 261.047 500.075 -2538.21 -667.06 -318.137
200 119.581 -311717 602.109 163812 73.2552 72.9356 35.4028 120 916.119 157.607 732.602 -2939.48 -1014.57 -1026.01
250 121.226 -311718 265.413 163824 73.259 72.9339 35.4042 120 418.003 -46.564 424.801 -2919.31 -777.155 -399.275
300 121.173 -311717 -547.27 163843 73.2653 72.9322 35.4062 120 201.44 -382.786 -1460.46 -3024.71 -1206.45 -415.808
350 121.531 -311717 -61.9751 163855 73.2739 72.9284 35.4064 120 0.487881 -243.941 57.5279 -2776.21 -771.576 -779.688
400 120.347 -311716 -210.708 163868 73.2838 72.9239 35.4067 120 -518.069 80.6877 -194.743 -2938.12 -728.582 64.6684
450 118.802 -311714 -349.882 163884 73.2929 72.9199 35.4078 120 164.251 -517.424 -696.474 -2979.82 -565.41 -881.881
500 119.516 -311718 -295.996 163896 73.3008 72.9159 35.4084 120 -488.188 277.93 -677.73 -2818.84 -1193.4 -5.50593
550 120.107 -311721 -383.129 163896 73.3048 72.9132 35.4078 120 -641.93 -68.4848 -438.971 -2629.17 -517.716 -1163.82
600 119.096 -311721 90.2348 163886 73.3052 72.9112 35.4064 120 85.1788 343.634 -158.108 -2920.46 -1122.03 -425.71
650 118.252 -311720 -236.476 163870 73.3041 72.9096 35.4044 120 -1031.28 334.448 -12.5963 -3133.33 -1082.8 -558.463
700 118.96 -311720 473.246 163848 73.2997 72.9083 35.4022 120 -100.214 711.879 808.071 -2952.69 -884.566 -1164.09
750 120.464 -311721 147.106 163836 73.2944 72.909 35.402 120 383.438 50.522 7.3586 -2746.94 -1053.8 -581.809
800 119.275 -311718 397.136 163832 73.2892 72.9113 35.4024 120 249.634 862.372 79.4025 -2800.27 -911.967 -951.147
850 120.25 -311717 752.886 163838 73.285 72.9165 35.4033 120 374.243 913.125 971.289 -3102.59 -1163.55 -814.798
900 121.55 -311718 -257.684 163864 73.2829 72.9248 35.4057 120 -210.15 -462.595 -100.308 -3090.98 -1138.96 -457.446
950 120.276 -311715 87.2157 163887 73.2801 72.9331 35.4081 120 -77.3792 -385.207 724.234 -3252.7 -1137.35 -862.462
1000 120.009 -311715 -891.916 163902 73.2765 72.9389 35.4102 120 -692.303 -1000.29 -983.152 -2576.24 -943.336 -384.193
1050 120.453 -311717 -180.217 163893 73.2699 72.9395 35.4112 120 -138.915 -83.901 -317.835 -2709.49 -707.015 -1103.71
1100 120.942 -311720 -102.077 163871 73.2621 72.9381 35.411 120 331.116 145.46 -782.808 -2588.67 -783.816 -115.523
