# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 13.8141 -311889 166.661 163270 73.0073 72.9218 35.4122 120 -2.75541 301.889 200.848 1426.14 -4305.71 -870.974
50 13.8823 -311887 -71.8611 163278 73.0017 72.9248 35.4151 120 177.654 -138.528 -254.709 1616.85 -4514.28 -793.595
100 14.1477 -311888 -30.8481 163266 73.0008 72.9239 35.4134 120 -26.4772 -58.254 -7.81313 1783.44 -4375.7 -658.022
150 14.2626 -311887 214.512 163247 73.0016 72.9196 35.411 120 356.184 105.085 182.268 1481.79 -4204.82 -777.531
200 14.3228 -311887 -234.106 163263 73.0113 72.9141 35.4125 120 -63.5562 -437.532 -201.228 1353.88 -4254.14 -843.922
250 14.403 -311887 240.308 163243 73.0182 72.9005 35.4114 120 155.621 452.421 112.882 1073.47 -4413.85 -955.368
300 14.2324 -311887 9.6698 163263 73.0261 72.9023 35.411 120 -462.383 446.186 45.2057 1157.69 -4308.86 -717.174
350 14.1831 -311888 -274.853 163281 73.0188 72.9177 35.4108 120 -394.014 -197.9 -232.645 1355.53 -4575.62 -945.672
400 13.8724 -311888 263.204 163248 72.9999 72.9267 35.4085 120 238.665 125.015 425.932 1533.9 -4402.8 -926.784
450 13.9883 -311888 64.6769 163262 72.9918 72.934 35.4119 120 409.18 -323.447 108.298 1519.05 -4506.02 -1001.97
500 13.8448 -311888 -208.081 163283 72.9986 72.928 35.4162 120 311.139 -599.326 -336.055 1465.38 -4401.72 -817.724
550 13.4552 -311888 147.24 163257 73.0133 72.9048 35.4146 120 -72.2197 347.739 166.202 1227.27 -4534.73 -584.808
600 13.7541 -311889 157.591 163237 73.0225 72.892 35.4121 120 -115.038 469.388 118.423 1270.62 -4468.67 -649.683
650 13.8091 -311888 -56.2294 163242 73.0218 72.8972 35.4109 120 -364.962 240.909 -44.6353 1057.65 -4402.86 -748.716
700 14.1355 -311888 147.073 163252 73.0086 72.9143 35.4112 120 -56.9148 277.143 220.992 1442.96 -4276.7 -539.399
750 13.9652 -311887 -94.1768 163301 72.998 72.9368 35.4161 120 344.903 -416.318 -211.116 1449.51 -4220.27 -835.479
800 14.2391 -311887 -417.672 163320 73.0005 72.9406 35.4171 120 -249.234 -479.109 -524.673 1616.34 -4220.08 -903.216
850 14.4062 -311887 333.856 163247 72.9999 72.9258 35.4087 120 299.526 337.162 364.879 1470.43 -4361.02 -864.271
900 14.3873 -311887 303.688 163233 73.0061 72.92 35.4056 120 244.079 161.441 505.543 1462.06 -4341.57 -872.029
950 14.0343 -311887 -266.612 163285 73.0183 72.9193 35.4113 120 -366.185 -449.499 15.8465 1265.57 -4493.62 -759.293
1000 14.1729 -311888 -264.708 163299 73.0204 72.9098 35.418 120 -543.504 -31.956 -218.665 1238.71 -4383.22 -748.732
1050 13.7417 -311888 -124.089 163261 73.0088 72.903 35.4186 120 18.0999 301.594 -691.962 1275.18 -4529.15 -938.422
1100 13.8901 -311889 320.367 163218 72.9999 72.908 35.4111 120 214.935 297.754 448.413 1282.24 -4504.48 -913.981
1150 13.6995 -311889 163.148 163238 72.9972 72.9232 35.4094 120 254.871 176.229 58.3433 1310.53 -4445.14 -586.584
1200 13.7345 -311888 -321.006 163280 72.9974 72.9395 35.4105 120 -15.6019 -771.737 -175.68 1536.49 -4545.06 -929.976
1250 13.8649 -311888 -26.1631 163260 73.0006 72.9316 35.4085 120 269.822 -357.561 9.25008 1414.79 -4562.12 -856.404
1300 13.8051 -311888 121.71 163242 73.0145 72.9127 35.407 120 110.895 282.149 -27.9151 1378.19 -4548.32 -859.605
1350 13.8767 -311888 68.8309 163265 73.0284 72.9068 35.4081 120 -380.285 443.797 142.981 1209.83 -4158.17 -678.172
1400 14.077 -311887 -357.385 163288 73.0228 72.9151 35.4118 120 -536.79 -292.135 -243.228 1413.3 -4356.26 -717.252
1450 14.2826 -311887 215.335 163251 73.0005 72.9177 35.4134 120 261.612 179.395 204.999 1353.36 -4430.85 -801.991
1500 14.502 -311888 303.088 163244 72.9882 72.9225 35.4154 120 542.681 243.539 123.043 1416.05 -4553.8 -836.017
1550 14.1593 -311887 -355.986 163285 72.9921 72.9318 35.4179 120 49.5091 -593.887 -523.581 1591.23 -4587.34 -620.188
1600 13.9308 -311887 -70.2568 163266 72.9975 72.926 35.4141 120 69.9992 -310.558 29.7886 1657.09 -4593.46 -834.779
1650 14.1439 -311888 353.288 163245 73.0066 72.9157 35.4101 120 326.264 441.521 292.08 1503.05 -4327.1 -579.51
1700 14.021 -311889 -7.51775 163280 73.0217 72.918 35.4091 120 -338.503 71.662 244.288 1318.46 -4751.86 -1119.46
1750 13.6699 -311888 -157.485 163294 73.0229 72.92 35.4107 120 -310.316 -134.869 -27.2713 1291.33 -4500.01 -510.328
1800 13.6973 -311888 -74.4876 163281 73.015 72.9174 35.4129 120 -134.296 24.8539 -114.02 1179.69 -4641.17 -801.833
1850 13.7475 -311888 180.193 163263 73.006 72.9177 35.4133 120 168.331 266.421 105.827 1379.6 -4223.07 -899.007
1900 13.832 -311888 22.2342 163268 73.0016 72.9232 35.4138 120 146.089 -43.7384 -35.6483 1343.75 -4461.39 -891.781
1950 14.0469 -311888 -60.9797 163270 73.0029 72.9243 35.4131 120 157.401 -302.331 -38.0093 1426.54 -4383.85 -678.293
2000 14.0583 -311887 180.748 163258 73.0104 72.9162 35.4107 120 191.504 203.475 147.265 1515.59 -4337.27 -617.238
2050 14.0823 -311887 -173.96 163276 73.0208 72.9124 35.4113 120 -519.47 169.5 -171.909 1217.38 -4084.54 -827.746
2100 14.2143 -311887 174.449 163252 73.0129 72.9134 35.4097 120 -26.5186 266.688 283.177 1258.48 -4357.69 -915.921
2150 14.1096 -311887 247.556 163238 73.0004 72.9192 35.4099 120 354.843 8.24447 379.582 1337.9 -4444.15 -940.77
2200 14.2415 -311888 -57.9898 163273 73.0012 72.9224 35.4155 120 65.1237 -98.2371 -140.856 1245.48 -4569.92 -783.687
2250 14.0665 -311887 -238.297 163291 73.0054 72.9208 35.4181 120 -196.602 -186.029 -332.26 1415.08 -4655.13 -741.232
2300 13.8713 -311887 178.952 163257 73.0032 72.9158 35.4142 120 301.242 131.252 104.361 1378.9 -4413.27 -757.754
2350 13.9362 -311888 274.773 163257 73.0092 72.9154 35.4115 120 164.412 473.493 186.413 1344.85 -4567.96 -735.409
