# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 33.3741 -311854 134.055 163287 72.9879 72.9692 35.4022 120 -196.651 448.822 149.993 143.798 -2542.26 -942.477
50 33.7664 -311856 627.571 163282 72.9871 72.9672 35.4025 120 355.639 809.248 717.827 -181.392 -2150.92 -606.959
100 33.9956 -311856 25.8287 163330 72.9897 72.9762 35.4073 120 -125.255 -18.4089 221.15 -328.417 -2555.09 -984.468
150 33.9008 -311855 -819.327 163376 72.9915 72.9855 35.4119 120 -524.16 -1032.66 -901.162 -163.13 -2179.43 -774.967
200 33.8067 -311853 -162.166 163365 72.9866 72.9859 35.4116 120 -405.877 167.79 -248.412 -406.574 -2083.61 -658.055
250 34.1457 -311853 35.7706 163326 72.976 72.9847 35.409 120 94.9749 109.774 -97.4369 -224.781 -2034.32 -851.827
300 34.367 -311854 388.367 163287 72.9688 72.9822 35.4051 120 612.123 271.132 281.845 143.244 -2298.52 -717.773
350 34.4479 -311853 297.236 163288 72.9718 72.9836 35.4032 120 832.261 27.9898 31.4579 85.486 -1861.8 -858.66
400 34.5646 -311853 45.1557 163322 72.9818 72.9883 35.4036 120 -101.85 -191.254 428.571 -67.8441 -2200.25 -837.514
450 34.3077 -311853 -494.729 163357 72.9879 72.9912 35.4067 120 -704.129 -411.631 -368.427 -101.768 -2196.89 -1110.83
500 34.0862 -311854 176.235 163361 72.9867 72.9897 35.409 120 131.146 258.414 139.143 2.05822 -2399.22 -987.509
550 33.8745 -311855 -82.9165 163370 72.9854 72.9906 35.411 120 -335.615 -47.809 134.674 49.0043 -2125.35 -764.621
600 33.6969 -311855 -166.294 163359 72.9797 72.9909 35.4114 120 -206.405 -125.708 -166.769 -10.9182 -2195.44 -948.517
650 33.4846 -311855 228.612 163322 72.9701 72.9889 35.4088 120 439.938 432.328 -186.43 -157.356 -2153.54 -752.075
700 33.3847 -311855 127.052 163301 72.9656 72.9909 35.4055 120 95.1166 77.9764 208.062 114.792 -2110.78 -876.836
750 33.6107 -311855 41.4369 163295 72.9637 72.9933 35.404 120 -194.659 196.44 122.53 163.563 -2272.73 -554.768
800 33.8627 -311855 240.36 163296 72.9636 72.9933 35.4043 120 330.268 -85.3904 476.203 150.587 -2083.68 -702.37
850 33.8104 -311854 644.178 163325 72.9697 72.9933 35.4075 120 665.125 506.313 761.096 118.257 -2257.5 -1000.5
900 34.5078 -311854 -226.105 163374 72.9789 72.9982 35.4114 120 224.057 -262.616 -639.756 -160.57 -2502.73 -926.464
950 34.4512 -311853 -682.506 163384 72.9858 72.9985 35.41 120 -434.568 -675.988 -936.961 144.031 -2360.37 -859.369
1000 34.4424 -311852 -176.938 163335 72.9866 72.9889 35.4037 120 -136.77 -223.707 -170.336 -45.4474 -2379.49 -1109.84
1050 34.7195 -311854 663.43 163280 72.9842 72.9781 35.3981 120 222.594 690.805 1076.89 -115.988 -2072.28 -731.784
1100 34.2876 -311854 328.186 163295 72.9868 72.9795 35.3996 120 84.5653 550.889 349.104 -310.645 -2254.82 -753.777
1150 34.0346 -311854 -236.389 163342 72.9898 72.9875 35.4044 120 -353.082 -452.134 96.05 -31.3258 -2356.7 -641.716
1200 33.9347 -311855 -485.268 163360 72.9853 72.9906 35.4089 120 -680.605 -380.299 -394.899 -147.562 -2135.59 -935.069
1250 33.7455 -311856 120.725 163344 72.9735 72.99 35.4114 120 234.845 46.7964 80.5343 110.44 -1859.83 -911.345
1300 33.5153 -311855 79.1734 163331 72.9653 72.9889 35.4131 120 371.248 27.9324 -161.66 241.714 -2235.42 -932.087
1350 33.4638 -311855 -204.251 163322 72.9634 72.9887 35.4122 120 443.172 -289.325 -766.601 -0.726 -2412.5 -972.387
1400 33.3246 -311854 157.204 163308 72.9681 72.9877 35.4074 120 268.664 90.8944 112.055 -30.6276 -2011.79 -1243.39
1450 34.0982 -311855 250.456 163311 72.9767 72.9896 35.403 120 -8.70861 376.094 383.984 56.4592 -2332.06 -765.346
1500 34.0676 -311854 81.0631 163340 72.9856 72.9963 35.4016 120 -35.7255 -72.1544 351.069 31.8911 -2263.64 -834.194
1550 34.4152 -311853 -315.373 163367 72.9913 73.0004 35.4028 120 -426.302 -633.666 113.85 -32.2191 -2253.36 -623.149
1600 34.4817 -311853 -284.057 163364 72.9895 72.9961 35.4051 120 -353.818 -248.06 -250.294 -24.0768 -2401.16 -649.729
1650 34.6725 -311853 382.814 163339 72.9835 72.9884 35.4064 120 61.0984 275.487 811.857 121.066 -2302.83 -788.4
1700 34.3102 -311853 -122.811 163331 72.9777 72.9831 35.41 120 -79.066 -8.1947 -281.171 53.1455 -2083.87 -322.486
1750 34.0036 -311853 240.628 163319 72.9722 72.9786 35.4122 120 334.453 324.144 63.2881 -148.291 -1951.84 -1073.98
1800 33.7833 -311854 93.1685 163324 72.9722 72.9782 35.4135 120 366.036 343.678 -430.209 -117.181 -1892.88 -998.908
1850 33.5973 -311855 26.0462 163334 72.9769 72.9818 35.4117 120 128.588 228.59 -279.039 -27.586 -2055.65 -562.088
1900 33.3734 -311855 -120.231 163333 72.9818 72.9852 35.4073 120 -11.9181 -119.86 -228.915 -86.5657 -2040.22 -1144.95
1950 33.41 -311855 28.3159 163322 72.9854 72.9856 35.403 120 -195.134 -287.741 567.823 -272.624 -1877.68 -735.532
2000 33.2401 -311855 98.1332 163315 72.9853 72.9836 35.4026 120 99.8608 -62.7791 257.318 -228.679 -2452.57 -715.639
2050 33.805 -311855 152.266 163321 72.9858 72.9824 35.4043 120 -105.33 339.093 223.035 49.8002 -2128.44 -1097.21
