# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 86.4534 -311760 73.2872 163540 73.0793 72.9889 35.4031 120 -85.9833 -251.71 557.555 -924.802 -671.991 1049.09
50 86.5739 -311759 -645.865 163544 73.0808 72.9885 35.4036 120 -301.753 -692.933 -942.909 -703.029 -511.274 515.683
100 88.0955 -311762 -48.9478 163526 73.0792 72.9851 35.4021 120 53.8031 243.959 -444.606 -852.827 -238.942 287.868
150 86.517 -311761 86.8185 163509 73.0784 72.9827 35.3999 120 214.508 45.5645 0.382469 -931.358 -649.32 375.111
200 86.2277 -311763 386.658 163498 73.0793 72.9802 35.3984 120 -273.061 333.486 1099.55 -958.048 -551.213 767.702
250 85.1567 -311763 -125.46 163497 73.079 72.9788 35.3989 120 -231.146 -267.124 121.891 -607.845 -689.572 695.408
300 84.7621 -311763 509.076 163494 73.0773 72.9766 35.4 120 570.611 -231.871 1188.49 -1240.03 -856.477 495.51
350 85.0677 -311764 -346.762 163494 73.0768 72.973 35.4021 120 -455.58 44.4627 -629.169 -1009.7 -697.579 497.675
400 85.1193 -311764 -215.582 163494 73.0754 72.9708 35.4038 120 -292.276 185.453 -539.924 -754.376 -1261.19 463.221
450 85.2299 -311764 95.9785 163496 73.0731 72.9712 35.4053 120 -0.938291 45.0744 243.799 -1266.65 -771.967 189.64
500 86.325 -311764 -292.77 163501 73.0708 72.972 35.4071 120 -172.884 1.01815 -706.444 -1134.53 -556.51 668.983
550 87.0476 -311764 27.0171 163496 73.0676 72.9728 35.4071 120 238.352 -119.967 -37.3346 -1072.61 -401.428 289.098
600 86.6939 -311762 69.9076 163495 73.0656 72.9751 35.4068 120 598.68 -106.112 -282.846 -965.504 -361.816 878.193
650 86.329 -311759 -499.433 163501 73.066 72.978 35.4064 120 -454.283 -372.994 -671.022 -922.216 -559.54 720.874
700 87.1594 -311761 -528.784 163498 73.0662 72.9801 35.4046 120 -176.282 -311.659 -1098.41 -1165.97 -616.689 905.696
750 87.2996 -311762 714.369 163488 73.0672 72.9824 35.401 120 893.852 575.01 674.246 -947.023 -761.717 321.063
800 86.4402 -311761 210.081 163498 73.0712 72.9873 35.3987 120 -4.9002 8.53522 626.609 -904.9 -280.831 158.441
850 86.14 -311763 -65.1221 163510 73.0736 72.9913 35.3982 120 143.479 -476.556 137.711 -1207.21 -1040.51 816.151
900 85.6671 -311763 -323.268 163520 73.0753 72.993 35.3988 120 20.0974 -789.677 -200.223 -946.13 -1053.44 528.031
950 84.7203 -311763 -368.266 163520 73.0759 72.992 35.399 120 -321.845 -744.029 -38.9228 -729.47 -745.225 1024.41
1000 84.6516 -311764 -202.353 163508 73.074 72.9878 35.3994 120 30.3218 -366.137 -271.244 -918.601 -609.846 525.184
1050 85.1471 -311764 144.932 163489 73.0716 72.9807 35.3997 120 55.496 -105.518 484.818 -1253.31 -1188.76 1322.86
1100 85.0951 -311763 279.151 163475 73.0707 72.973 35.401 120 299.507 471.804 66.1406 -1637.98 -802.869 524.281
1150 85.6669 -311762 279.959 163475 73.0709 72.969 35.4028 120 -54.8944 283.858 610.915 -1076.38 -998.602 507.779
1200 86.2218 -311761 189.094 163480 73.0709 72.9662 35.4053 120 180.733 503.119 -116.569 -1081.11 -956.186 915.639
1250 87.3342 -311762 191.298 163485 73.0719 72.9632 35.4074 120 348.8 48.3768 176.718 -1001.55 -905.656 281.97
1300 87.5255 -311762 -45.688 163490 73.0737 72.9601 35.4091 120 -94.8846 397.963 -440.142 -1313.56 -659.422 738.531
1350 86.0866 -311759 359.772 163499 73.0752 72.9613 35.4096 120 -156.191 1111.81 123.694 -1091.63 -1016.22 345.375
1400 86.6379 -311761 101.359 163511 73.0754 72.9674 35.4092 120 154.243 35.4864 114.347 -981.526 -647.898 786.961
1450 86.5155 -311763 -508.897 163516 73.0748 72.9739 35.4075 120 -193.486 -388.687 -944.518 -1157.18 -216.797 482.076
1500 86.1054 -311763 108.191 163500 73.0733 72.9769 35.4033 120 311.872 -198.395 211.095 -868.901 -788.095 1163.67
1550 85.4976 -311764 482.229 163482 73.0726 72.9783 35.3991 120 12.0209 824.4 610.266 -1248.16 -87.7227 1010.08
1600 85.3061 -311764 300.606 163473 73.0714 72.9818 35.3959 120 -3.15209 361.923 543.046 -726.684 -769.947 968.031
1650 85.6377 -311765 -93.6669 163469 73.0688 72.9864 35.394 120 -57.7796 -445.544 222.323 -588.674 -561.008 813.098
1700 84.7677 -311763 670.701 163467 73.0658 72.9897 35.3935 120 470.455 295.625 1246.02 -524.782 -543.06 541.783
1750 85.4385 -311763 50.2763 163484 73.0653 72.9931 35.3958 120 301.354 -452.618 302.094 -707.559 -691.115 1015.07
1800 85.5764 -311761 -95.0202 163508 73.067 72.9945 35.3995 120 -429.443 -511.389 655.772 -1467.58 -619.037 738.646
1850 85.7028 -311760 -655.841 163527 73.0667 72.9926 35.4046 120 -777.015 -771.725 -418.782 -940.51 -946.193 1061.1
1900 86.9958 -311761 -44.1428 163522 73.0622 72.9877 35.4082 120 473.012 -410.927 -194.513 -526.605 -777.787 520.697
1950 86.8305 -311760 50.7662 163512 73.0594 72.9815 35.4103 120 543.741 -25.9568 -365.486 -916.714 -911.194 762.686
2000 86.7444 -311761 -68.0836 163500 73.0597 72.9746 35.411 120 179.747 306.699 -690.697 -1285.64 -454.137 531.105
2050 86.4855 -311762 -71.8309 163492 73.0623 72.9692 35.4105 120 16.6645 -162.514 -69.6429 -925.02 -687.867 783.193
2100 86.7678 -311764 474.323 163484 73.0665 72.9646 35.409 120 1102.02 254.583 66.3607 -1061.98 -412.449 677.465
2150 85.5791 -311763 -232.73 163483 73.0744 72.9604 35.4071 120 -42.0975 -196.676 -459.416 -673.993 -1080.15 1299.93
2200 84.8935 -311763 -126.54 163472 73.0809 72.9558 35.4038 120 -269.447 154.816 -264.99 -1045.68 -429.574 843.559
2250 84.5423 -311763 438.084 163458 73.0854 72.9528 35.4 120 -311.677 947.116 678.813 -1200.94 -340.844 971.404
2300 85.8018 -311765 527.193 163459 73.0897 72.9538 35.3977 120 310.252 597.006 674.321 -1249.63 -539.488 1388.69
2350 85.6693 -311763 28.6271 163481 73.095 72.9592 35.3973 120 -538.26 457.008 167.133 -1015.05 -63.8127 676.618
2400 85.3339 -311761 -480.745 163513 73.0974 72.9688 35.3983 120 -434.022 -490.78 -517.433 -1054.61 -455.115 424.005
2450 85.9682 -311761 -624.574 163530 73.0958 72.9771 35.3986 120 -859.392 -538.487 -475.843 -1399.46 -125.163 603.086
2500 86.4758 -311761 86.7085 163524 73.0902 72.9815 35.3981 120 -394.341 368.43 286.037 -1676.36 -824.872 179.292
2550 86.8687 -311761 -687.945 163518 73.0819 72.9855 35.3987 120 -545.449 -1315.15 -203.238 -699.9 -771.198 853.931
2600 86.4108 -311760 -5.74869 163502 73.071 72.9862 35.4002 120 -263.927 -194.107 440.788 -916.928 -815.305 495.574
2650 86.9771 -311762 129.583 163488 73.0589 72.9862 35.4031 120 562.349 149.14 -322.739 -842.358 -571.169 651.015
2700 86.2598 -311763 789.737 163479 73.0489 72.9864 35.4059 120 736.884 715.828 916.498 -806.592 -630.837 258.138
