# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 11.2019 -311885 210.056 163194 72.9701 72.8809 35.4335 120 267.325 201.93 160.914 -217.757 -4559.85 1334.55
50 11.092 -311886 -147.635 163228 72.9705 72.8892 35.4367 120 72.5374 -222.252 -293.191 -42.4433 -4626.61 1272.46
100 10.7971 -311885 -1.86076 163208 72.9712 72.8847 35.4341 120 232.096 -93.6912 -143.987 -28.4245 -4473.19 1316.94
150 10.6953 -311886 175.846 163209 72.9804 72.8812 35.4316 120 -29.1234 233.652 323.009 -404.724 -4527.25 1536.7
200 10.8043 -311886 -364.791 163238 72.9875 72.8827 35.4338 120 -559.469 -214.536 -320.368 -164.076 -4643.66 1388.12
250 10.7735 -311886 120.39 163193 72.9768 72.8769 35.4321 120 138.427 33.0708 189.672 -144.836 -4550.65 1487.69
300 10.7952 -311886 117.799 163190 72.9738 72.8738 35.4344 120 181.586 289.223 -117.412 -166.441 -4644.44 1317.43
350 10.9483 -311886 -88.9954 163217 72.9782 72.8809 35.4345 120 -111.818 -103.355 -51.8134 -195.059 -4405.03 1383.56
400 11.0283 -311885 -163.142 163207 72.9784 72.882 35.4319 120 6.6905 -360.889 -135.228 -198.089 -4517.84 1303.56
450 11.0909 -311885 169.086 163173 72.979 72.8714 35.4293 120 117.681 256.261 133.315 -245.398 -4425.71 1384.19
500 11.2537 -311885 62.1703 163194 72.9824 72.8741 35.4308 120 -157.344 241.36 102.495 -313.5 -4439.15 1231.13
550 11.3488 -311885 6.8789 163232 72.9817 72.8879 35.4328 120 180.192 -170.325 10.7703 -135.826 -4744.75 1562.44
600 11.1765 -311885 -309.679 163241 72.9828 72.8914 35.4325 120 -212.954 -300.242 -415.842 -229.014 -4624.79 1410.4
650 11.2709 -311886 511.615 163187 72.9775 72.8804 35.4287 120 446.888 381.216 706.741 -347.897 -4489.62 1505.34
