# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 42.3612 -311828 -29.7827 163210 72.8976 73.0339 35.398 120 155.764 -138.248 -106.864 1405.05 -867.447 1486.27
50 42.5255 -311827 -131.917 163230 72.9012 73.0379 35.3985 120 62.8665 -323.645 -134.972 1016.88 -503.862 1653.09
100 42.5373 -311826 -51.3374 163237 72.9055 73.0384 35.3978 120 310.63 -309.785 -154.856 1524.03 -741.894 1559.9
150 42.564 -311827 -35.5333 163239 72.9092 73.0366 35.3974 120 -74.9505 -393.094 361.445 1175.7 -519.808 1633.57
200 42.6519 -311827 -179.238 163229 72.9106 73.0301 35.3976 120 -72.6383 -164.117 -300.96 1160.25 -729.676 1682.93
250 42.0116 -311827 -190.765 163203 72.9108 73.0205 35.3966 120 -420.196 -12.8115 -139.288 1101.47 -419.205 1432.92
300 41.5468 -311828 401.236 163176 72.9067 73.0131 35.3962 120 -153.614 506.524 850.799 1362.16 -437.403 1368.71
350 41.5149 -311828 289.354 163184 72.903 73.0133 35.3996 120 347.805 438.285 81.9714 1215.12 -624.754 1156.84
400 41.6467 -311829 26.9255 163218 72.9051 73.0188 35.4033 120 -225.102 294.652 11.227 1278.29 -529.493 1761.38
450 41.4537 -311829 -579.916 163253 72.9073 73.0256 35.4066 120 -496.563 -243.958 -999.227 1261.19 -555.042 1630.25
500 41.8445 -311829 -221.772 163253 72.9064 73.0296 35.4051 120 -142.862 -173.023 -349.43 1463.58 -595.718 1590.73
550 41.6139 -311827 -139.39 163227 72.9036 73.0311 35.4002 120 -199.033 9.65958 -228.798 983.035 -454.671 1451.85
600 41.8029 -311827 408.112 163206 72.9004 73.0339 35.3957 120 167.723 291.49 765.124 1243.29 -692.297 1894.08
650 42.3215 -311827 -196.956 163210 72.8999 73.0381 35.3948 120 -271.987 -80.2159 -238.665 1309.99 -596.993 1294.14
700 42.5834 -311827 351.314 163207 72.899 73.0386 35.3943 120 382.755 -176.701 847.889 1545.8 -657.136 1706.61
750 42.4876 -311827 19.2045 163227 72.903 73.0367 35.3977 120 304.776 -361.863 114.7 1284.98 -670.797 1536.29
800 42.7146 -311827 -272.556 163257 72.9104 73.0329 35.4023 120 -334.454 -253.496 -229.717 1188 -639.212 1830.23
850 41.7998 -311826 -196.61 163262 72.9142 73.0261 35.4051 120 -77.9686 52.1015 -563.964 1302.57 -441.749 1495.16
900 42.0143 -311828 -184.753 163245 72.9156 73.0181 35.4045 120 -176.767 181.998 -559.492 1194.71 -620.857 1634.26
950 41.8231 -311828 -61.9604 163219 72.9159 73.0121 35.4017 120 57.3515 258.746 -501.979 1203.55 -671.395 1564.69
1000 41.7246 -311829 -84.4341 163196 72.9159 73.0109 35.3973 120 -163.757 20.6444 -110.189 861.221 -552.524 1461.13
1050 41.5475 -311829 631.618 163186 72.9154 73.0138 35.3938 120 287.143 669.621 938.092 1118.08 -796.011 1468.09
1100 41.4204 -311828 -305.187 163214 72.9163 73.0231 35.3949 120 -237.259 -519.672 -158.631 1146.56 -395.199 1710.43
1150 41.3263 -311828 -250.367 163229 72.9145 73.0293 35.3961 120 -633.523 -231.785 114.208 1242.63 -662.563 1451.54
1200 41.6155 -311827 95.1226 163226 72.9083 73.0302 35.3981 120 108.692 -22.9499 199.626 1360.41 -472.504 1580.5
1250 42.0318 -311827 -21.1642 163225 72.9025 73.0291 35.4011 120 189.828 -12.5665 -240.754 1321.6 -759.154 1492.45
1300 42.6808 -311828 212.608 163214 72.8971 73.0274 35.4022 120 389.138 139.054 109.633 1261.51 -411.73 1723.83
1350 42.6119 -311827 125.826 163205 72.8938 73.0267 35.4022 120 -1.54009 255.621 123.396 837.137 -380.922 1535.91
1400 42.166 -311826 309.397 163206 72.8923 73.0271 35.4029 120 643.925 163.848 120.417 1433.4 -324.274 1794.34
1450 42.2789 -311827 74.0396 163218 72.8961 73.0275 35.4035 120 43.6652 325.419 -146.966 1441 -681.702 1511.17
1500 42.188 -311827 120.104 163227 72.902 73.0282 35.4022 120 217.73 179.801 -37.2198 1161.33 -406.053 1610.73
1550 42.3341 -311828 -100.164 163241 72.9094 73.0303 35.4007 120 15.446 -178.913 -137.025 1537.84 -599.025 1670.55
1600 41.5198 -311828 -454.658 163240 72.915 73.0304 35.3976 120 -722.149 -417.525 -224.298 1306.92 -852.98 1556.09
1650 41.8348 -311830 61.2038 163209 72.9117 73.0281 35.3939 120 153.693 -77.2077 107.126 1126.45 -814.089 1785.79
1700 41.4995 -311828 527.667 163190 72.9075 73.0272 35.392 120 146.949 324.034 1112.02 1130.39 -472.55 1920.7
1750 41.7053 -311829 -311.518 163202 72.9064 73.0293 35.3943 120 -501.01 -98.8096 -334.734 1307.22 -357.256 1420.66
1800 42.1932 -311829 40.1959 163210 72.9036 73.0294 35.3972 120 -103.64 -75.7698 299.997 1296.63 -544.666 1701.51
1850 41.9245 -311828 260.318 163216 72.8994 73.0279 35.4012 120 305.785 459.815 15.3547 1303.27 -689.112 1758.82
1900 42.1791 -311827 172.886 163219 72.8963 73.0269 35.404 120 318.136 -108.161 308.682 1473.67 -580.147 1534.18
1950 42.5142 -311827 43.5474 163220 72.8963 73.0239 35.4055 120 355.982 308.354 -533.695 1491.23 -797.278 1643.09
2000 42.6265 -311827 -158.157 163226 72.9021 73.0235 35.4043 120 84.7299 -336.179 -223.021 1465.27 -512.775 1883.55
2050 42.4123 -311827 -162.924 163225 72.9106 73.0211 35.401 120 76.6975 -221 -344.47 1185.3 -833.367 1786.8
2100 42.1548 -311827 218.53 163212 72.9185 73.0165 35.3966 120 -5.2461 96.8904 563.945 1122.19 -421.886 1594.56
2150 41.763 -311827 276.893 163197 72.9227 73.0126 35.3934 120 -205.07 431.583 604.167 810.54 -726.402 1436.03
2200 41.7696 -311828 92.5943 163209 72.9252 73.0145 35.3937 120 -246.979 272.847 251.915 1225.79 -674.306 1702.64
2250 41.7961 -311828 -386.971 163246 72.9276 73.021 35.3976 120 -900.182 -224.736 -35.9962 1091.18 -897.596 1681.65
2300 41.4561 -311828 -418.251 163264 72.924 73.0251 35.401 120 -442.613 -379.329 -432.811 1055.86 -769.553 1407.42
2350 41.6011 -311829 -400.045 163253 72.9143 73.027 35.4025 120 -448.117 -301.561 -450.456 1148.23 -893.881 1674.43
2400 41.4641 -311828 -155.696 163221 72.9005 73.0276 35.4021 120 -40.227 -29.172 -397.688 1377.23 -682.322 1723.3
2450 42.0589 -311828 381.169 163187 72.8879 73.0274 35.4008 120 469.877 277.736 395.893 1440.75 -732.491 1441.76
2500 42.0277 -311828 249.809 163187 72.8832 73.0304 35.4016 120 428.676 173.741 147.009 1752.39 -808.845 1390.76
2550 41.9533 -311827 -59.0682 163207 72.8861 73.034 35.403 120 234.45 -104.711 -306.944 1328.38 -932.67 1564.29
2600 42.094 -311826 -322.514 163222 72.8918 73.0351 35.4029 120 99.8407 -573.855 -493.526 1175.17 -500.036 1699.82
2650 42.4896 -311826 203.646 163223 72.8994 73.0314 35.4012 120 494.313 -17.1038 133.73 1303.91 -987.056 1801.12
