# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 74.3183 -311785 430.992 163415 73.0646 72.9297 35.4119 120 -3.4677 764.463 531.979 -1482.58 1313.35 863.848
50 74.4446 -311783 577.796 163418 73.0665 72.9277 35.4125 120 154.775 943.351 635.261 -1790.28 940.842 618.866
100 74.5073 -311782 242.975 163438 73.0699 72.931 35.4138 120 221.338 773.161 -265.574 -1529.55 1167.9 1133.32
150 74.6045 -311782 -512.499 163463 73.0747 72.9382 35.4134 120 -712.49 34.4427 -859.449 -1604.6 1134.88 1172.84
200 74.809 -311784 -103.559 163473 73.077 72.9461 35.4106 120 -101.749 -199.739 -9.18811 -1628.27 1377.28 1333.09
250 74.2609 -311784 174.831 163477 73.0777 72.9527 35.4078 120 35.6361 151.088 337.77 -1781.05 1450.48 773.027
300 74.2339 -311786 -628.415 163477 73.0764 72.9574 35.4061 120 -1022.35 -555.927 -306.963 -1461.5 1155.13 1173.98
350 73.4229 -311786 -397.312 163454 73.0702 72.9581 35.4038 120 -321.546 -753.035 -117.354 -1839.45 1646.3 1004.07
400 72.6926 -311787 62.4884 163420 73.0627 72.9553 35.4016 120 293.951 -197.406 90.9207 -1473.03 1283.31 508.356
450 72.753 -311787 217.243 163401 73.0577 72.9531 35.401 120 156.685 140.44 354.604 -1357.07 1429.78 728.841
500 73.3362 -311788 562.575 163402 73.0555 72.953 35.4022 120 299.224 412.947 975.555 -1766.81 1279.39 683.948
550 73.3872 -311786 305.876 163424 73.0563 72.9546 35.4059 120 527.516 -89.2919 479.402 -1383.38 1108.56 679.445
600 74.012 -311785 -311.596 163457 73.0598 72.9562 35.4106 120 -95.8547 -316.306 -522.627 -1578.85 883.535 1385.82
650 73.986 -311783 -34.9539 163474 73.0626 72.9551 35.4133 120 -95.541 128.912 -138.232 -1685.04 1472.95 918.004
700 74.6867 -311783 -323.791 163479 73.0636 72.9526 35.4151 120 -151.492 -270.406 -549.476 -2013.57 1432.39 1105
750 74.2864 -311782 -233.19 163473 73.0644 72.9481 35.4157 120 101.53 -258.231 -542.869 -1515.41 571.497 876.3
800 75.0202 -311783 -272.15 163462 73.0664 72.9424 35.4151 120 -317.369 137.024 -636.105 -1773.2 1202.64 1460.24
