# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 97.7871 -311758 -73.7786 163597 73.2042 72.8971 35.3996 120 -315.07 -78.0022 171.736 -3480.93 -806.302 859.395
50 97.2671 -311755 -545.017 163600 73.2021 72.8973 35.4012 120 -142.678 -807.135 -685.237 -3907.43 -1367.67 272.874
100 98.4859 -311757 339.517 163593 73.1993 72.8956 35.4017 120 412.77 364.65 241.13 -3565.19 -1159.16 383.611
150 98.504 -311757 -142.986 163591 73.1978 72.8951 35.4023 120 239.502 -220.42 -448.039 -2831.23 -1045.71 1054.94
200 96.6478 -311755 -96.0286 163586 73.1976 72.8936 35.4021 120 -22.5008 347.983 -613.568 -2761.4 -1336.28 324.825
250 97.5226 -311759 158.33 163577 73.1974 72.8932 35.4004 120 2.23693 463.146 9.6067 -3294.43 -1456.17 211.598
300 97.1269 -311759 6.90036 163571 73.1965 72.895 35.3988 120 -5.89345 -197.914 224.509 -3319.2 -1177.87 347.25
350 96.8721 -311760 123.861 163567 73.1949 72.8965 35.398 120 354.944 -380.028 396.668 -2858.96 -1339.43 191.464
400 96.2412 -311759 -20.4679 163566 73.1943 72.8963 35.3982 120 -1.1717 -182.468 122.236 -3148.35 -998.396 449.629
450 96.5643 -311760 -76.8492 163569 73.1951 72.8948 35.399 120 197.862 -431.327 2.91745 -3408.38 -1510.06 582.079
500 96.2598 -311758 165.309 163573 73.1976 72.8926 35.3998 120 296.805 275.081 -75.9584 -3248.7 -1490.41 724.745
550 96.9009 -311759 386.233 163581 73.2014 72.8911 35.4004 120 667.997 464.614 26.0868 -3236.74 -773.518 311.031
600 96.6337 -311756 -253.327 163597 73.2076 72.8907 35.4011 120 -234.181 193.16 -718.961 -3313.28 -1216.42 640.913
650 98.2583 -311758 -291.976 163613 73.213 72.8919 35.4014 120 -682.889 320.982 -514.02 -3377.04 -886.274 138.544
700 97.8005 -311756 -345.692 163618 73.2152 72.8921 35.4012 120 -543.239 -575.44 81.6047 -3340.21 -1238.28 749.433
750 98.1724 -311757 -176.965 163607 73.2143 72.8894 35.4007 120 -432.439 29.6672 -128.122 -3311.13 -590.958 806.498
800 97.1178 -311755 142.498 163586 73.2109 72.8858 35.3994 120 164.862 315.009 -52.3777 -3275.42 -892.929 256.015
