# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 56.7606 -311822 306.039 163537 72.9581 73.0756 35.4194 120 224.115 -26.738 720.74 296.434 -1502.94 2110.35
50 56.6496 -311821 -131.991 163543 72.9634 73.0709 35.4202 120 489.131 -186.382 -698.721 71.0748 -896.845 1931.15
100 56.858 -311821 -281.653 163529 72.9696 73.0625 35.4184 120 -194.273 -292.522 -358.164 33.4464 -1256.92 1870.33
150 57.1776 -311821 -132.123 163500 72.9732 73.0519 35.4153 120 -296.955 -138.137 38.7219 -28.7617 -1038.56 2078.45
200 57.5343 -311823 319.762 163471 72.9747 73.0416 35.4134 120 -76.2427 257.337 778.19 -275.264 -1297.78 1676.63
250 57.1177 -311822 670.622 163459 72.975 73.0344 35.4141 120 277.125 1072.64 662.098 4.03909 -780.114 2269.83
300 56.7222 -311821 168.858 163481 72.9766 73.036 35.4174 120 -275.777 489.584 292.768 -151.609 -1181.62 2070.21
350 57.5585 -311823 87.231 163521 72.9786 73.0433 35.4215 120 52.3893 470.584 -261.28 -214.472 -934.825 1997.03
400 57.3021 -311823 -358.324 163557 72.9802 73.053 35.4239 120 -290.385 -66.2512 -718.336 -464.731 -1087.33 1962.72
450 56.8321 -311822 -495.114 163565 72.9774 73.061 35.4231 120 -342.422 -572.711 -570.21 179.57 -1138.97 1905.27
500 56.3255 -311822 14.628 163544 72.971 73.0648 35.4198 120 16.224 -143.922 171.582 -123.294 -1123.03 1663.84
550 56.6403 -311823 -144.03 163522 72.9638 73.0679 35.417 120 -315.293 155.84 -272.636 -26.9381 -961.008 1834.48
600 57.3814 -311824 348.35 163497 72.9549 73.0699 35.415 120 613.167 -433.495 865.376 491.582 -1000.28 2108.02
650 56.0901 -311821 -72.4138 163483 72.9486 73.0688 35.4155 120 124.664 -457.856 115.95 -75.1381 -940.925 1728.95
700 57.4626 -311823 619.518 163479 72.9458 73.0661 35.4172 120 1031.3 539.242 288.013 75.32 -947.95 1859.82
750 57.3222 -311822 45.2501 163505 72.9511 73.0662 35.4203 120 353.792 228.644 -446.686 298.979 -896.445 2093.6
800 57.9307 -311823 -70.207 163534 72.9592 73.0673 35.4221 120 198.184 -366.454 -42.3511 150.803 -1162.47 1959.23
850 57.8181 -311822 -237.295 163558 72.9678 73.0674 35.423 120 -49.747 -399.818 -262.321 31.9238 -1216.98 1988.11
900 57.2212 -311821 -540.881 163563 72.9728 73.0652 35.4229 120 -738.01 -498.11 -386.524 -171.592 -1098.9 2404.78
950 57.0652 -311822 -49.2058 163536 72.9706 73.0584 35.4214 120 201.629 -490.239 140.993 -107.907 -1113.2 2291.62
1000 57.5449 -311823 485.496 163505 72.9694 73.049 35.4198 120 398.007 749.587 308.894 -269.364 -945.615 2134.72
1050 56.8627 -311823 195.712 163499 72.9709 73.0458 35.4193 120 -99.786 693.258 -6.33739 -282.779 -1176.43 1497.2
1100 56.4794 -311822 -171.257 163506 72.9731 73.0483 35.4185 120 204.975 -113.446 -605.301 363.643 -1005.26 1886.44
