# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 44.9517 -311842 -175.288 163283 73.0005 72.9627 35.3983 120 -39.5644 100.512 -586.811 -570.719 -274.098 2460.66
50 44.2702 -311842 -32.5684 163287 73.0016 72.963 35.3985 120 -5.64569 805.882 -897.942 -621.278 -199.652 2452.01
100 44.4589 -311842 71.7133 163292 73.0048 72.9706 35.3945 120 -80.1556 362.615 -67.3192 -918.858 -164.264 2828.29
150 43.6409 -311842 -416.599 163299 73.0064 72.9821 35.3897 120 -150.097 -689.653 -410.047 -460.914 39.192 2830.76
200 43.536 -311843 18.9726 163287 73.0059 72.9877 35.3846 120 281.813 -311.187 86.2916 -109.445 -533.022 2751.17
250 43.5261 -311845 -122.833 163280 73.0066 72.9894 35.3819 120 -267.297 -396.215 295.013 -542.148 -258.53 2818.53
300 43.3906 -311844 -27.427 163275 73.0057 72.9875 35.3822 120 -28.994 -347.6 294.313 -317.84 -221.387 2684.23
350 43.0749 -311844 204.941 163275 73.0059 72.9825 35.3844 120 33.924 -67.1083 648.006 -302.121 -389.484 2891.45
400 43.679 -311845 -405.678 163270 73.0049 72.976 35.3869 120 -322.789 -400.38 -493.864 -597.344 -572.005 2681.65
450 43.8326 -311844 368.547 163250 73.003 72.9671 35.3878 120 421.334 150.765 533.542 -529.394 -194.767 2567.04
500 44.1593 -311843 159.788 163258 73.0058 72.962 35.3907 120 96.1007 658.125 -274.863 -488.417 -896.971 2398.1
550 44.3034 -311841 42.0324 163281 73.0088 72.9654 35.3925 120 -282.699 729.241 -320.445 -324.495 -317.741 2801.32
600 44.1094 -311841 115.076 163303 73.0094 72.977 35.3914 120 171.577 79.46 94.1903 -309.664 -454.68 2386.89
650 44.8707 -311842 -430.375 163320 73.0095 72.9881 35.3898 120 -357.845 -686.817 -246.462 -202.833 -43.6881 2434.86
700 44.4152 -311842 -722.809 163310 73.0067 72.9908 35.3876 120 -583.269 -678.88 -906.277 -514.721 -410.173 2974.2
750 44.2965 -311843 196.167 163267 73.0007 72.9859 35.3835 120 138.496 -48.8255 498.83 -187.156 -170.271 2637.45
800 43.7413 -311843 872.189 163242 72.9981 72.9802 35.3821 120 908.195 560.738 1147.63 -672.094 -202.578 2858.65
850 43.8099 -311844 245.772 163263 73.0023 72.978 35.3859 120 311.559 229.809 195.947 -355.069 -299.294 2607.78
900 43.3147 -311844 -249.289 163295 73.0073 72.9774 35.3906 120 295.244 -441.422 -601.69 -619.808 -440.154 2775.06
950 43.1146 -311844 -368.958 163314 73.0129 72.9747 35.3932 120 -369.011 -224.669 -513.195 -532.408 -439.397 2352.97
1000 43.3181 -311845 149.242 163304 73.015 72.9692 35.3929 120 100.617 373.829 -26.7189 -589.031 -176.612 2644.58
1050 43.4798 -311844 285.043 163292 73.0152 72.9665 35.3913 120 111.661 455.638 287.83 -312.059 -252.122 2500.86
