# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 45.3072 -311831 -514.91 163278 72.9725 72.9806 35.4022 120 -893.687 -220.152 -430.893 344.461 -1595.17 2177.78
50 45.2288 -311831 -232.55 163259 72.963 72.9796 35.4031 120 -70.2515 -267.103 -360.297 136.3 -1382.27 2548.15
100 45.0691 -311830 -173.108 163230 72.953 72.979 35.402 120 225.514 183.594 -928.433 264.355 -1357.62 1989.35
150 45.3523 -311830 399.948 163208 72.9469 72.9827 35.3983 120 460.89 504.324 234.631 589.615 -1465.07 2714.92
200 45.8269 -311831 491.945 163214 72.9479 72.9896 35.3959 120 645.399 143.843 686.592 439.552 -990.589 2397.75
250 45.4022 -311831 -55.5511 163245 72.9566 72.9956 35.3955 120 386.584 -391.75 -161.487 443.286 -1526.97 2458.59
300 44.993 -311831 -422.017 163278 72.9688 72.9974 35.3957 120 -338.739 -474.212 -453.101 428.792 -1011.96 2257.34
350 45.0588 -311833 -229.482 163285 72.9767 72.9941 35.3951 120 -448.173 -608.012 367.739 370.131 -1336.79 2400.88
400 44.3167 -311832 -37.5128 163261 72.977 72.9852 35.3941 120 -146.683 115.278 -81.1334 280.92 -1524.53 2516.6
450 44.5291 -311833 343.561 163235 72.9747 72.9771 35.3934 120 234.849 532.701 263.134 402.674 -1560.08 2033.43
500 44.9196 -311833 322.906 163234 72.9734 72.9738 35.3955 120 -94.9653 438.471 625.213 231.854 -1011.88 2648.78
550 44.7986 -311833 -89.1839 163252 72.9705 72.9755 35.4 120 -283.155 451.837 -436.233 232.099 -1080.21 1998.99
600 44.9131 -311833 -337.63 163261 72.9651 72.98 35.4024 120 -328.799 -55.1728 -628.918 410.901 -1519.15 2381.51
650 45.4382 -311832 315.526 163245 72.9564 72.9836 35.4014 120 552.401 75.3515 318.825 263.637 -1305.13 2389.35
700 45.154 -311831 225.536 163236 72.9516 72.988 35.3997 120 833.891 -163.037 5.7551 533.634 -1016.97 1936.81
750 45.1624 -311831 -85.627 163238 72.9539 72.9904 35.3978 120 -47.9449 -102.337 -106.599 292.946 -1532.76 2280.07
800 45.2562 -311830 112.086 163236 72.9578 72.9905 35.3953 120 60.572 -102.008 377.693 364.4 -1446.64 1831.67
850 45.2916 -311830 -61.3576 163242 72.9615 72.9913 35.3946 120 -342.96 -1.79215 160.679 557.037 -1774.57 2407.19
900 44.9237 -311831 37.4636 163250 72.9634 72.9924 35.3948 120 -300.227 -28.5897 441.207 361.763 -1563.49 2431.91
950 44.8556 -311832 -343.476 163259 72.9635 72.9929 35.3964 120 -135.172 -207.733 -687.522 503.047 -1416.22 2251.12
1000 44.7289 -311832 -91.9181 163259 72.9634 72.9928 35.3965 120 221.135 -474.88 -22.0092 467.471 -1748.82 2187
1050 44.3358 -311832 -154.966 163252 72.9653 72.9901 35.3954 120 -91.9484 -276.677 -96.2737 364.268 -1332.25 2477.81
1100 44.5766 -311833 150.702 163238 72.9671 72.985 35.3941 120 -281.582 428.413 305.275 242.831 -1426.79 2023.82
1150 44.9188 -311833 306.695 163240 72.968 72.9833 35.3949 120 338.53 309.402 272.153 331.668 -1688.18 2492.75
1200 44.5375 -311832 -38.4816 163262 72.9717 72.9835 35.3976 120 120.807 -328.092 91.8404 241.262 -1468.07 2109.14
1250 45.0344 -311831 76.8699 163272 72.9741 72.9815 35.3996 120 -90.6863 428.573 -107.277 150.383 -1371.58 2423.77
1300 45.2074 -311831 -435.841 163274 72.9725 72.9833 35.4001 120 -651.477 -17.3395 -638.707 597.085 -1769.32 2383.52
