# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 53.6928 -311816 -89.1087 163396 72.9613 73.014 35.4169 120 -346.92 -231.376 310.97 43.7851 8.1097 3799.97
50 53.761 -311817 -126.613 163395 72.9614 73.0131 35.4173 120 20.7405 -425.548 24.97 21.9842 417.604 3920.19
100 53.5543 -311818 -267.358 163392 72.9623 73.0088 35.4183 120 -189.304 -565.448 -47.3216 283.712 -3.94718 3711.65
150 53.1401 -311819 290.517 163387 72.9633 73.0024 35.4198 120 397.679 301.897 171.975 -86.1165 853.011 3928.64
200 52.5749 -311819 -58.4583 163399 72.9675 72.9982 35.4222 120 88.0187 -136.141 -127.253 280.461 -318.331 3671
250 52.4702 -311819 136.512 163415 72.9729 72.9957 35.4244 120 469.441 -164.364 104.458 -39.0973 487.998 4171.59
300 52.3302 -311819 -477.952 163436 72.9786 72.9947 35.4268 120 -397.002 -79.0817 -957.773 -1.43947 -186.258 3984.3
350 52.5114 -311820 -705.695 163430 72.9784 72.9942 35.4257 120 -1092.07 -24.7044 -1000.31 -19.6309 225.611 4001.56
400 52.9147 -311819 -187.493 163401 72.9707 72.9953 35.4226 120 -121.023 48.3275 -489.783 99.3903 -254.469 3767.41
450 53.2419 -311818 735.346 163371 72.9619 72.9983 35.419 120 188.634 1021.51 995.897 49.9832 -27.6125 4144.86
500 53.2949 -311817 515.656 163370 72.9555 73.006 35.4181 120 611.066 388.444 547.458 78.4782 -250.099 4001.79
550 53.8893 -311817 -276.276 163391 72.9551 73.0145 35.4186 120 177.92 -934.056 -72.692 481.703 109.1 4312.91
600 53.6068 -311816 -55.9676 163403 72.957 73.017 35.4192 120 123.998 -309.927 18.0262 512.328 150.335 4170.03
650 53.2318 -311816 -65.8589 163409 72.9592 73.0166 35.4196 120 -238.396 135.586 -94.7666 401.407 264.51 3792.22
700 53.0026 -311816 152.149 163411 72.9601 73.0151 35.4202 120 95.9547 62.209 298.283 237.649 58.499 3650.78
750 52.8433 -311817 -327.829 163417 72.9631 73.0123 35.4216 120 -65.1841 -523.929 -394.374 290.749 -86.2229 3908.81
800 52.8494 -311819 -52.0798 163412 72.9652 73.0066 35.4222 120 -130.782 29.9173 -55.3747 -65.3029 73.2351 3784.9
850 52.4921 -311819 262.366 163396 72.9638 73.0008 35.4223 120 -91.3822 419.691 458.79 139.129 -152.615 4076.19
900 52.6835 -311820 289.461 163389 72.9618 72.9974 35.4232 120 327.374 792.997 -251.99 603.15 -154.444 3547.89
950 52.3272 -311820 268.277 163401 72.9629 72.9996 35.4242 120 136.646 454.31 213.876 158.942 -147.852 3604.58
1000 52.6741 -311820 -228.764 163424 72.9655 73.0062 35.4248 120 -377.131 284.697 -593.859 227.364 458.16 3665.83
