# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 152.257 -311669 52.8069 163766 73.1908 73.0077 35.3889 120 0.108134 140.243 18.0695 -493.647 -2052.17 102.377
50 152.4 -311670 112.599 163769 73.1905 73.0074 35.39 120 -103.39 575.222 -134.036 -1270 -1944.26 132.17
100 151.884 -311670 -56.3221 163771 73.1895 73.0071 35.3909 120 -105.876 203.735 -266.825 -1362.33 -1791.73 -741.407
150 151.83 -311669 141.42 163771 73.1882 73.0065 35.3919 120 407.891 -12.6392 29.009 -1140.06 -1873.4 116.289
200 153.572 -311670 -142.8 163772 73.1881 73.0056 35.3925 120 -756.868 -130.391 458.86 -1530.33 -1420.78 -243.824
250 153.487 -311668 -68.3293 163765 73.1871 73.0038 35.3924 120 -814.546 921.28 -311.721 -1698.89 -2262.35 146.621
300 154.187 -311668 263.199 163756 73.1844 73.0032 35.3921 120 934.597 -440.019 295.019 -582.825 -1886.75 -382.515
350 153.304 -311665 439.074 163746 73.1826 73.002 35.3914 120 625.964 369.842 321.417 -829.071 -1988.98 -111.662
400 154.695 -311666 782.345 163739 73.1813 73.0024 35.3903 120 647.747 1502.24 197.051 -942.599 -2155.61 -275.731
450 153.989 -311665 -61.5016 163744 73.181 73.0065 35.3896 120 59.9629 623.452 -867.92 -1346.77 -1918.45 122.217
500 153.483 -311667 160.257 163749 73.1805 73.0114 35.3885 120 -488.019 -189.21 1158 -1260.88 -1969.73 -573.201
550 153.771 -311669 105.758 163752 73.1786 73.0159 35.3878 120 -588.82 713.313 192.78 -772.827 -1584.51 -215.361
600 153.321 -311670 1010.14 163751 73.1756 73.0208 35.3868 120 751.134 843.428 1435.87 -1051.61 -1800.51 52.669
650 152.904 -311671 -313.953 163763 73.1745 73.0265 35.3872 120 127.114 -1005.17 -63.8002 -1121.56 -1437.62 -109.099
700 152.674 -311672 -254.538 163775 73.1745 73.03 35.388 120 -1.7929 -772.488 10.6664 -1356.99 -1888.69 -510.463
750 151.986 -311671 -442.272 163781 73.1745 73.0306 35.3889 120 252.088 -458.976 -1119.93 -1088.93 -2183.31 178.736
800 152.427 -311670 370.452 163783 73.1757 73.0303 35.389 120 -55.5513 247.34 919.566 -1260.37 -2031.18 -168.443
850 154.323 -311672 -147.879 163793 73.1774 73.031 35.39 120 386.466 -708.211 -121.891 -1530.15 -1822.03 -380.071
900 154.558 -311670 -506.424 163797 73.1795 73.0295 35.3906 120 -1.27615 -1222.42 -295.572 -1154.46 -1470.59 -273.949
950 152.72 -311665 -920.684 163790 73.1807 73.0246 35.3908 120 -506.418 -971.625 -1284.01 -953.641 -1787.65 -310.086
1000 154.591 -311667 41.1392 163771 73.1807 73.018 35.3899 120 331.828 -531.547 323.137 -1280.2 -1461.04 -760.514
1050 155.251 -311668 344.734 163753 73.1812 73.0111 35.3891 120 936.118 -76.8146 174.898 -1244.73 -2004.64 -422.824
1100 154.138 -311666 -216.815 163741 73.1833 73.0054 35.3882 120 -647.219 278.074 -281.3 -1121.38 -1700.23 -243.817
1150 152.196 -311664 499.696 163729 73.1851 73.0011 35.387 120 606.895 376.74 515.454 -833.036 -2061.57 86.165
1200 153.633 -311670 562.692 163726 73.1879 72.9981 35.3864 120 595.455 988.546 104.075 -1659.57 -2084.24 289.345
1250 152.606 -311669 521.669 163741 73.1928 72.9986 35.387 120 566.131 480.449 518.428 -1348.03 -1936.6 -160.139
1300 153.15 -311672 320.388 163768 73.1988 73.0015 35.3884 120 -614 1275.65 299.518 -1357.42 -1745.63 339.753
1350 150.99 -311669 -120.373 163793 73.203 73.006 35.3897 120 -470.408 -45.1586 154.446 -1539.8 -1653.85 508.308
1400 152.401 -311671 -711.04 163814 73.2058 73.0104 35.3907 120 -1461.69 -171.542 -499.894 -1289.94 -1781.43 314.251
1450 152.702 -311670 -1025.75 163825 73.2056 73.0148 35.3911 120 -1167.99 -619.434 -1289.84 -1330.62 -1479.3 -517.295
1500 152.84 -311668 -553.607 163817 73.2016 73.0174 35.3901 120 -864.272 -503.141 -293.407 -1306.62 -2583.57 -115.767
1550 153.368 -311668 22.4371 163797 73.1945 73.0178 35.3889 120 -638.021 193.285 512.048 -1223.36 -2716.57 -443.831
1600 153.773 -311666 383.264 163771 73.1853 73.018 35.3877 120 390.288 -32.2276 791.73 -1527.13 -1910.38 -415.866
1650 154.376 -311666 61.3151 163748 73.1771 73.018 35.3867 120 480.715 -11.9884 -284.781 -1197.36 -2318.49 372.533
1700 154.6 -311667 150.881 163728 73.1712 73.0179 35.3853 120 249.826 135.311 67.5061 -1215.5 -2308.84 -514.323
