# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma c_thermo_press[1] c_thermo_press[2] c_thermo_press[3] c_thermo_press[4] c_thermo_press[5] c_thermo_press[6]
0 76.9124 -311783 -186.191 163522 73.1124 72.9205 35.4163 120 -605.709 -305.641 352.775 -2426.73 1070.91 1451.48
50 76.3632 -311781 386.467 163504 73.1064 72.9173 35.4169 120 403.285 103.774 652.341 -2227.28 1012.19 1165.27
100 76.654 -311781 -212.882 163494 73.1012 72.9145 35.4188 120 -102.678 -126.9 -409.069 -2365.32 626.028 1080.43
150 76.5506 -311781 5.02106 163484 73.0974 72.9118 35.4197 120 284.236 -230.537 -38.6362 -2056.58 1237.02 1459.45
200 76.9034 -311782 -5.69721 163480 73.0963 72.91 35.4202 120 225.832 15.8637 -258.788 -2299.24 472.613 1384.07
250 76.4989 -311783 496.583 163484 73.098 72.9093 35.4207 120 276.973 746.057 466.718 -2354.09 898.718 1116.18
300 76.5748 -311784 -150.531 163505 73.1012 72.912 35.4222 120 -92.2551 110.799 -470.138 -2307.16 947.646 1663.76
350 75.5772 -311783 -132.653 163525 73.1047 72.9169 35.4226 120 282.115 40.8322 -720.907 -2048.52 1192.08 1304.61
400 75.3534 -311784 -31.3511 163534 73.1081 72.9205 35.4212 120 -250.615 -54.0324 210.594 -2196.01 1269.32 1309
450 74.6994 -311783 -657.116 163529 73.1093 72.9213 35.4191 120 -541.515 -303.77 -1126.06 -1908.05 664.637 1377.34
500 75.5042 -311784 -149.217 163500 73.1062 72.9195 35.4151 120 -821.417 -238.243 612.007 -2366.58 1316.89 1812.7
550 75.7596 -311784 565.414 163463 73.0993 72.9161 35.4122 120 529.022 296.004 871.214 -2160.98 938.017 1785.47
600 75.9197 -311782 -93.5369 163449 73.0946 72.9151 35.4118 120 -262.871 89.6496 -107.39 -2118.56 1184.45 1441.55
650 76.6538 -311782 725.115 163453 73.092 72.9181 35.4126 120 745.147 843.415 586.782 -2172 423.047 1595.55
700 76.9139 -311782 -206.314 163483 73.095 72.9242 35.4147 120 503.78 -646.573 -476.151 -1845.66 946.254 1264.62
750 77.3608 -311782 -123.86 163510 73.1004 72.9273 35.4165 120 -122.357 -477.466 228.243 -2126 1195.74 1269.35
800 77.1245 -311782 -295.834 163530 73.1046 72.9269 35.4188 120 -401.463 -409.334 -76.7044 -2324.33 931.461 1714.3
850 76.8293 -311782 -332.573 163534 73.107 72.9226 35.4206 120 -455.857 97.3238 -639.185 -2157.26 1046.1 1417.94
900 75.5021 -311781 202.744 163525 73.1068 72.918 35.421 120 280.949 291.101 36.1816 -2401.53 1085.03 1582.72
950 74.9071 -311781 -26.154 163518 73.1064 72.9149 35.4211 120 161.51 -201.607 -38.3647 -2486.67 1199.9 1287.43
1000 75.9954 -311785 -81.5245 163504 73.1052 72.9111 35.4205 120 -247.481 251.274 -248.366 -2303.68 831.745 1265.46
1050 75.4044 -311784 114.39 163487 73.1034 72.9083 35.4192 120 -12.4602 407.32 -51.69 -2482.6 1522.86 1232.45
1100 75.5929 -311785 324.57 163481 73.103 72.9078 35.4182 120 247.328 480.73 245.653 -2028.5 701.471 1372.99
1150 76.0345 -311785 -5.85636 163485 73.1046 72.9097 35.4175 120 86.5583 76.1374 -180.265 -1953.34 984.735 1306.81
1200 75.3965 -311782 114.796 163493 73.1063 72.9127 35.4168 120 108.031 200.282 36.075 -2704.55 702.18 1631.71
1250 76.0758 -311782 287.312 163504 73.1082 72.9163 35.4166 120 616.74 -217.572 462.768 -2396 923.98 1342.96
1300 76.5823 -311781 -318.726 163522 73.1108 72.9194 35.4177 120 -420.405 -628.908 93.1332 -2341.18 489.198 1868.45
1350 76.8237 -311781 -136.87 163518 73.1103 72.9175 35.418 120 -402.808 -293.812 286.012 -2045.83 1020.57 1645.67
1400 76.925 -311781 -183.545 163495 73.106 72.9125 35.4177 120 -248.38 -148.065 -154.191 -2492.63 592.632 1618.42
