       0    4.3869037 
       0     4.386918 
       0    4.3869221 
       0     4.386924 
       0    4.3869417 
       0    4.3869523 
       0    4.3869689 
       0    4.3869851 
       0    4.3869886 
       0    4.3869892 
       0    4.3869777 
       0    4.3869605 
       0    4.3869538 
       0    4.3869423 
       0    4.3869296 
       0    4.3869267 
       0    4.3869225 
       0    4.3869221 
       0    4.3869254 
       0    4.3869283 
       0    4.3869405 
       0    4.3869515 
       0    4.3869578 
       0    4.3869749 
       0    4.3869859 
       0    4.3869853 
       0    4.3869815 
       0    4.3869654 
       0     4.386949 
       0    4.3869381 
       0    4.3869211 
       0     4.386919 
       0    4.3869153 
       0     4.386901 
       0    4.3869127 
       0    4.3869146 
       0    4.3869139 
       0    4.3869293 
       0    4.3869382 
       0     4.386953 
       0    4.3869683 
       0    4.3869709 
       0    4.3869716 
       0    4.3869603 
       0    4.3869435 
       0    4.3869378 
       0    4.3869275 
       0    4.3869161 
       0    4.3869147 
       0    4.3869123 
       0    4.3869134 
       0    4.3869191 
       0    4.3869234 
       0    4.3869376 
       0    4.3869499 
       0    4.3869576 
       0    4.3869759 
       0    4.3869883 
       0    4.3869885 
       0    4.3869861 
       0    4.3869709 
       0    4.3869554 
       0    4.3869457 
       0    4.3869294 
       0    4.3869286 
       0    4.3869258 
       0    4.3869125 
       0    4.3869251 
       0    4.3869275 
       0    4.3869276 
       0    4.3869435 
       0    4.3869532 
       0    4.3869681 
       0    4.3869829 
       0    4.3869853 
       0    4.3869848 
       0    4.3869725 
       0    4.3869544 
       0    4.3869468 
       0    4.3869341 
       0    4.3869205 
       0    4.3869161 
       0     4.386911 
       0    4.3869099 
       0    4.3869127 
       0    4.3869144 
       0    4.3869263 
       0    4.3869368 
       0    4.3869428 
       0      4.38696 
       0    4.3869714 
       0    4.3869711 
       0    4.3869686 
       0    4.3869539 
       0    4.3869395 
       0    4.3869303 
       0    4.3869154 
       0    4.3869162 
       0     4.386915 
       0    4.3869037 
