# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 54.4668 -311764 243.297 163169 72.2816 72.2816 36.0623 120
50 54.8113 -311764 203.051 163177 72.2827 72.2827 36.0629 120
100 55.0031 -311764 -13.3062 163190 72.2846 72.2846 36.0638 120
150 54.8771 -311764 -290.297 163199 72.286 72.286 36.0645 120
200 53.8788 -311763 -16.9768 163200 72.286 72.286 36.0645 120
250 54.5197 -311766 -64.5 163192 72.2849 72.2849 36.0639 120
300 53.9478 -311765 -226.178 163176 72.2825 72.2825 36.0628 120
350 53.6795 -311766 298.296 163159 72.28 72.28 36.0615 120
400 53.7944 -311767 13.2789 163160 72.2802 72.2802 36.0616 120
450 53.2593 -311766 69.0012 163168 72.2814 72.2814 36.0622 120
500 53.6838 -311766 -24.3624 163181 72.2833 72.2833 36.0632 120
550 53.2874 -311764 -337.143 163188 72.2843 72.2843 36.0636 120
600 54.3781 -311764 106.898 163171 72.2818 72.2818 36.0624 120
650 54.3765 -311763 280.44 163155 72.2795 72.2795 36.0612 120
700 54.7582 -311764 25.9284 163159 72.2801 72.2801 36.0615 120
750 54.6502 -311763 204.051 163173 72.282 72.282 36.0625 120
800 54.519 -311764 -69.3451 163195 72.2853 72.2853 36.0641 120
850 54.4743 -311765 -31.4047 163213 72.288 72.288 36.0655 120
900 53.6758 -311764 -286.583 163210 72.2875 72.2875 36.0652 120
950 53.7395 -311765 93.1643 163183 72.2836 72.2836 36.0633 120
1000 53.6671 -311767 267.298 163162 72.2805 72.2805 36.0618 120
1050 53.4588 -311766 293.369 163159 72.28 72.28 36.0615 120
1100 53.6008 -311765 121.381 163180 72.2832 72.2832 36.0631 120
1150 53.7036 -311765 -406.875 163195 72.2854 72.2854 36.0642 120
1200 53.8433 -311764 -244.015 163177 72.2827 72.2827 36.0629 120
1250 54.2435 -311764 283.089 163147 72.2783 72.2783 36.0606 120
1300 54.4077 -311764 485.868 163138 72.2769 72.2769 36.0599 120
1350 54.3656 -311763 -348.842 163168 72.2814 72.2814 36.0622 120
1400 54.4168 -311763 -120.959 163192 72.2848 72.2848 36.0639 120
1450 54.3192 -311764 -204.231 163204 72.2867 72.2867 36.0648 120
1500 53.9791 -311764 -29.2386 163205 72.2868 72.2868 36.0649 120
1550 53.2838 -311764 -429.58 163196 72.2854 72.2854 36.0642 120
1600 53.4099 -311765 111.149 163172 72.282 72.282 36.0625 120
1650 53.8628 -311767 101.983 163160 72.2802 72.2802 36.0616 120
1700 53.0668 -311765 519.007 163160 72.2802 72.2802 36.0616 120
1750 53.5138 -311765 -204.536 163183 72.2835 72.2835 36.0632 120
1800 54.085 -311765 -394.58 163199 72.2859 72.2859 36.0644 120
1850 54.1963 -311764 -111.647 163194 72.2851 72.2851 36.0641 120
1900 54.7375 -311764 71.1046 163180 72.2831 72.2831 36.063 120
1950 54.3521 -311763 153.856 163177 72.2826 72.2826 36.0628 120
2000 54.7183 -311764 6.50529 163180 72.2831 72.2831 36.0631 120
2050 54.5148 -311764 237.37 163175 72.2824 72.2825 36.0627 120
2100 53.9836 -311763 -296.15 163172 72.282 72.282 36.0625 120
2150 54.5809 -311766 477.256 163161 72.2804 72.2804 36.0617 120
2200 53.6363 -311765 -136.363 163167 72.2812 72.2812 36.0621 120
2250 52.7997 -311764 342.942 163178 72.2828 72.2828 36.0629 120
2300 53.426 -311766 -142.523 163196 72.2855 72.2855 36.0643 120
2350 53.3185 -311765 99.3584 163196 72.2855 72.2855 36.0642 120
2400 53.5361 -311765 180.139 163190 72.2846 72.2846 36.0638 120
2450 53.5835 -311764 243.272 163186 72.284 72.284 36.0635 120
2500 53.8806 -311763 -181.658 163189 72.2845 72.2845 36.0637 120
2550 54.4206 -311763 -228.664 163191 72.2847 72.2847 36.0639 120
2600 54.1504 -311763 -56.9728 163184 72.2837 72.2837 36.0633 120
2650 54.1744 -311763 466.269 163175 72.2824 72.2824 36.0627 120
2700 54.3576 -311764 198.29 163180 72.283 72.283 36.063 120
