# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 320.22 -311337 -558.85 164365 72.4576 72.4576 36.1501 120
50 321.631 -311336 -5.20985 164379 72.4598 72.4598 36.1512 120
100 321.186 -311336 116.217 164391 72.4615 72.4615 36.1521 120
150 318.066 -311330 -693.172 164401 72.4629 72.4629 36.1528 120
200 320.644 -311338 -1244.53 164403 72.4632 72.4632 36.1529 120
250 318.905 -311338 -330.971 164393 72.4618 72.4618 36.1522 120
300 317.315 -311338 392.453 164376 72.4592 72.4592 36.1509 120
350 316.406 -311340 -250.586 164360 72.4569 72.4569 36.1498 120
400 313.644 -311335 -87.3542 164344 72.4546 72.4546 36.1486 120
450 316.347 -311339 83.9557 164325 72.4517 72.4517 36.1472 120
500 315.929 -311337 353.37 164304 72.4487 72.4487 36.1457 120
550 315.22 -311333 1283.84 164286 72.4461 72.4461 36.1444 120
600 316.538 -311332 33.1424 164279 72.4451 72.4451 36.1439 120
650 320.577 -311337 462.271 164273 72.4442 72.4442 36.1434 120
700 316.804 -311328 1615.88 164272 72.444 72.444 36.1433 120
750 318.51 -311331 831.535 164283 72.4456 72.4456 36.1441 120
800 320.021 -311336 -895.936 164300 72.4481 72.4481 36.1453 120
850 316.467 -311332 -514.453 164308 72.4492 72.4492 36.1459 120
900 315.241 -311334 575.069 164312 72.4499 72.4499 36.1463 120
950 317.032 -311340 119.316 164323 72.4515 72.4515 36.1471 120
1000 316.754 -311342 -498.678 164336 72.4535 72.4535 36.148 120
1050 315.125 -311339 -22.4928 164347 72.455 72.455 36.1488 120
1100 311.986 -311332 -122.75 164355 72.4562 72.4562 36.1494 120
1150 319.141 -311344 -302.522 164362 72.4573 72.4573 36.15 120
1200 318.419 -311339 58.7544 164368 72.4582 72.4582 36.1504 120
1250 317.705 -311334 -324.556 164369 72.4583 72.4583 36.1504 120
1300 320.643 -311337 -510.18 164363 72.4574 72.4574 36.15 120
1350 318.5 -311331 130.28 164355 72.4562 72.4562 36.1494 120
1400 320.723 -311337 -139.673 164348 72.4551 72.4551 36.1489 120
1450 318.777 -311335 438.057 164341 72.4541 72.4541 36.1484 120
1500 318.918 -311338 -1328.51 164336 72.4534 72.4534 36.148 120
1550 318.288 -311341 352.546 164325 72.4518 72.4518 36.1472 120
1600 315.874 -311338 -344.973 164316 72.4504 72.4504 36.1465 120
1650 317.871 -311344 824.558 164308 72.4492 72.4492 36.1459 120
1700 316.139 -311342 462.244 164307 72.4491 72.4491 36.1459 120
1750 317.025 -311342 1100.46 164312 72.4499 72.4499 36.1463 120
1800 317.038 -311339 49.8235 164326 72.4519 72.4519 36.1473 120
1850 317.748 -311338 -253.857 164342 72.4543 72.4543 36.1485 120
1900 320.625 -311341 -1554.71 164355 72.4561 72.4561 36.1494 120
1950 319.21 -311335 446.125 164355 72.4562 72.4562 36.1494 120
2000 319.175 -311335 317.142 164360 72.4569 72.4569 36.1498 120
2050 318.156 -311334 511.463 164372 72.4586 72.4586 36.1506 120
2100 319.697 -311338 -522.516 164388 72.461 72.461 36.1518 120
2150 315.866 -311333 -801.078 164399 72.4627 72.4627 36.1527 120
2200 318.4 -311341 562.37 164404 72.4634 72.4634 36.153 120
2250 316.823 -311340 209.96 164410 72.4642 72.4642 36.1534 120
2300 316.99 -311342 -1125.86 164412 72.4646 72.4646 36.1536 120
2350 316.583 -311341 -636.839 164404 72.4633 72.4633 36.153 120
2400 317.885 -311342 -589.334 164389 72.4613 72.4613 36.1519 120
2450 316.002 -311336 -499.018 164371 72.4585 72.4585 36.1506 120
2500 319.366 -311340 608.72 164350 72.4555 72.4555 36.149 120
2550 318.764 -311336 334.436 164336 72.4534 72.4534 36.148 120
2600 319.657 -311337 417.914 164328 72.4522 72.4522 36.1474 120
2650 318.03 -311334 1032.18 164327 72.4521 72.4521 36.1474 120
2700 319.028 -311337 -155.519 164335 72.4533 72.4533 36.148 120
2750 320.093 -311341 -319.82 164344 72.4545 72.4545 36.1486 120
2800 317.394 -311338 249.535 164350 72.4554 72.4554 36.149 120
2850 319.122 -311344 603.108 164356 72.4564 72.4564 36.1495 120
2900 318.333 -311345 580.826 164367 72.458 72.458 36.1503 120
2950 318.328 -311345 -428.651 164382 72.4601 72.4601 36.1514 120
3000 318.54 -311345 -492.111 164391 72.4614 72.4614 36.152 120
3050 316.129 -311339 -447.704 164396 72.4623 72.4623 36.1524 120
3100 317.787 -311339 122.685 164396 72.4623 72.4623 36.1524 120
3150 318.309 -311337 -472.825 164394 72.462 72.462 36.1523 120
3200 320.359 -311338 -159.363 164389 72.4612 72.4612 36.1519 120
3250 321.281 -311339 -275.146 164380 72.4598 72.4598 36.1512 120
3300 320.784 -311339 232.672 164368 72.4581 72.4581 36.1504 120
3350 318.34 -311336 424.593 164357 72.4564 72.4564 36.1495 120
3400 319.531 -311342 635.879 164350 72.4554 72.4554 36.149 120
3450 316.638 -311340 5.20462 164349 72.4553 72.4553 36.1489 120
3500 315.466 -311341 -447.28 164348 72.4551 72.4551 36.1489 120
3550 314.59 -311340 432.876 164342 72.4543 72.4543 36.1485 120
3600 315.42 -311341 321.381 164338 72.4537 72.4537 36.1482 120
3650 319.133 -311347 685.511 164335 72.4533 72.4533 36.148 120
3700 316.856 -311340 471.396 164336 72.4535 72.4535 36.148 120
3750 319.859 -311344 80.17 164340 72.454 72.454 36.1483 120
3800 317.731 -311337 -151.639 164347 72.455 72.455 36.1488 120
3850 316.283 -311332 -813.82 164355 72.4562 72.4562 36.1494 120
