# Time-averaged data for fix 2
# TimeStep c_thermo_temp c_thermo_pe c_thermo_press v_myVol v_myCella v_myCellb v_myCellc v_myCellgamma
0 1394.63 -309109 8376.6 165699 72.6531 72.6531 36.2476 120
50 1394.42 -309113 6316.82 165639 72.6443 72.6443 36.2433 120
100 1398.07 -309122 8709.41 165605 72.6394 72.6394 36.2408 120
150 1411.03 -309146 9022.02 165597 72.6383 72.6383 36.2402 120
200 1402.9 -309134 10272.9 165616 72.641 72.641 36.2416 120
250 1393.95 -309126 9817.35 165661 72.6477 72.6477 36.2449 120
300 1408.34 -309164 11940.9 165729 72.6575 72.6575 36.2499 120
350 1392.68 -309146 8859.36 165819 72.6707 72.6707 36.2565 120
400 1406.19 -309183 7788.96 165927 72.6865 72.6865 36.2643 120
450 1396.49 -309171 7136.5 166048 72.7041 72.7041 36.2731 120
500 1390.06 -309161 6761.44 166176 72.7229 72.7229 36.2825 120
550 1396.53 -309171 3705.5 166310 72.7423 72.7423 36.2922 120
600 1416.76 -309203 5626.99 166443 72.7617 72.7617 36.3018 120
650 1397.86 -309157 3638.68 166578 72.7814 72.7814 36.3117 120
700 1396.06 -309147 2971.38 166712 72.801 72.801 36.3214 120
750 1403.79 -309158 1657.98 166843 72.82 72.82 36.3309 120
800 1395.04 -309138 2097.09 166969 72.8384 72.8384 36.3401 120
850 1408.89 -309165 510.254 167089 72.8558 72.8558 36.3488 120
900 1400.59 -309155 967.714 167198 72.8716 72.8716 36.3567 120
950 1394.74 -309153 1519.96 167296 72.8859 72.8859 36.3638 120
1000 1402.52 -309177 891.16 167386 72.8989 72.8989 36.3703 120
1050 1403.47 -309189 -2156.9 167468 72.9108 72.9108 36.3762 120
1100 1385.28 -309160 -267.49 167540 72.9212 72.9212 36.3814 120
1150 1397.53 -309184 -2349.97 167600 72.93 72.93 36.3858 120
1200 1391.36 -309168 -3107.89 167648 72.9369 72.9369 36.3892 120
1250 1388.55 -309149 -3111.31 167683 72.942 72.942 36.3918 120
1300 1411.45 -309169 -1667.51 167709 72.9457 72.9457 36.3936 120
1350 1392.46 -309116 -276.176 167728 72.9485 72.9485 36.395 120
1400 1420.22 -309165 -2301.38 167742 72.9505 72.9505 36.396 120
1450 1421.32 -309173 -1243.5 167750 72.9518 72.9518 36.3967 120
1500 1413.35 -309174 -1097.53 167754 72.9523 72.9523 36.3969 120
1550 1399.61 -309168 -1913.28 167754 72.9523 72.9523 36.3969 120
1600 1393.44 -309170 -1800.83 167751 72.9519 72.9519 36.3967 120
1650 1395.41 -309178 -1134.13 167745 72.951 72.951 36.3963 120
1700 1399.41 -309185 -4686.91 167734 72.9494 72.9494 36.3955 120
1750 1394.21 -309170 -2383.46 167714 72.9465 72.9465 36.394 120
1800 1405.86 -309186 -1809.37 167691 72.9431 72.9431 36.3923 120
1850 1404.1 -309176 -270.568 167667 72.9397 72.9397 36.3906 120
1900 1411.95 -309180 -64.4081 167643 72.9361 72.9361 36.3889 120
1950 1411.37 -309162 -1141.05 167618 72.9325 72.9325 36.387 120
2000 1424.75 -309174 -612.122 167591 72.9287 72.9287 36.3852 120
2050 1412.85 -309140 716.218 167565 72.9249 72.9249 36.3833 120
2100 1414.82 -309147 1780.51 167542 72.9215 72.9215 36.3816 120
2150 1407.39 -309163 1340.33 167524 72.9189 72.9189 36.3803 120
2200 1394.17 -309162 140.345 167510 72.9168 72.9168 36.3792 120
2250 1405.65 -309196 361.658 167498 72.9151 72.9151 36.3784 120
2300 1394.48 -309181 2798.79 167491 72.9141 72.9141 36.3779 120
2350 1389.78 -309179 1297.25 167490 72.9139 72.9139 36.3778 120
2400 1395.69 -309194 -136.329 167492 72.9143 72.9143 36.3779 120
2450 1404.95 -309211 3343.12 167496 72.9149 72.9149 36.3783 120
2500 1393.47 -309187 -746.576 167507 72.9164 72.9164 36.379 120
2550 1400.75 -309191 3549.88 167519 72.9181 72.9181 36.3799 120
2600 1395.07 -309163 2507.45 167537 72.9208 72.9208 36.3812 120
2650 1414.05 -309182 2032.78 167559 72.924 72.924 36.3828 120
2700 1408.03 -309165 -629.197 167585 72.9278 72.9278 36.3847 120
2750 1403.9 -309160 -106.783 167610 72.9314 72.9314 36.3865 120
2800 1398.73 -309166 -264.002 167635 72.935 72.935 36.3883 120
2850 1395.55 -309190 1228.58 167658 72.9384 72.9384 36.39 120
2900 1399.45 -309211 825.888 167681 72.9417 72.9417 36.3916 120
2950 1391.24 -309201 -2467.75 167703 72.9449 72.9449 36.3932 120
3000 1390.25 -309197 -1939.23 167720 72.9474 72.9474 36.3945 120
3050 1398.03 -309204 -1195.02 167732 72.9491 72.9491 36.3953 120
3100 1400.35 -309197 -993.35 167740 72.9503 72.9503 36.3959 120
3150 1399.77 -309180 -578.812 167745 72.951 72.951 36.3963 120
3200 1401.73 -309171 1195.51 167749 72.9516 72.9516 36.3966 120
3250 1416.29 -309195 -1363.01 167755 72.9524 72.9524 36.397 120
3300 1412.13 -309190 -844.018 167757 72.9528 72.9528 36.3972 120
3350 1409.62 -309200 545.411 167757 72.9527 72.9527 36.3971 120
3400 1389.41 -309203 -1747.12 167755 72.9525 72.9525 36.397 120
